상가업소번호,법정동코드,지번본번지,지번부번지,상호명,지점명,상권_코드,전용면적,리뷰수,별점,카페_추정매출
MA010120220813312686,1156013200,95.0,168.0,라마노커피로스터스,,3110815,,0.0,4.4,29155241.142857138
MA010120220806916926,1117012800,40.0,426.0,인생카페,,3110062,,0.0,,0.0
MA010120220800603323,1141011600,62.0,21.0,몰리스,,3120094,,202.0,4.16,190720017.05239162
MA0101202409A0146214,1111012700,124.0,,메가엠지씨커피종로공평점,,3120006,,0.0,3.9,0.0
MA010120220810971119,1165010800,1643.0,32.0,엔트런스,,3110930,,355.0,4.49,25537981.10456554
MA0106202406A2464962,1117012800,16.0,9.0,스타벅스,용산전자랜드,3120040,,126.05636743215031,4.132901878914405,135070859.76678485
MA010120220805041518,1174010100,312.0,231.0,스와그,,3111074,,8.0,4.6,29806067.59896018
MA010120220809899354,1117010400,8.0,71.0,래핀,,3110075,,46.0,4.755,43992828.456009656
MA0101202406A0432778,1162010200,1538.0,3.0,메가엠지씨커피신림녹두,거리점,3110881,,0.0,2.1,0.0
MA010120220809005573,1147010200,406.0,28.0,소샘,,3120113,,0.0,,29132056.051020402
MA0101202311A0088860,1147010200,406.0,28.0,매머드익스프레스오목교역점,,3120113,,16.0,4.6,59548746.79893464
MA0101202309A0035377,1141012000,5.0,91.0,창경빈커피,,3110503,,0.0,,0.0
MA010120220812585193,1168010100,832.0,10.0,아리스타커피,,3120192,,11.8,4.071875,231796729.66089872
MA010120220811953537,1165010100,877.0,21.0,스트로베리키친웍스,,3110919,,0.0,,
MA010120220809804378,1153010200,222.0,8.0,빽다방구로코오롱점,,3120129,,40.0,2.0,100403298.69643892
MA0101202211A0097380,1153010200,222.0,8.0,만랩커피구로코오롱,타워점,3120129,,25.0,4.46,76087944.60402432
MA0101202308A0017196,1153010200,222.0,8.0,나이스카페인클럽코오롱,타워점,3120129,,13.0,5.0,56635661.330092646
MA0101202406A0464334,1168010100,703.0,1.0,메가엠지씨커피역삼상록점,,3120204,,0.0,3.2,235887602.77639747
MA010120220803299183,1114010500,11.0,,신세계푸드SKT카페테리아카페,,3120026,,0.0,,469028035.1632653
MA010120220800447610,1159010100,266.0,23.0,커피팩토리쏘,,3110828,,44.5,3.575,60564434.65869547
MA0101202306A0035828,1130510300,191.0,45.0,인더레드박스,,3120076,,8.0,3.0,70334258.15211903
MA010120220813853909,1121510100,161.0,41.0,그래그릭,,3120055,,0.0,,42674336.48571427
MA0101202210A0007106,1144010800,253.0,,홉커피,,3110576,,125.0,4.9,76965628.74416904
MA010120220806367028,1111017200,167.0,2.0,칠린,,3120012,,746.0,4.0,954661284.3251619
MA0101202406A0191453,1126010100,72.0,8.0,나나커피,,3110264,,15.0,5.0,901.6636696212439
MA0101202308A0007927,1117012800,40.0,152.0,빽다방용산한강로,3가점,3110062,,31.0,3.45,57744849.88886999
MA010120220813204262,1165010100,910.0,1.0,카페게이트,방배점,3120166,,28.857142857142858,4.3428571428571425,135375248.84171495
MA0101202306A0103334,1120010700,317.0,52.0,매머드익스프레스행당무학점,,3110112,,9.0,4.3,48369985.564889334
MA0101202311A0021649,1168010600,921.0,5.0,미백도,,3120211,,0.0,,60112458.46428571
MA0101202409A0164766,1111012400,58.0,,공차,종로구청점,3120004,,23.03448275862069,3.863548387096774,106216083.06861065
MA010120220805241839,1150010300,825.0,1.0,메리고라운드,,3110675,,6.0,5.0,5635975.292307693
MA010120220811976414,1168010100,819.0,,유노청년다방강남케이,스퀘어점,3120189,,0.0,,76492279.19505493
MA0106202311A1998618,1168010100,819.0,,청년다방강남케이,스퀘어점,3120189,,0.0,3.0,76492279.19505493
MA0106202201A1960447,1168010100,819.0,,유노청년다방,역삼점,3120189,,0.0,3.0,76492279.19505493
MA010120220813073841,1159010700,141.0,45.0,요굿트,,3120156,,63.0,4.8,169801923.06461248
MA010120220808372783,1150010400,184.0,7.0,일구육삼,,3110652,,0.0,,19957765.476190478
MA0101202311A0073516,1171010500,272.0,6.0,금화당신타로사주카페,,3111012,,0.0,,15995999.785714284
MA010120220810579609,1171010500,272.0,6.0,발리,,3111012,,0.0,,15995999.785714284
MA010120220808141545,1130510400,18.0,5.0,이디야우이역도,선사점,3110341,,0.0,3.6,6858375.964285713
MA010120220804470242,1171010100,185.0,5.0,컴포즈,잠실새내점,3120225,,6.75,3.175,21325265.02212591
MA010120220812310787,1168010600,1022.0,2.0,매머드익스프레스,대치점,3120219,,7.861111111111111,3.8583333333333334,74048816.90133569
MA010120220813106266,1165010100,464.0,1.0,율목커피,,3120163,,465.0,4.7,57184197.104863234
MA0101202406A0020087,1156012900,26.0,8.0,메가엠지씨커피선유도역점,,3110760,,0.0,4.0,101001057.36263737
MA0101202406A0310779,1154510200,1038.0,,이디야,독산동점,3110745,,21.689655172413794,3.8577049180327867,66986418.32680244
MA0101202406A0312474,1171010200,7.0,25.0,파스쿠찌잠실역점,,3120227,,111.0,4.28,1164474879.9584906
MA0106202406A2465192,1138010700,96.0,1.0,스타벅스,은평구청입구,3110478,,126.05636743215031,4.132901878914405,
MA0101202406A0192233,1117013000,74.0,1.0,메가엠지씨커피이태원퀴논길점,,3110082,,0.0,,129936118.79464287
MA010120220812198608,1114014400,190.0,10.0,카페차지소,,3120036,,0.0,4.72,292520194.85714287
MA010120220803665749,1126010300,307.0,1.0,포트오브모카중화점,,3110244,,0.0,,7107857.75510204
MA010120220808707396,1123010600,463.0,9.0,트리플에이커피장한평역점,,3120066,,32.0,4.8,123307739.55833603
MA0101202406A0147410,1159010100,53.0,3.0,오페라빈노량진점,,3120153,,10.0,4.0,88945342.64122313
MA010120220808135426,1156011400,32.0,64.0,더스크블루,,3120138,,1159.0,4.705,666802796.246085
MA010120220812404480,1114012500,109.0,2.0,하우명동역점,,3120027,,0.0,,0.0
MA010120220803471717,1114012500,109.0,2.0,카스쿠르트,,3120027,,2.0,4.467499999999999,27474741.924030807
MA010120220806911076,1168011400,645.0,5.0,아지트901,,3110997,,35.0,4.8,57845259.44631254
MA010120220806270631,1154510200,951.0,4.0,제니스커피,,3120134,,0.0,,32778605.294117644
MA0101202301A0009607,1117011000,90.0,6.0,유나이트,,3110069,,66.0,4.7,132898629.63815017
MA0101202411A0122295,1168010600,1022.0,2.0,노란꼬무줄,,3120219,,20.666666666666668,4.433333333333334,111603572.47477601
MA010120220812666578,1168010300,1187.0,4.0,억셉트커피,양재점,3110984,,75.0,4.625,329856579.6181575
MA010120220810817261,1135010500,1132.0,102.0,매머드익스프레스수락산역점,,3110419,,30.0,3.7,18236064.328322373
MA0101202409A0219329,1168010400,124.0,12.0,바나프레소청담디아트점,,3120208,,6.0,5.0,102827837.77680518
MA010120220807167918,1117010900,138.0,,이디야커피용산청파점,,3110067,,33.0,4.755,80479582.80315998
MA0101202409A0243532,1165010800,1694.0,6.0,미니말레커피뢰스터교대,법원점,3120173,,1589.0,4.6,2396002067.8000574
MA0101202310A0084583,1111017100,194.0,1.0,페이브,대학로점,3120012,,41.0,4.6,206822976.23092923
MA010120220804167177,1165010800,1715.0,10.0,티파니,,3120173,,1.0,5.0,115303979.29689227
MA010120220809833747,1144012700,11.0,7.0,카오,,3130183,,0.0,4.33,36160135.659468435
MA010120220800219115,1144012700,11.0,7.0,모카리아,,3130183,,83.0,4.25,120316447.50307505
MA0101202409A0062716,1174010500,325.0,14.0,십점구,,3111078,,133.0,4.4,82873616.33226289
MA0101202409A0151227,1120010200,955.0,12.0,큐브데이,,3130065,,0.0,,0.0
MA010120220804073973,1168010400,99.0,7.0,엠즈씨드,,3120208,,0.0,4.41,31473759.32352941
MA0106202201A0605683,1168010400,99.0,7.0,폴바셋,,3120208,,133.28571428571428,3.914285714285714,218219480.73306277
MA0106202201A0605703,1168010400,99.0,7.0,폴바셋청담점,,3120208,,177.0,4.24,279467273.606929
MA010120220806678318,1165010700,703.0,2.0,스피리타니아,,3120176,,0.0,,5847909.397959183
MA0101202406A0385440,1165010600,46.0,1.0,라페루즈,,3120174,,0.0,4.48,
MA010120220801265835,1111013500,18.0,3.0,그라피,,3120006,,0.0,4.59,317721765.4175824
MA0101202305A0030821,1165010200,328.0,6.0,에크하우스,,3120182,,596.0,4.9,758097237.2689526
MA0101202305A0192803,1144012300,473.0,5.0,카페인중독,망원점,3110542,,16.2,3.9,36614895.21353478
MA0101202406A0325193,1141011700,192.0,4.0,동경책방,,3120093,,186.0,3.4,206520680.00711998
MA010120220811762770,1141011700,192.0,4.0,르솔레이,,3120093,,0.0,4.57,72737621.60837437
MA0101202212A0044602,1126010100,673.0,60.0,컴포즈커피면목,두산점,3110254,,0.0,,38716043.87755101
MA010120220800200064,1144012000,358.0,92.0,청춘고양이카페,홍대점,3120103,,0.0,3.4,115403086.38443017
MA010120220809652283,1130510100,133.0,25.0,카페쿰,,3110374,,0.0,,15619194.085714282
MA010120220813841838,1114010400,100.0,1.0,하우을지로입구역점,,3120025,,366.0,3.5,282754447.5279977
MA0101202305A0143126,1117011300,83.0,6.0,읍천리382,,3110063,,143.66666666666666,3.4499999999999997,12100145.9011381
MA010120220801234963,1150010300,872.0,11.0,CAFE라임,,3110668,,130.0,4.295,20502818.596208394
MA0106202406A2464891,1144012000,374.0,20.0,스타벅스,서교동사거리,3120102,,126.05636743215031,4.132901878914405,95422982.0013023
MA010120220800376394,1165010800,1656.0,1.0,디저트39,교대점,3120173,,16.0,3.4359999999999995,136847097.26134282
MA010120220804601116,1159010700,1013.0,1.0,풍경달다,,3110848,,0.0,,1374172.408163265
MA010120220804029449,1168010400,26.0,5.0,트리아농,,3110976,,1430.0,3.7,115642053.28571431
MA010120220800806302,1111012400,67.0,1.0,크로와상점,,3120004,,52.0,4.8,458482625.554107
MA0101202409A0119922,1120012200,2.0,3.0,제이엠coffee씨젠의료재단점,,3130072,,0.0,,46357796.999999985
MA010120220809987642,1120012200,2.0,3.0,우일티에스씨젠의료재단점,,3130072,,0.0,,46357796.999999985
MA010120220804421068,1171010600,180.0,,용다방,,3120226,,0.0,,0.0
MA010120220813628285,1162010100,852.0,2.0,온더레이크,,3120159,,45.0,4.2,124667671.60175326
MA0101202209A0051823,1150010500,771.0,3.0,블랭크,,3120118,,119.0,4.8149999999999995,
MA010120220800231436,1150010500,771.0,3.0,삼층다방,,3120118,,5.0,5.0,
MA010120220809337092,1150010500,771.0,3.0,몬떼비,서울마곡점,3120118,,9.0,3.7,
MA010120220810253009,1150010500,771.0,3.0,타이거브루스,,3120118,,175.0,4.8,
MA010120220809821983,1150010500,771.0,3.0,이리스9901,,3120118,,0.0,,
MA010120220811892145,1141011300,125.0,17.0,코피발리,연대점,3110526,,41.5,4.47,75978961.94769822
MA010120220812179209,1130510100,134.0,39.0,이디야,,3110374,,21.689655172413794,3.8577049180327867,27652353.59323377
MA0101202305A0170977,1171010500,254.0,1.0,카페홈즈,송파점,3130312,,15.285714285714286,4.185714285714286,3787608.906048906
MA0101202406A0410962,1159010100,57.0,1.0,매머드익스프레스메가스터디,타워점,3120153,,3.0,3.7,23051046.472366944
MA0101202406A0286891,1159010100,57.0,1.0,달라떼DALLATTE,,3120153,,0.0,,18162781.599999998
MA0101202311A0014668,1159010100,57.0,1.0,행복플러스카페,,3120153,,1.0,4.765000000000001,19792203.224122312
MA010120220803529180,1159010100,57.0,1.0,더블샷,,3120153,,23.0,4.675000000000001,55639478.954813235
MA0101202406A0227146,1162010100,1632.0,9.0,콘케,,3110900,,150.0,4.8,171195015.92231387
MA010120220805075357,1154510300,879.0,56.0,아모하임sns,,3110743,,0.0,,4357398.571428571
MA010120220812863699,1129012300,130.0,9.0,카페로뎀,,3110309,,31.0,4.583333333333333,38804127.21215351
MA010120220803216452,1168010500,144.0,,커피스모키,,3120215,,14.0,4.445,262188321.85874772
MA010120220804841502,1168010100,738.0,1.0,파브리끄역삼GFC점,,3120197,,264.0,4.1,845135869.8575801
MA010120220810278536,1111012800,146.0,2.0,즐거운찻집,,3120008,,53.0,4.47,17851373.168719977
MA010120220804931905,1141012000,2.0,9.0,증가로커피공방,,3110503,,112.0,4.84,112056578.7944437
MA010120220805189021,1144012700,4.0,2.0,효인,,3130183,,0.0,,72320271.31893687
MA010120220809795816,1144012700,2.0,194.0,팬케이크샵커피,,3130183,,79.0,4.5,152420857.29056242
MA010120220814222502,1120011500,289.0,204.0,온유,,3110132,,124.0,5.0,59599416.973812036
MA0101202306A0090696,1117010200,47.0,1.0,오이이,,3110081,,150.0,4.75,71701305.35581768
MA010120220811990218,1165010700,50.0,10.0,지씨,서초반포점,3120170,,0.0,4.39,176678002.3928571
MA010120220807101012,1120011500,277.0,20.0,달러커피,,3120052,,0.0,,0.0
MA0101202211A0070217,1117013100,72.0,1.0,엄박사컴퍼니,,3120047,,0.0,,23956872.021428574
MA010120220806947406,1171011400,307.0,20.0,메가엠지씨커피마천역점,,3111046,,0.0,2.0,58838272.14285714
MA010120220813454320,1132010500,357.0,6.0,카페꼼지,,3110387,,25.0,4.71,57474548.833333336
MA010120220810276522,1114013400,57.0,5.0,카리스파트너스,,3120033,,0.0,,0.0
MA010120220806550179,1144012400,223.0,9.0,라보아르,,3110562,,78.0,5.0,54385138.847504474
MA010120220813888425,1138010800,2.0,1.0,열린,,3110466,,28.0,4.375,
MA0101202406A0596982,1168010800,112.0,19.0,에스이오구테로이테강남구청지점,,3120203,,0.0,4.0,0.0
MA010120220813274880,1168010800,112.0,19.0,구테로이테,,3120203,,1886.5,4.203333333333334,1656535065.1018493
MA010120220800030108,1111018300,114.0,8.0,김종영미술관카페,,3110016,,124.0,4.52,88078722.01856336
MA0101202406A0537772,1114014600,359.0,,콘하스디디피점,,3120037,,0.0,3.6,208752209.39097744
MA010120220812069885,1130510300,535.0,117.0,제이스파크,,3110337,,187.0,3.9800000000000004,265589340.41003695
MA010120220800040317,1111014800,78.0,1.0,더한옥,,3120007,,95.0,4.17,105087874.92449503
MA010120220812132595,1126010200,130.0,3.0,커피다스1리터,,3110237,,0.0,,16359650.976190478
MA0106202406A2465435,1126010200,130.0,3.0,스타벅스,중랑역,3110237,,126.05636743215031,4.132901878914405,164214182.0122789
MA010120220806775282,1126010200,130.0,3.0,스템커피,,3110237,,0.0,4.42,16359650.976190478
MA010120220803179611,1159010200,188.0,10.0,달리는커피상도점,,3110830,,23.0,5.0,14018236.913615022
MA010120220813808918,1168010100,609.0,9.0,카페달토끼,,3120194,,11.333333333333334,4.295,119415559.93511131
MA010120220805039179,1168010100,666.0,,가유카페,강남점,3110967,,0.0,4.4,26022921.857142854
MA010120220813352674,1111017200,168.0,2.0,마띠에르,,3120012,,0.0,,0.0
MA0101202406A0463584,1154510300,940.0,1.0,카페단아,,3110749,,3.0,5.0,7386901.203996243
MA010120220808136074,1159010900,358.0,15.0,클라소피,,3110821,,270.0,4.345,115183130.13829789
MA0101202406A0442577,1129011600,46.0,1.0,크롭커피,,3120072,,0.0,,204382612.84438774
MA010120220801006408,1147010300,131.0,4.0,마실다실,2호점,3110599,,0.0,,9373678.2
MA010120220813902699,1111017000,36.0,52.0,메르시,,3110022,,0.0,4.62,0.0
MA0101202406A0443167,1138010400,453.0,9.0,산미,,3130167,,0.0,,81266460.6904762
MA010120220813316687,1144012200,356.0,10.0,그로니,,3110559,,60.0,5.0,108767475.63839549
MA0101202306A0051592,1150010500,799.0,2.0,메가엠지씨커피마곡역점,,3120118,,28.0,3.4050000000000002,
MA0101202409A0130492,1150010500,799.0,2.0,샌디빈,,3120118,,0.0,,
MA010120220813968499,1171010400,97.0,26.0,바이스트릿,,3120230,,0.0,,0.0
MA010120220805359951,1111017200,171.0,,밀도넛,,3120012,,0.0,,163331670.37012982
MA010120220811732789,1120011500,315.0,17.0,매머드익스프레스성수역SK,V1점,3120052,,10.0,4.0,148767426.09826672
MA010120220810448269,1174010100,329.0,1.0,카페라이스,,3111080,,0.0,4.67,40003950.225
MA0101202411A0069371,1174010100,329.0,1.0,까페엘피스,,3111080,,28.0,5.0,204122720.37884617
MA010120220808370057,1150010500,798.0,8.0,구스,,3120118,,0.0,,
MA010120220800809614,1154510300,994.0,7.0,메가엠지씨커피시흥,사거리점,3120133,,26.0,3.2,14356309.25217518
MA0101202411A0088531,1141010100,91.0,2.0,부자도넛,,3120001,,12.0,5.0,34476528.91670286
MA010120220803305466,1129013500,80.0,1.0,메가엠지씨커피종암,사거리점,3110314,,27.0,1.9,242871070.15263686
MA010120220807486425,1174010700,488.0,17.0,은솔카페&샵,,3111066,,0.0,,28623276.38095238
MA010120220810366947,1121510900,473.0,25.0,하츠에프앤비,,3120055,,0.0,,42674336.48571427
MA010120220808871326,1117013100,68.0,27.0,산수화,,3110098,,15.0,4.435,65435023.48823094
MA0101202211A0102294,1171010400,57.0,4.0,카페코너574,,3111013,,0.0,4.39,0.0
MA010120220804242272,1171010700,156.0,,하츠,,3111029,,178.0,3.0,
MA010120220808279892,1123010400,138.0,20.0,시스터즈주방,,3110211,,0.0,,2627608.5
MA0101202211A0070213,1135010400,179.0,25.0,빽다방하계을지,병원점,3110432,,12.0,3.5,6747228.709865054
MA010120220802513115,1120010300,122.0,12.0,바오밥커피로스터스,,3130067,,63.0,4.505000000000001,15638850.223807845
MA010120220812672277,1138010400,456.0,1.0,투썸플레이스,연신내점,3130167,,32.945945945945944,3.016216216216216,98348466.85353164
MA010120220807343815,1114011600,91.0,,퓨리온CAFEFINE,,3120022,,0.0,,0.0
MA0101202406A0437733,1144010800,12.0,20.0,메가엠지씨커피이대역,사거리점,3120096,,9.0,4.0,136968192.9294962
MA0101202311A0042266,1156011300,241.0,,디저트39,,3120136,,16.0,3.4359999999999995,68700674.01250334
MA0101202303A0099435,1150010300,1035.0,33.0,모쿠816,화곡점,3110646,,117.5,3.8666666666666667,85428473.37154225
MA0101202406A0232380,1147010200,406.0,291.0,카페코지엘,,3120113,,0.0,,58264112.10204081
MA0106202406A2465598,1168011100,551.0,,스타벅스,강남세곡,3110998,,126.05636743215031,4.132901878914405,562384940.1702003
MA010120220800444189,1159010700,1022.0,15.0,행복카페,,3110850,,0.0,,28549693.90062112
MA010120220811286752,1132010800,411.0,1.0,임소현네더덕밥,,3110397,,0.0,,0.0
MA010120220812072851,1171011200,50.0,3.0,프롬더빈,,3120239,,31.0,4.359999999999999,90774766.07392126
MA0101202308A0093099,1144012500,200.0,52.0,프레시린,,3110549,,0.0,,4510191.428571428
MA0106202409A0998670,1171010600,180.0,16.0,투썸플레이스,석촌고분역점,3120226,,32.945945945945944,3.016216216216216,206685713.11812493
MA010120220800288125,1117010200,38.0,9.0,인투고,,3110081,,0.0,4.3,29629475.634920638
MA0101202406A0593341,1111013300,166.0,31.0,한옥서울커피,,3120009,,3253.0,3.995,1814664538.7822146
MA010120220806748022,1168010700,523.0,38.0,브이씨에스,,3120186,,0.0,,81911044.33186811
MA010120220808123312,1156011100,38.0,,오미;투,,3120141,,0.0,4.5,12129366.84065934
MA010120220812622405,1156011100,38.0,,오미커피,,3120141,,19.0,4.545,24866587.905198243
MA010120220803821568,1117010400,19.0,4.0,스턴하우스,,3110075,,111.0,4.7,194935613.64017913
MA010120220806594570,1162010100,873.0,43.0,디자인루트컴퍼니,,3110892,,0.0,,8482532.532467533
MA0106202210A1177897,1165010200,263.0,5.0,투썸플레이스포이DI점,,3120184,,209.0,3.8,763761812.0546006
