상가업소번호,상호명,도로명주소,지점명,시군구명,상가유형,행정동명_추정,임대료_분류,전용면적,전용면적(평),평당임대료,추정임대료(천원)
MA0101202305A0188482,마음정원선엽차,서울특별시 서대문구 신촌로 63,,서대문구,집합,창천동,기타,725.3232740974692,219.4093030726206,145.984128,32030.27578414424
MA0101202411A0038999,플라이팬,서울특별시 서초구 바우뫼로7길 64-11,,서초구,소규모,우면동,기타,201.050920184731,60.81762967654758,140.33121,8534.611561841832
MA010120220813071551,카페온니,서울특별시 동작구 노량진로8길 55,,,,,,,,,
MA010120220810162578,럭럭카페,서울특별시 성동구 성덕정17길 4,,성동구,소규모,성수동2가,기타,86.82598563390636,26.26474246291559,150.645306,3956.6601653371126
MA010120220810320809,커피런,서울특별시 영등포구 양평로22가길 1,,영등포구,소규모,양평동5가,기타,67.38411968098218,20.38360447727696,114.744318,2338.9027941268914
MA010120220807100256,카페사일로,서울특별시 서초구 서초대로41길 16,,서초구,소규모,서초동,기타,211.83753830236,64.08056697391251,225.257212,14434.60985992281
MA010120220813803157,비티앤마,서울특별시 중구 마른내로2길 6,,중구,소규모,초동,기타,196.3310028427312,59.38986110555121,139.60393399999998,8291.058250048538
MA0101202409A0126163,카페엔스토어이끌리오,서울특별시 은평구 서오릉로 45,,은평구,집합,녹번동,기타,780.9551584287124,236.23787235425988,115.107956,27192.858616487763
MA0101202303A0107253,커피니신설점,서울특별시 동대문구 왕산로 21,,동대문구,집합,신설동,기타,499.0069245535417,150.94891540732704,285.224424,43054.31745047958
MA010120220807368068,까페리앙,서울특별시 영등포구 경인로 843,,,,,,,,,
MA010120220803363438,감성커피방화역점,서울특별시 강서구 방화대로47가길 7,,강서구,집합,방화동,기타,901.3515626128584,272.6576207310964,140.33121,38262.37383291584
MA0101202309A0065611,이디야시흥,서울특별시 금천구 시흥대로63길 8,사거리점,금천구,집합,시흥동,기타,368.55889157588285,111.48856300317104,149.785798,16699.403377303253
MA010120220800594332,향토길,서울특별시 서대문구 서소문로 45,,서대문구,집합,합동,기타,1428.2778775017196,432.0521137097585,136.463424,58959.31078327099
MA010120220809728039,제이에스푸드마침내카페.크로와플,서울특별시 마포구 백범로 66,,,,,,,,,
MA0101202409A0204841,텀블리나커피,서울특별시 성북구 화랑로13길 42-6,,성북구,소규모,하월곡동,기타,145.75760089153258,44.09147585804724,123.273282,5435.300937245249
MA010120220810304586,셉,서울특별시 동대문구 서울시립대로 82,,동대문구,소규모,전농동,기타,56.6442728211,17.134815421713352,148.794058,2549.558719677711
MA010120220808379329,숲.O,서울특별시 도봉구 우이천로48길 12,,도봉구,소규모,쌍문동,기타,59.396017323609065,17.967214387926997,285.224424,5124.688374680991
MA010120220811472865,과일파는덕이언니,서울특별시 성동구 성수일로 47,,성동구,집합,성수동1가,기타,369.05570597909065,111.63884868385584,114.744318,12809.923554534236
MA0101202406A0085864,왕큰커피,서울특별시 송파구 법원로8길 13,,,,,,,,,
MA010120220802098844,이디야,서울특별시 광진구 능동로 330,,광진구,소규모,중곡동,기타,241.0216501678426,72.90872108652749,101.256654,7382.493144641018
MA010120220813725365,브라운시티,서울특별시 마포구 와우산로 88-1,본점,마포구,소규모,서교동,기타,162.3791310546371,49.119466106430245,226.84399600000003,11142.4559729692
MA010120220810299523,카페쓰루,서울특별시 동작구 사당로26길 28,,동작구,소규모,사당동,기타,111.76318039658776,33.8082099330231,148.794058,5030.460749650416
MA010120220811708175,태양커피,서울특별시 서초구 서초대로25길 55,,서초구,소규모,방배동,기타,298.22937017996253,90.21397851653532,208.033994,18767.574265425043
MA0106202406A2464782,스타벅스,서울특별시 마포구 상암산로 76,상암YTN,마포구,집합,상암동,기타,3024.657995704258,914.9549264033692,139.60393399999998,127731.3071585908
MA010120220800254355,비안빈,서울특별시 마포구 상암산로 76,,마포구,집합,상암동,기타,3024.657995704258,914.9549264033692,131.33943399999998,120169.66216933016
MA0101202211A0031240,월성맨션,서울특별시 마포구 상암산로 76,,마포구,집합,상암동,기타,3024.657995704258,914.9549264033692,136.463424,124857.88206267178
MA010120220804771756,크래프티,서울특별시 관악구 낙성대로 24,,관악구,소규모,봉천동,기타,213.76042744247343,64.66223832127577,114.744318,7419.624436528253
MA010120220800003898,홍매,서울특별시 종로구 율곡로10길 83,,종로구,소규모,권농동,기타,37.91127720500893,11.468109748021334,115.107956,1320.0706722784107
MA010120220800252478,유어로스팅파크,서울특별시 마포구 성미산로22길 23,,마포구,소규모,연남동,기타,104.6633743636962,31.660528272640875,115.934406,3670.544538934826
MA0101202311A0039102,오에스디에스연남,서울특별시 마포구 성미산로22길 23,,마포구,소규모,연남동,기타,104.6633743636962,31.660528272640875,114.744318,3632.8657241638953
MA010120220804898343,모모라플라워카페,서울특별시 마포구 월드컵로3길 14,,마포구,집합,합정동,기타,6632.563272768245,2006.3413614762676,102.97567,206604.3459467308
MA010120220806156765,커피기업,서울특별시 마포구 월드컵로3길 14,,마포구,집합,합정동,기타,6632.563272768245,2006.3413614762676,114.744318,230216.2711977858
MA0106202201A0153301,커피빈코리아합정,서울특별시 마포구 월드컵로3길 14,푸르지오점,마포구,집합,합정동,기타,6632.563272768245,2006.3413614762676,115.934406,232603.9939759824
MA010120220810274822,파티스리까이에,서울특별시 마포구 월드컵로3길 14,,마포구,집합,합정동,기타,6632.563272768245,2006.3413614762676,136.463424,273792.2118998732
MA010120220812291868,굿애프터눈,서울특별시 마포구 월드컵로3길 14,합정점,마포구,집합,합정동,기타,6632.563272768245,2006.3413614762676,148.794058,298531.6729072987
MA010120220800990092,공차합정교보문고점,서울특별시 마포구 월드컵로3길 14,,마포구,집합,합정동,기타,6632.563272768245,2006.3413614762676,150.645306,302245.9083400489
MA0106202406A2465615,스타벅스,서울특별시 마포구 월드컵로3길 14,합정푸르지오,마포구,집합,합정동,기타,6632.563272768245,2006.3413614762676,174.083428,349270.7819439758
MA010120220800106476,남산아래,서울특별시 용산구 신흥로 94-2,,용산구,소규모,용산동2가,기타,84.18912655606952,25.46709618127821,226.84399600000003,5777.057864277492
MA010120220810414302,카페천국,서울특별시 강남구 논현로115길 4,,,,,,,,,
MA010120220806669200,투썸플레이스영등포당산아리,서울특별시 영등포구 버드나루로 129,스타점,영등포구,집합,당산동,기타,817.8728529586526,247.40542469558127,148.794058,36812.45711166896
MA010120220800142095,아이엠카롱,서울특별시 금천구 시흥대로104길 13,,금천구,소규모,독산동,기타,217.79759305441144,65.88347542332005,225.257212,14840.727990727595
MA0101202411A0124706,하우스순무,서울특별시 마포구 월드컵로10길 27,,마포구,소규모,서교동,기타,208.70934951617693,63.13429412431996,149.785798,9456.620626577977
MA010120220807132967,카페알케미,서울특별시 강남구 양재대로53길 7,,강남구,소규모,일원동,기타,97.66021129215292,29.542080976511865,226.84399600000003,6701.443698867534
MA0101202406A0586201,쿄베이커리와더인피닛카페,서울특별시 서초구 사평대로58길 6,,,,,,,,,
MA0106202406A2465195,스타벅스,서울특별시 송파구 위례성대로 102,올림픽공원남문,송파구,집합,방이동,기타,369.3757676491522,111.73566690336747,208.033994,23244.81705816115
MA010120220814144116,댄싱컵,서울특별시 강서구 마곡동로 61,,,,,,,,,
MA010120220809922051,카페베네을지로PJ호텔점,서울특별시 중구 마른내로 71,,중구,집합,인현동2가,기타,9375.659577696755,2836.1242596941,131.33943399999998,372494.955021892
MA010120220812418041,카페쿠수키,서울특별시 영등포구 영신로45길 12,,영등포구,소규모,당산동1가,기타,102.9827552258636,31.15214327117902,177.984272,5544.591541360497
MA010120220805466180,에슬로우,서울특별시 강남구 선릉로90길 64,,강남구,소규모,대치동,기타,285.2556743824156,86.28945319814132,114.744318,9901.224457813643
MA010120220812722257,꽁다방,서울특별시 관악구 신림로58길 13,,관악구,집합,신림동,기타,1093.4540809570983,330.7683710318526,131.33943399999998,43442.93063642551
MA010120220808794305,커피볶는집낙타,서울특별시 서초구 마방로10길 34-23,,서초구,소규모,양재동,기타,105.91039408624624,32.037750041214295,136.463424,4371.981067880244
MA010120220814319329,공정무역평화다방,서울특별시 중랑구 면목로 270,,중랑구,소규모,면목동,기타,156.07925807278872,47.21376310508462,149.785798,7071.951183278057
MA0101202409A0129134,인터렉티브커피바,서울특별시 마포구 홍익로 13-5,,마포구,소규모,서교동,기타,98.38881447361868,29.76248244709864,149.785798,4457.997183799662
MA0101202406A0373125,이롭커피베이크,서울특별시 마포구 월드컵로19길 42,,마포구,소규모,망원동,기타,82.20494424531991,24.866883733232477,114.744318,2853.3336147550544
MA010120220811988028,까쉬,서울특별시 성북구 보문로34길 72-5,,성북구,소규모,동선동2가,기타,60.30957933129144,18.243565651670227,150.645306,2748.307530126951
MA0101202303A0059090,공명,서울특별시 마포구 와우산로17길 11-8,홍대점,마포구,소규모,서교동,기타,203.55464843479092,61.57500406400597,225.257212,13870.213744346656
MA0101202310A0073428,원오프카페,서울특별시 성북구 동소문로22길 57-4,,성북구,소규모,동선동2가,기타,86.39293089057313,26.133743992550404,114.744318,2998.6986312117933
MA0101202212A0092136,지져스커피총회본부점,서울특별시 강남구 테헤란로64길 19,,강남구,소규모,대치동,기타,309.11774342332933,93.50769660092242,102.97567,9629.017707636707
MA010120220813194031,파인콘,서울특별시 종로구 북촌로5가길 44,,종로구,소규모,화동,기타,87.69720712921271,26.52828577930084,177.984272,4721.6176318368125
MA0101202406A0275624,레인커피,서울특별시 강남구 테헤란로 428,,,,,,,,,
MA010120220812257519,피르마,서울특별시 강남구 논현로153길 28,,강남구,소규모,신사동,기타,124.10532382191506,37.541691518517474,140.33121,5268.270996240294
MA010120220810348576,키웨스트커피,서울특별시 성북구 보국문로16길 2,,성북구,소규모,정릉동,기타,76.17914526044092,23.044087742888536,208.033994,4793.953611239547
MA010120220810073964,이디야커피장위2동점,서울특별시 성북구 화랑로25길 14,,성북구,집합,장위동,기타,395.81101102358656,119.73229203932075,101.256654,12123.691267652455
MA010120220806681654,남산아래,서울특별시 용산구 신흥로 94-1,,용산구,소규모,용산동2가,기타,81.69963134548863,24.7140272688876,150.645306,3723.0522004139166
MA010120220806837662,커피나무서래,서울특별시 서초구 서래로 12,마을점,서초구,소규모,반포동,기타,306.2039306499543,92.62627220338626,285.224424,26419.27513647806
MA010120220801899927,빈스토리,서울특별시 송파구 성내천로 126,,송파구,소규모,거여동,기타,221.0663050995341,66.8722563674554,90.975616,6083.744716339178
MA0106202201A0056378,이디야한국수출입,서울특별시 영등포구 은행로 38,은행점,영등포구,집합,여의도동,기타,2954.2499909735848,893.6566008148058,140.33121,125407.91211682868
MA0101202406A0463380,레프트커피로스터스,서울특별시 마포구 성암로 223-1,,마포구,소규모,상암동,기타,163.43658389602265,49.43934415149816,101.256654,5006.062564735173
MA010120220806866967,8월의오븐,서울특별시 중랑구 용마산로 414,,중랑구,소규모,면목동,기타,170.89805871531166,51.696430127446206,148.794058,7692.121622776179
MA0101202210A0091296,칼리아,서울특별시 강남구 논현로155길 10,,강남구,소규모,신사동,기타,90.94131119315564,27.509622842626783,164.397434,4522.51140563563
MA010120220808600502,흔흔랜드,서울특별시 용산구 대사관로24길 13,,용산구,소규모,한남동,기타,74.17394802806085,22.437518309656014,208.033994,4667.766549405869
MA0101202212A0100004,킵,서울특별시 강북구 삼각산로 76,,강북구,소규모,수유동,기타,125.41280309155324,37.93720221778487,164.397434,6236.778697742942
MA0101202311A0007146,메종드그릭,서울특별시 강남구 삼성로71길 32,,강남구,소규모,대치동,기타,151.13281741565802,45.71747153961462,123.273282,5635.742761429887
MA010120220813626445,커피스쿨,서울특별시 강남구 역삼로83길 22,,,,,,,,,
MA010120220803769119,텐페이지,서울특별시 성동구 마조로1가길 6,,성동구,소규모,행당동,기타,82.53963514594459,24.9681272750755,164.397434,4104.696055807824
MA010120220810012198,스케네,서울특별시 서대문구 홍제천로 6,,서대문구,소규모,연희동,기타,296.4247689113559,89.66808908928425,131.33943399999998,11776.956068848169
MA010120220802738750,노알커피,서울특별시 종로구 이화장길 10,,종로구,소규모,이화동,기타,111.40899121559984,33.70106818791211,101.256654,3412.457400933823
MA010120220809926451,더리터,서울특별시 동작구 동작대로7길 94,사당점,동작구,소규모,사당동,기타,70.99614175483316,21.47623623777396,102.97567,2211.529815663053
MA010120220813488563,얌얌플레이트,서울특별시 구로구 개봉로12길 9-40,,구로구,소규모,개봉동,기타,112.4395991380912,34.012825681557025,226.84399600000003,7715.60529285582
MA010120220805332984,비비드빈,서울특별시 강남구 논현로150길 31,,강남구,소규모,논현동,기타,126.81013374351186,38.35989283789456,148.794058,5707.724119795468
MA0106202201A0153181,커피빈천호역점,서울특별시 강동구 올림픽로 659,코리아,강동구,집합,천호동,기타,1629.5702800098302,492.942791460412,140.33121,69175.25838641729
MA010120220808021749,서던하일랜드단라운지,서울특별시 중구 퇴계로 176,,,,,,,,,
MA010120220810204537,감성커피,서울특별시 강남구 강남대로 524,신논현점,강남구,집합,논현동,기타,399.5730178722099,120.87029399002054,150.645306,18208.542424436608
MA010120220802502498,온고지신,서울특별시 관악구 관악로14길 101,,관악구,소규모,봉천동,기타,77.18229477985781,23.347539106981007,148.794058,3473.9750880414003
MA0101202411A0073927,빽다방둔촌동역점,서울특별시 강동구 양재대로 1367,,강동구,집합,성내동,기타,776.0731923986762,234.7610842757203,149.785798,35163.87634758402
MA0101202303A0014650,고망고대흥역점,서울특별시 마포구 백범로25길 1,,마포구,소규모,염리동,기타,98.5299810659053,29.80518514910318,164.397434,4899.89595840747
MA0101202210A0039265,카페오가다강동모커리한방,서울특별시 강동구 양재대로 1517,병원점,강동구,집합,천호동,기타,865.5274903932469,261.82088764996274,177.984272,46600.00008277241
MA010120220804991776,로쿠커피,서울특별시 광진구 군자로15길 14,,광진구,소규모,군자동,기타,86.1777009423259,26.068637226186063,101.256654,2639.622979863442
MA0106202406A2465396,스타벅스,서울특별시 서초구 사평대로 205,,,,,,,,,
MA0106202201A0793149,하프커피로스터스,서울특별시 서초구 사평대로 205,,,,,,,,,
MA0106202209A2199979,키커피컴퍼니,서울특별시 서초구 사평대로 205,,,,,,,,,
MA010120220800815995,더블해피니스파미에파크점,서울특별시 서초구 사평대로 205,,,,,,,,,
MA0106202201A0605730,폴바셋파미에스테이션점,서울특별시 서초구 사평대로 205,,,,,,,,,
MA010120220808648003,한,서울특별시 마포구 성지길 32,,마포구,소규모,합정동,기타,94.6924802980048,28.644346390587696,208.033994,5958.997785153442
MA0101202411A0001131,재해석,서울특별시 송파구 백제고분로39길 33,석촌점,송파구,소규모,석촌동,기타,133.7290302181407,40.452849603164346,102.97567,4165.659291295083
MA010120220810852704,이디야청담,서울특별시 강남구 도산대로 521,사거리점,강남구,소규모,청담동,기타,137.54138679961653,41.60608227951374,136.463424,5677.708447088171
MA010120220801791937,잇테이블,서울특별시 강남구 역삼로14길 8,,강남구,소규모,역삼동,기타,125.77955943423788,38.04814551220215,136.463424,5192.180213445339
MA0101202406A0137906,메가엠지씨커피신정역점,서울특별시 양천구 오목로 146,,양천구,집합,신정동,기타,458.8131505238132,138.79035347686283,102.97567,14292.02963881678
MA010120220803722823,파세로,서울특별시 동작구 여의대방로24나길 10-2,,동작구,소규모,대방동,기타,96.68413537048345,29.24681933888421,131.33943399999998,3841.260698269306
MA010120220806571356,카페보니또영등포,서울특별시 영등포구 여의대방로 203,1호점,영등포구,집합,신길동,기타,1449.6568905768945,438.5192360629482,148.794058,65249.05664486601
MA010120220805083766,더엘,서울특별시 서초구 서초대로42길 82,,서초구,소규모,서초동,기타,147.69829830356554,44.67853418342475,145.984128,6522.356853085455
MA010120220800089682,하이네스,서울특별시 마포구 토정로 35,,마포구,소규모,합정동,기타,76.23193222006029,23.06005572631747,123.273282,2842.688752486048
MA010120220800947738,솔다방,서울특별시 금천구 독산로 352,,금천구,소규모,독산동,기타,234.09990501067023,70.81490259866605,145.984128,10337.851805271195
MA010120220814345447,프로젝트위드원,서울특별시 송파구 오금로46길 41,,송파구,소규모,가락동,기타,122.00789942282536,36.90722349289895,226.84399600000003,8372.182058394277
MA0106202201A0153388,커피빈코리아강남역랭기지,서울특별시 강남구 테헤란로4길 28,타워점,강남구,집합,역삼동,기타,429.8371840303697,130.02516305595307,164.397434,21375.803161830285
MA0101202406A0429850,버터글로브,서울특별시 성북구 돌곶이로41가길 14-12,,성북구,소규모,장위동,기타,120.61379535309509,36.485508909521165,164.397434,5998.124042909418
MA010120220800918324,로우키,서울특별시 성동구 연무장3길 6,,성동구,소규모,성수동2가,기타,64.38800008406426,19.47728237765874,140.33121,2733.270603568528
MA0101202301A0091035,베이킹스튜디오완두,서울특별시 동작구 사당로29가길 6,,,,,,,,,
MA0101202406A0143292,매머드익스프레스연대서문점,서울특별시 서대문구 연희로10길 82,,서대문구,소규모,연희동,기타,93.52195910641323,28.290265323496048,90.975616,2573.7243146084925
MA010120220806586409,볼드,서울특별시 용산구 한강대로21길 17-7,,용산구,집합,한강로3가,기타,372.11491656129664,112.56425572064148,145.984128,16432.59471534686
MA010120220813249982,일커피,서울특별시 관악구 쑥고개로 123,서울대입구역점,관악구,집합,봉천동,기타,965.8229726231943,292.1601344979111,140.33121,40999.18518785461
MA010120220804035108,압구정볶는커피청담점,서울특별시 강남구 도산대로58길 17,,강남구,소규모,청담동,기타,207.3782823091578,62.73164810610376,140.33121,8803.208084023749
MA010120220808317263,차뜨라므,서울특별시 강남구 선릉로157길 27,,강남구,소규모,신사동,기타,101.06223121114571,30.57118737102841,177.984272,5441.190528408086
MA010120220806834995,맛있는아이디어,서울특별시 송파구 백제고분로36길 26,,송파구,소규모,석촌동,기타,324.6334936165441,98.20118991364998,102.97567,10112.333326155347
MA010120220813198301,커피사는세상,서울특별시 종로구 창덕궁길 73,,,,,,,,,
MA010120220804851839,메가엠지씨커피명동중앙우체국점,서울특별시 중구 명동8나길 51,,중구,소규모,충무로1가,기타,119.06149848501246,36.01594121998078,115.107956,4145.721377248135
MA0101202305A0000562,덴앤데어,서울특별시 마포구 양화로21길 21,,마포구,소규모,동교동,기타,87.11308851123226,26.351590692489644,102.97567,2713.572707124885
MA010120220806423349,키스톤,서울특별시 서초구 서초대로73길 9,,서초구,집합,서초동,기타,442.2246793947829,133.7723635412859,174.083428,23287.551616929268
MA0101202305A0060435,미뉴엣,서울특별시 동대문구 망우로 19,,동대문구,소규모,휘경동,기타,289.33519634253446,87.523503037853,177.984272,15577.806971082056
MA010120220813042120,카페엘,서울특별시 강동구 천중로 137,,강동구,소규모,천호동,기타,98.74028185297576,29.868800850921332,145.984128,4360.370846627409
MA010120220800030036,폴링,서울특별시 종로구 수표로 133,,종로구,소규모,낙원동,기타,221.87856974819036,67.11796531798365,140.33121,9418.74528581068
MA0101202409A0143293,아앤아,서울특별시 광진구 구의로 61-1,,광진구,소규모,구의동,기타,77.97832005334756,23.588335668627128,136.463424,3218.945051802187
MA010120220809940781,투썸플레이스,서울특별시 중구 마른내로 6,,중구,소규모,저동2가,기타,187.6074715344996,56.75100475966471,150.645306,8549.272477827148
MA0101202409A0092031,카페Rachel,서울특별시 중랑구 봉화산로27나길 16,,중랑구,소규모,중화동,기타,54.04656502308848,16.349012348928696,131.33943399999998,2147.2700283673053
MA0101202209A0039356,어스커피,서울특별시 용산구 우사단로4길 22-22,,용산구,소규모,보광동,기타,129.52793310465285,39.18202344505198,150.645306,5902.58791157903
MA0101202411A0133498,블랙시드선유도,서울특별시 영등포구 양평로22사길 5,,영등포구,소규모,양평동5가,기타,65.47573099937871,19.80631949887432,174.083428,3447.951994427283
MA0106202406A2465595,스타벅스,서울특별시 영등포구 양평로 128,선유도역 1번출구,영등포구,소규모,양평동5가,기타,292.0389324527506,88.34137953074917,131.33943399999998,11602.70678634778
MA010120220806530810,백곰커피,서울특별시 강북구 노해로3길 17,,강북구,소규모,수유동,기타,192.20263456479967,58.14103532119295,123.273282,7167.236242921379
MA010120220807333573,카페84,서울특별시 도봉구 해등로17길 6,,도봉구,소규모,쌍문동,기타,118.79108748694698,35.934142261161284,148.794058,5346.786847787484
MA0101202305A0130211,수커피호프,서울특별시 중랑구 상봉로 47,,중랑구,소규모,면목동,기타,123.67894911052748,37.41271374872269,140.33121,5250.17138974189
MA010120220804552474,강동사회적기업협의회,서울특별시 강동구 상암로4길 16,,강동구,소규모,암사동,기타,156.9492726496387,47.47694133027972,90.975616,4319.243983318057
MA0101202303A0073816,로스터스로스터리:삼성,서울특별시 강남구 삼성로81길 6,,강남구,소규모,대치동,기타,254.44351605611268,76.96881724729647,123.273282,9488.19871373244
MA0101202311A0040813,망상,서울특별시 도봉구 도봉산4길 6,,도봉구,소규모,도봉동,기타,107.4295198015524,32.49728350219384,131.33943399999998,4268.174821715676
MA0101202306A0093263,커피에반하다,서울특별시 동작구 만양로 81,,동작구,소규모,노량진동,기타,141.5885397169253,42.83034052783753,225.257212,9647.84309631129
MA010120220803345726,더벤티봉천역점,서울특별시 관악구 남부순환로 1716,,관악구,소규모,봉천동,기타,232.11409952392296,70.21419914209055,226.84399600000003,15927.669509331594
MA010120220803842405,모베터블루,서울특별시 종로구 동숭4길 4,,종로구,소규모,동숭동,기타,91.64061435427344,27.72116109694278,285.224424,7906.752206486713
MA0101202406A0512568,캔디로그,서울특별시 마포구 독막로9길 37-3,,마포구,소규모,서교동,기타,93.98281784444478,28.42967446440945,102.97567,2927.564775854454
MA010120220807436038,카페;온정,서울특별시 은평구 가좌로 212,,은평구,소규모,응암동,기타,98.68656776857318,29.852552413507528,150.645306,4497.1468932138805
MA010120220806619534,트랙26,서울특별시 마포구 방울내로9안길 71,,마포구,집합,망원동,기타,356.6264972350037,107.8790299579538,225.257212,24300.52952159315
MA010120220806276013,투썸플레이스송파올림픽아파트,서울특별시 송파구 위례성대로 198,남문점,송파구,소규모,오금동,기타,207.86871831504965,62.88000433028303,114.744318,7215.123212715373
MA010120220813497710,이하나,서울특별시 서초구 서초중앙로 110,,서초구,집합,서초동,기타,1005.6027062159548,304.19344975980243,123.273282,37498.92491479296
MA010120220803374578,커피박스,서울특별시 서초구 방배로13길 18,,서초구,집합,방배동,기타,1949.9553752365443,589.8588466442447,139.60393399999998,82346.61549623926
MA010120220803191573,르와조역삼,서울특별시 강남구 논현로95길 10,,강남구,소규모,역삼동,기타,157.24429822045798,47.5661861638508,150.645306,7165.62266990627
MA010120220808537894,밸런스포인트,서울특별시 강남구 테헤란로55길 20,,강남구,소규모,역삼동,기타,105.96152090538004,32.0532158344062,123.273282,3951.305114561621
MA0101202411A0018284,메가엠지씨커피상도더샵점,서울특별시 동작구 장승배기로 41,,동작구,소규모,상도동,기타,276.9061559491548,83.76373523781075,164.397434,13770.543135351469
MA0101202409A0147645,메가엠지씨커피중화역점,서울특별시 중랑구 동일로 806,,중랑구,소규모,중화동,기타,301.2381164851287,91.12412017821065,90.975616,8290.072965670743
MA0106202406A2465608,스타벅스,서울특별시 성북구 장월로38길 4,장위뉴타운,성북구,집합,장위동,기타,555.958236181406,168.1766096501319,123.273282,20731.68262720463
MA0101202305A0036298,디케이올,서울특별시 서초구 동작대로 36,,서초구,소규모,방배동,기타,159.9885788677235,48.3963273240134,174.083428,8424.998563174318
MA010120220800610625,키지아,서울특별시 은평구 녹번로 6,,은평구,소규모,녹번동,기타,88.81876971415208,26.8675569345248,150.645306,4047.4713358739104
MA010120220808566415,매머드익스프레스성수AK밸리점,서울특별시 성동구 연무장길 76,,,,,,,,,
MA0101202409A0069485,바나프레소충무로역점,서울특별시 중구 수표로6길 45,,중구,소규모,충무로3가,기타,235.68953762463696,71.29576430051334,102.97567,7341.729097007442
MA0101202409A0074809,전광수커피하우스북한산점,서울특별시 강북구 419로 97,,강북구,소규모,수유동,기타,118.57878898972024,35.869922254740224,225.257212,8079.958681759537
MA0101202406A0585454,세화비지니스,서울특별시 영등포구 대림로 101,,영등포구,소규모,대림동,기타,117.12465026451554,35.43004726980323,114.744318,4065.396610681334
MA010120220804428499,눈내리는숲;설래임,서울특별시 마포구 어울마당로 54,홍대본점,마포구,소규모,서교동,기타,149.90353165208094,45.34561426949027,149.785798,6792.129019155787
MA0101202409A0244806,컴포즈신월양강점,서울특별시 양천구 오목로 69,,양천구,소규모,신월동,기타,105.6511586323066,31.959331669280235,174.083428,5563.590013577265
MA0101202306A0094084,그래;여기,서울특별시 동작구 동작대로9길 22,,,,,,,,,
MA0106202309A2197413,컴포즈커피역사공원역점,서울특별시 중구 을지로43길 34,동대문,중구,소규모,을지로6가,기타,147.2528628525321,44.54379056583341,136.463424,6078.598178552525
MA010120220813417328,모센즈스위트,서울특별시 마포구 어울마당로 51-1,,마포구,소규모,서교동,기타,217.57037887183,65.81474344238309,115.934406,7630.193187035079
MA0101202409A0004146,카페1958,서울특별시 종로구 백석동1길 2,,종로구,소규모,부암동,기타,139.97252681266795,42.34149882408735,174.083428,7370.953261955094
MA010120220808432787,에버그린티에스,서울특별시 강북구 도봉로 167,,강북구,집합,미아동,기타,689.7752355188752,208.65606979214567,102.97567,21486.49858641296
MA010120220814015098,아재커피,서울특별시 종로구 사직로8길 42,광화문점,종로구,집합,내수동,기타,1334.3532075816145,403.6400289133082,140.33121,56643.29366183953
MA010120220807022057,올딧세,서울특별시 용산구 한강대로21길 29-16,,,,,,,,,
MA0106202201A0821219,카페델꼬또네,서울특별시 강남구 선릉로 711,,강남구,소규모,논현동,기타,112.76629201447712,34.111649831955084,149.785798,5109.440691175958
MA010120220804912304,빽다방,서울특별시 성북구 고려대로 99-7,안암역점,성북구,소규모,안암동5가,기타,97.55169954721052,29.50925632137773,164.397434,4851.246018482779
MA0101202301A0039255,공차,서울특별시 성북구 종암로 120,종암점,성북구,집합,종암동,기타,1697.241766019903,513.4133238610633,148.794058,76392.85188855584
MA0101202409A0100187,컴포즈커피,서울특별시 성북구 동소문로24길 9,성신여대점,성북구,소규모,동선동1가,기타,173.620207270795,52.51987635997187,115.934406,6088.860668986781
MA010120220812292694,공간,서울특별시 동대문구 약령서1길 36,,동대문구,소규모,제기동,기타,82.50640847011613,24.958076250867,148.794058,3713.613445239927
MA010120220806539819,블랙마켓,서울특별시 용산구 우사단로10길 21,,,,,,,,,
MA0106202201A0026023,CGV투썸건대입구,서울특별시 광진구 아차산로30길 26,,광진구,집합,자양동,기타,2372.5206519550984,717.6842676372129,145.984128,104770.51199033714
MA010120220811706711,영원애프앤비,서울특별시 서대문구 신촌로 25,,서대문구,소규모,창천동,기타,251.2874360856007,76.01410735241112,208.033994,15813.518352866851
MA010120220808664050,허니빈,서울특별시 용산구 청파로43다길 6,,용산구,소규모,청파동3가,기타,44.168475681275694,13.360903769518934,150.645306,2012.7574367957332
MA0101202406A0302562,메가엠지씨커피구로이화교차로점,서울특별시 구로구 도림로 89,,구로구,소규모,구로동,기타,84.40667877471668,25.53290543127736,136.463424,3484.307699820305
MA010120220808700584,온더그라운드,서울특별시 강남구 압구정로50길 28,,강남구,집합,신사동,기타,2730.381204455382,825.9365976330637,136.463424,112710.13611991816
MA0101202307A0097445,열두시,서울특별시 은평구 진흥로1길 56,,은평구,소규모,역촌동,기타,88.15703442243719,26.66738290956416,145.984128,3893.0146400948265
MA010120220800096867,카페시월,서울특별시 동대문구 장한로6길 37,,동대문구,소규모,장안동,기타,299.8168273962322,90.6941821635405,149.785798,13584.700449323282
MA0101202406A0468170,매머드익스프레스홍대,서울특별시 마포구 와우산로18길 38,정문점,마포구,소규모,서교동,기타,78.29606073497717,23.68445179229753,115.934406,2745.8428499756496
MA0101202406A0305560,크눌프,서울특별시 용산구 백범로77길 24,,용산구,소규모,원효로1가,기타,38.64108639327731,11.688876034024233,90.975616,1063.4026975429915
MA0101202409A0232244,피치스엠,서울특별시 중구 퇴계로73길 42,,중구,소규모,신당동,기타,190.2103079645645,57.538359236664185,226.84399600000003,13052.231332528416
