상권_코드,총_유동인구,상권_카페수,상권명,행정동,성공률,상권_면적_m2,인구_밀집도(명/500m2),카페_밀집도(개/500m2),성공률_표시,인구_밀집도_표시,카페_밀집도_표시,최대_월세,최대_보증금,최대_면적,평균_성공확률
3110987,0.0,1.0,영동대교남단,청담동,43.1,31393.0,0.0,0.016,43.1%,0.0명/500m²,0.016개/500m² (총 1개),3000.0,30000.0,459.0,0.43108544971648266
3110988,0.0,3.0,청담역 3번,삼성1동,52.3,79185.0,0.0,0.019,52.3%,0.0명/500m²,0.019개/500m² (총 3개),1900.0,30000.0,287.0,0.5228650562069825
3110989,511284.16666666657,6.0,대치동아우편취급국,대치4동,62.4,40587.0,6298.6,0.074,62.4%,6298.6명/500m²,0.074개/500m² (총 6개),1500.0,30000.0,471.0,0.624498409428316
3110990,56967.0,2.0,청담역 12번,청담동,48.7,10107.0,2818.2,0.099,48.7%,2818.2명/500m²,0.099개/500m² (총 2개),3500.0,35000.0,555.0,0.4869259234218666
3110991,100211.0,2.0,삼성중앙역 5번,삼성1동,60.9,26622.0,1882.1,0.038,60.9%,1882.1명/500m²,0.038개/500m² (총 2개),2500.0,198892.0,521.0,0.6092100865830337
3110992,1890406.2857142852,8.0,도곡초등학교,대치4동,59.0,138866.0,6806.6,0.029,59.0%,6806.6명/500m²,0.029개/500m² (총 8개),4200.0,60000.0,570.0,0.5901362007361174
3110993,,,,,59.3,,,,59.3%,,,200.0,3000.0,47.0,0.5933800056988174
3110994,611479.0,7.0,개포고등학교,개포2동,52.2,61589.0,4964.2,0.057,52.2%,4964.2명/500m²,0.057개/500m² (총 7개),1000.0,30000.0,415.0,0.5217792796618544
3110995,0.0,5.0,봉은사역 4번,삼성1동,63.0,122757.0,0.0,0.02,63.0%,0.0명/500m²,0.02개/500m² (총 5개),1350.0,15000.0,325.0,0.6298354541623539
3110996,715278.0,5.0,대치2동주민센터,대치2동,60.3,112841.0,3169.4,0.022,60.3%,3169.4명/500m²,0.022개/500m² (총 5개),4500.0,110000.0,761.0,0.6030892715120476
3110997,1805205.0,26.0,대청초등학교,일원1동,51.8,236964.0,3809.0,0.055,51.8%,3809.0명/500m²,0.055개/500m² (총 26개),500.0,45000.0,206.0,0.5177134037397562
3110998,0.0,6.0,은곡마을(은곡마을공원),세곡동,53.2,116896.0,0.0,0.026,53.2%,0.0명/500m²,0.026개/500m² (총 6개),1000.0,20000.0,252.0,0.5324334707532838
3110999,45744.0,9.0,윗방죽마을공원,세곡동,59.8,239797.0,95.4,0.019,59.8%,95.4명/500m²,0.019개/500m² (총 9개),770.0,110000.0,200.0,0.5982160883799207
3111000,40146.5,2.0,대왕초등학교(세곡동사거리서남측),세곡동,56.8,52892.0,379.5,0.019,56.8%,379.5명/500m²,0.019개/500m² (총 2개),1500.0,5000.0,451.0,0.567803462560318
3111001,47712.0,4.0,아래방죽마을공원(율현초등학교),세곡동,51.8,159591.0,149.5,0.013,51.8%,149.5명/500m²,0.013개/500m² (총 4개),230.0,156000.0,80.0,0.5183674127551195
3111002,0.0,1.0,한국교통안전공단 강남자동차검사소,세곡동,55.5,59241.0,0.0,0.008,55.5%,0.0명/500m²,0.008개/500m² (총 1개),310.0,30000.0,250.0,0.5546385107197412
3111003,1132878.5,16.0,삼전역 4번,잠실본동,39.2,272855.0,2076.0,0.029,39.2%,2076.0명/500m²,0.029개/500m² (총 16개),1600.0,70000.0,464.0,0.39206997521676484
3111004,1484557.9,20.0,삼전역 1번,잠실본동,48.4,245561.0,3022.8,0.041,48.4%,3022.8명/500m²,0.041개/500m² (총 20개),1500.0,430000.0,360.0,0.48433564703492105
3111005,1301809.7142857143,8.0,삼전역 3번,삼전동,48.5,193689.0,3360.6,0.021,48.5%,3360.6명/500m²,0.021개/500m² (총 8개),1200.0,15000.0,283.0,0.4846250462802095
3111006,1230129.7272727273,12.0,석촌고분역 1번,삼전동,46.6,182032.0,3378.9,0.033,46.6%,3378.9명/500m²,0.033개/500m² (총 12개),900.0,56000.0,354.0,0.4664029881637143
3111007,181940.3333333333,6.0,석촌고분역 4번,삼전동,52.4,163064.0,557.9,0.018,52.4%,557.9명/500m²,0.018개/500m² (총 6개),800.0,40000.0,419.0,0.5237972170288375
3111008,247991.6,5.0,석촌고분역 3번,석촌동,47.4,104883.0,1182.2,0.024,47.4%,1182.2명/500m²,0.024개/500m² (총 5개),2400.0,700000.0,618.0,0.4735763705047418
3111009,0.0,1.0,송파책박물관,석촌동,40.3,34040.0,0.0,0.015,40.3%,0.0명/500m²,0.015개/500m² (총 1개),480.0,7000.0,192.0,0.402827339875706
3111010,1103874.9473684214,19.0,석촌역 7번,석촌동,54.5,200178.0,2757.2,0.047,54.5%,2757.2명/500m²,0.047개/500m² (총 19개),3500.0,40000.0,899.0,0.5445554072283364
3111011,0.0,10.0,잠실나루역,잠실4동,44.7,25839.0,0.0,0.194,44.7%,0.0명/500m²,0.194개/500m² (총 10개),500.0,110000.0,69.0,0.44650930561122465
3111012,465192.50000000006,16.0,석촌역 6번,석촌동,56.0,120754.0,1926.2,0.066,56.0%,1926.2명/500m²,0.066개/500m² (총 16개),650.0,10000.0,244.0,0.5601051913664781
3111013,1229870.3773584906,58.0,송파나루역 1번(송리단길),송파1동,58.3,191523.0,3210.8,0.151,58.3%,3210.8명/500m²,0.151개/500m² (총 58개),2900.0,35000.0,477.0,0.5833391887007119
3111014,654819.0,3.0,송파나루역 2번,방이2동,62.1,72714.0,4502.7,0.021,62.1%,4502.7명/500m²,0.021개/500m² (총 3개),3800.0,45000.0,745.0,0.6205335062299605
3111015,1064805.7727272727,24.0,석촌역 3번,송파1동,55.1,226584.0,2349.7,0.053,55.1%,2349.7명/500m²,0.053개/500m² (총 24개),2000.0,120000.0,694.0,0.5509828130408223
3111016,509739.28571428574,7.0,송파역 2번,송파2동,49.5,99527.0,2560.8,0.035,49.5%,2560.8명/500m²,0.035개/500m² (총 7개),340.0,5000.0,157.0,0.49492851148216765
3111017,175324.0,3.0,송파나루역 3번,방이2동,61.7,32806.0,2672.1,0.046,61.7%,2672.1명/500m²,0.046개/500m² (총 3개),150.0,4000.0,85.0,0.6169743625592983
3111018,0.0,3.0,풍납초등학교(풍납백제문화공원),풍납1동,51.5,27101.0,0.0,0.055,51.5%,0.0명/500m²,0.055개/500m² (총 3개),50.0,1000.0,42.0,0.5154083120241247
3111019,979773.8181818182,11.0,한성백제역 3번,방이2동,52.8,182798.0,2679.9,0.03,52.8%,2679.9명/500m²,0.03개/500m² (총 11개),400.0,5500.0,281.0,0.5284015113083688
3111020,165245.33333333334,9.0,방이동고분군(방산고등학교),방이1동,59.9,28997.0,2849.4,0.155,59.9%,2849.4명/500m²,0.155개/500m² (총 9개),500.0,10000.0,300.0,0.5985278745732481
3111021,1513866.0,25.0,방이역 4번,방이1동,52.1,324278.0,2334.2,0.039,52.1%,2334.2명/500m²,0.039개/500m² (총 25개),1600.0,80000.0,793.0,0.5213542852858294
3111022,354710.0,2.0,석촌중학교(방이육교),가락본동,53.8,80535.0,2202.2,0.012,53.8%,2202.2명/500m²,0.012개/500m² (총 2개),400.0,3000.0,163.0,0.5375653839042362
3111023,525352.1,10.0,문정역 1번,문정1동,55.7,61838.0,4247.8,0.081,55.7%,4247.8명/500m²,0.081개/500m² (총 10개),600.0,6500.0,198.0,0.5565879255115395
3111024,77649.25,5.0,경찰병원역 4번(건너말공원),가락본동,62.9,34910.0,1112.1,0.072,62.9%,1112.1명/500m²,0.072개/500m² (총 5개),200.0,4000.0,105.0,0.6289559884789654
3111025,457196.0,6.0,경찰병원역 3번,가락2동,58.8,59147.0,3864.9,0.051,58.8%,3864.9명/500m²,0.051개/500m² (총 6개),165.0,3000.0,103.0,0.5877327109518248
3111026,414146.7692307692,13.0,문정역 2번,장지동,57.9,123212.0,1680.6,0.053,57.9%,1680.6명/500m²,0.053개/500m² (총 13개),450.0,25000.0,330.0,0.5789495949130198
3111027,595582.5454545454,11.0,문정초등학교,문정1동,51.5,124929.0,2383.7,0.044,51.5%,2383.7명/500m²,0.044개/500m² (총 11개),930.0,119000.0,800.0,0.5149373247196293
3111028,498772.5,10.0,문현중학교(장지역 1번),장지동,52.2,53688.0,4645.1,0.093,52.2%,4645.1명/500m²,0.093개/500m² (총 10개),402.0,7000.0,661.0,0.52193194910633
3111029,0.0,2.0,오금역 4번,가락2동,49.9,43089.0,0.0,0.023,49.9%,0.0명/500m²,0.023개/500m² (총 2개),750.0,3000.0,424.0,0.4993427357608171
3111030,937258.5714285716,9.0,방이역 2번,오금동,43.5,50911.0,9204.9,0.088,43.5%,9204.9명/500m²,0.088개/500m² (총 9개),450.0,8000.0,170.0,0.43478973117827735
3111031,483376.1111111111,10.0,장지동주민센터(한림연예예술고교),장지동,53.0,83345.0,2899.9,0.06,53.0%,2899.9명/500m²,0.06개/500m² (총 10개),300.0,5000.0,238.0,0.5300102695224163
3111032,236159.3333333333,6.0,방이역 1번,오금동,51.4,77913.0,1515.5,0.039,51.4%,1515.5명/500m²,0.039개/500m² (총 6개),530.0,5500.0,290.0,0.5135089001038526
3111033,132706.0,3.0,문정동성당,장지동,57.5,23375.0,2838.6,0.064,57.5%,2838.6명/500m²,0.064개/500m² (총 3개),360.0,6000.0,96.0,0.5753629348544779
3111034,340294.4,5.0,오동나무공원(송파레미니스1단지),오금동,53.0,139482.0,1219.9,0.018,53.0%,1219.9명/500m²,0.018개/500m² (총 5개),440.0,42000.0,193.0,0.5295650276028218
3111035,521028.125,8.0,오금공원(오주중학교),오금동,46.8,95041.0,2741.1,0.042,46.8%,2741.1명/500m²,0.042개/500m² (총 8개),600.0,5000.0,203.0,0.46795757891508916
3111036,256881.33333333337,3.0,투구봉어린이공원,가락2동,54.4,31938.0,4021.6,0.047,54.4%,4021.6명/500m²,0.047개/500m² (총 3개),160.0,3000.0,73.0,0.5443191652425373
3111037,0.0,2.0,Sh수협은행 오금동금융센터(아랫말어린이공원),오금동,41.4,27617.0,0.0,0.036,41.4%,0.0명/500m²,0.036개/500m² (총 2개),300.0,3000.0,163.0,0.4142225525490896
3111038,218503.0,9.0,보인중학교,오금동,54.5,83602.0,1306.8,0.054,54.5%,1306.8명/500m²,0.054개/500m² (총 9개),440.0,23000.0,232.0,0.5445324737365064
3111039,445012.0,10.0,벌말어린이공원,오금동,49.6,63272.0,3516.7,0.079,49.6%,3516.7명/500m²,0.079개/500m² (총 10개),350.0,10000.0,182.0,0.495512209873197
3111040,0.0,3.0,거여초등학교,오금동,41.2,57097.0,0.0,0.026,41.2%,0.0명/500m²,0.026개/500m² (총 3개),200.0,6000.0,99.0,0.41221021563583865
3111041,,,,,31.9,,,,31.9%,,,400.0,10000.0,109.0,0.31879674345404796
3111042,1409226.0,8.0,거여역 1번(거여공원),거여1동,45.6,146365.0,4814.1,0.027,45.6%,4814.1명/500m²,0.027개/500m² (총 8개),390.0,26000.0,214.0,0.4560131952977738
3111043,,,,,32.4,,,,32.4%,,,80.0,2000.0,132.0,0.32383954996631537
3111044,720356.6666666667,9.0,남천초등학교,마천2동,38.6,129883.0,2773.1,0.035,38.6%,2773.1명/500m²,0.035개/500m² (총 9개),500.0,70000.0,196.0,0.3859601997313531
3111046,1214233.3333333335,9.0,마천역(마천초등학교),마천1동,50.0,209850.0,2893.1,0.021,50.0%,2893.1명/500m²,0.021개/500m² (총 9개),400.0,105000.0,287.0,0.5004191656712337
3111047,0.0,3.0,마천1치안센터,마천1동,40.7,131215.0,0.0,0.011,40.7%,0.0명/500m²,0.011개/500m² (총 3개),80.0,350000.0,470.0,0.40736087558413275
3111048,1010601.6666666664,6.0,천호역 1번(천호문구완구거리),천호2동,66.5,69265.0,7295.2,0.043,66.5%,7295.2명/500m²,0.043개/500m² (총 6개),200.0,3000.0,87.0,0.6649599922129719
3111049,945689.25,4.0,천호지구대(천호동자전거거리),천호2동,50.4,110424.0,4282.1,0.018,50.4%,4282.1명/500m²,0.018개/500m² (총 4개),1226.0,60000.0,363.0,0.5036919769552617
3111050,313545.0,6.0,강동구청(강동구청역 2번),성내1동,60.4,19565.0,8012.9,0.153,60.4%,8012.9명/500m²,0.153개/500m² (총 6개),200.0,3000.0,106.0,0.6044744803492978
3111051,2615137.5,16.0,천호역 6번,성내2동,58.6,159647.0,8190.4,0.05,58.6%,8190.4명/500m²,0.05개/500m² (총 16개),1711.0,370000.0,314.0,0.5855354088062844
3111052,1281667.5,17.0,암사역 3번(천호동자전거거리),암사2동,60.6,129295.0,4956.4,0.066,60.6%,4956.4명/500m²,0.066개/500m² (총 17개),390.0,80000.0,138.0,0.6064539891320024
3111053,1088762.0,14.0,성내천어린이공원(하니사랑길),성내1동,58.6,139845.0,3892.7,0.05,58.6%,3892.7명/500m²,0.05개/500m² (총 14개),1100.0,10000.0,333.0,0.5861979155013721
3111054,0.0,1.0,암사역 4번(삼성광나루아파트),암사2동,47.7,15538.0,0.0,0.032,47.7%,0.0명/500m²,0.032개/500m² (총 1개),250.0,5000.0,132.0,0.4767524282346501
3111056,0.0,2.0,천호태영아파트,천호3동,40.6,31985.0,0.0,0.031,40.6%,0.0명/500m²,0.031개/500m² (총 2개),1100.0,440000.0,361.0,0.4064315799934414
3111057,747021.6666666667,6.0,천호공원(해공체육문화센터),천호2동,50.2,116161.0,3215.5,0.026,50.2%,3215.5명/500m²,0.026개/500m² (총 6개),500.0,150000.0,369.0,0.5019208798097986
3111058,509307.0,4.0,성내중학교,성내1동,45.4,39694.0,6415.4,0.05,45.4%,6415.4명/500m²,0.05개/500m² (총 4개),320.0,30000.0,180.0,0.45426929372175906
3111059,2747672.851851852,28.0,강동역 4번(강풀만화거리),성내2동,52.1,282300.0,4866.6,0.05,52.1%,4866.6명/500m²,0.05개/500m² (총 28개),3040.0,92000.0,502.0,0.5208174655309764
3111060,2963817.4285714286,15.0,암사역 2번(서울강동초등학교),천호2동,53.8,219221.0,6759.9,0.034,53.8%,6759.9명/500m²,0.034개/500m² (총 15개),600.0,220000.0,289.0,0.5383796810680752
3111061,2952832.0000000005,14.0,암사역 1번,암사1동,51.3,175331.0,8420.7,0.04,51.3%,8420.7명/500m²,0.04개/500m² (총 14개),400.0,5000.0,188.0,0.5130725925357184
3111062,946562.0,13.0,둔촌동역 3번(성내3동주민센터),성내3동,56.8,106811.0,4431.0,0.061,56.8%,4431.0명/500m²,0.061개/500m² (총 13개),360.0,6000.0,215.0,0.5677318216784132
3111063,1165861.6,5.0,강동구립 천호도서관,천호3동,55.7,150522.0,3872.7,0.017,55.7%,3872.7명/500m²,0.017개/500m² (총 5개),270.0,470000.0,441.0,0.5568991004254791
3111064,367159.2,5.0,둔촌동역 4번,성내3동,62.9,51128.0,3590.6,0.049,62.9%,3590.6명/500m²,0.049개/500m² (총 5개),200.0,150000.0,122.0,0.6292150242068298
3111065,0.0,1.0,천일초등학교,천호1동,27.0,62233.0,0.0,0.008,27.0%,0.0명/500m²,0.008개/500m² (총 1개),150.0,2000.0,66.0,0.27000927146032394
3111066,1628234.0,9.0,암사동성당(효정하나플러스아파트),암사1동,59.4,106562.0,7639.8,0.042,59.4%,7639.8명/500m²,0.042개/500m² (총 9개),250.0,250000.0,256.0,0.5944598251067478
3111067,1962905.6,10.0,강동구립성내도서관,성내3동,60.7,203966.0,4811.8,0.025,60.7%,4811.8명/500m²,0.025개/500m² (총 10개),1000.0,20000.0,492.0,0.6074354650236276
3111068,182118.0,2.0,강동성심병원,길동,58.0,19646.0,4635.0,0.051,58.0%,4635.0명/500m²,0.051개/500m² (총 2개),,260000.0,97.0,0.5795473365803971
3111069,2033310.4,5.0,천호1동주민센터,천호1동,56.5,110491.0,9201.2,0.023,56.5%,9201.2명/500m²,0.023개/500m² (총 5개),1150.0,18000.0,297.0,0.5651355842263771
3111070,0.0,1.0,천호초등학교,천호1동,24.6,59080.0,0.0,0.008,24.6%,0.0명/500m²,0.008개/500m² (총 1개),200.0,5000.0,132.0,0.24649438612786792
3111071,557335.9999999999,3.0,천동초등학교,길동,53.0,35500.0,7849.8,0.042,53.0%,7849.8명/500m²,0.042개/500m² (총 3개),200.0,35000.0,90.0,0.5300253040004966
3111072,1658544.888888889,9.0,굽은다리역 1번(십자성마을),천호1동,54.8,153254.0,5411.1,0.029,54.8%,5411.1명/500m²,0.029개/500m² (총 9개),14000.0,150000.0,3041.0,0.5482684315058943
3111073,3275638.0,14.0,둔촌동역 1번(한산중학교),둔촌2동,48.9,179874.0,9105.4,0.039,48.9%,9105.4명/500m²,0.039개/500m² (총 14개),1700.0,109800.0,437.0,0.48918259399474884
3111074,398134.5,4.0,명일역 1번,명일1동,49.4,49436.0,4026.8,0.04,49.4%,4026.8명/500m²,0.04개/500m² (총 4개),320.0,4000.0,118.0,0.4938849159483139
3111075,1423146.0,2.0,굽은다리역 2번,천호1동,47.6,87782.0,8106.1,0.011,47.6%,8106.1명/500m²,0.011개/500m² (총 2개),460.0,15000.0,278.0,0.4764826972584158
3111076,395902.0,6.0,둔촌2동주민센터,둔촌2동,45.5,60068.0,3295.4,0.05,45.5%,3295.4명/500m²,0.05개/500m² (총 6개),720.0,15000.0,291.0,0.45542920412952687
3111077,3493285.0,17.0,길동주민센터(강동도서관),길동,51.8,247203.0,7065.6,0.034,51.8%,7065.6명/500m²,0.034개/500m² (총 17개),12000.0,150000.0,4996.0,0.5183428087850562
3111078,3655022.769230769,14.0,굽은다리역 4번,길동,54.7,207328.0,8814.6,0.034,54.7%,8814.6명/500m²,0.034개/500m² (총 14개),1800.0,450000.0,1001.0,0.5467211855597481
3111079,0.0,3.0,둔촌고등학교(둔촌중학교),둔촌2동,55.7,66695.0,0.0,0.022,55.7%,0.0명/500m²,0.022개/500m² (총 3개),140.0,2000.0,126.0,0.556548752589136
3111080,598680.0,22.0,굽은다리역 3번,명일1동,59.3,83549.0,3582.8,0.132,59.3%,3582.8명/500m²,0.132개/500m² (총 22개),700.0,9000.0,243.0,0.5929062524680847
3111081,,,,,27.6,,,,27.6%,,,480.0,5000.0,330.0,0.2756313088130851
3111082,0.0,1.0,중앙보훈병원,둔촌2동,62.6,21834.0,0.0,0.023,62.6%,0.0명/500m²,0.023개/500m² (총 1개),290.0,3000.0,63.0,0.626151741876295
3111083,1156763.0,7.0,GS강동자이아파트,길동,44.2,81524.0,7094.6,0.043,44.2%,7094.6명/500m²,0.043개/500m² (총 7개),900.0,30000.0,321.0,0.4417096201486434
3111084,0.0,1.0,길동신동아아파트,길동,48.9,20962.0,0.0,0.024,48.9%,0.0명/500m²,0.024개/500m² (총 1개),300.0,3000.0,141.0,0.48861799144745655
3111085,667721.5384615385,13.0,묘곡초등학교(고덕아이파크아파트),고덕1동,56.2,144712.0,2307.1,0.045,56.2%,2307.1명/500m²,0.045개/500m² (총 13개),600.0,10000.0,222.0,0.5620905837733366
3111086,331550.0833333334,12.0,한영중고,명일2동,57.0,75463.0,2196.8,0.08,57.0%,2196.8명/500m²,0.08개/500m² (총 12개),300.0,22000.0,151.0,0.56955383264959
3111087,218841.0,3.0,고덕중학교(고덕2동주민센터),고덕2동,54.5,63497.0,1723.2,0.024,54.5%,1723.2명/500m²,0.024개/500m² (총 3개),250.0,29000.0,111.0,0.5452371902303705
3111088,237420.0,7.0,고덕동성당,고덕2동,54.1,71669.0,1656.4,0.049,54.1%,1656.4명/500m²,0.049개/500m² (총 7개),600.0,9000.0,310.0,0.5411884303197632
3111089,745065.4545454546,22.0,상일여고(상일초등학교),상일1동,49.5,126943.0,2934.6,0.087,49.5%,2934.6명/500m²,0.087개/500m² (총 22개),2000.0,400000.0,1488.0,0.4950044004344538
3111090,75434.0,6.0,강일동주민센터,강일동,43.5,29486.0,1279.1,0.102,43.5%,1279.1명/500m²,0.102개/500m² (총 6개),863.0,250000.0,332.0,0.4348128925573135
3120001,387953.3,27.0,서대문역,충현동,49.5,148292.0,1308.1,0.091,49.5%,1308.1명/500m²,0.091개/500m² (총 27개),1328.0,15945.0,392.0,0.49486379995298485
3120002,737229.172413793,61.0,서촌(경복궁역),청운효자동,53.7,176637.0,2086.8,0.173,53.7%,2086.8명/500m²,0.173개/500m² (총 61개),1000.0,935000.0,294.0,0.5370963882090488
3120003,712779.1875,114.0,광화문역,사직동,46.7,394522.0,903.3,0.144,46.7%,903.3명/500m²,0.144개/500m² (총 114개),9995.0,650000.0,786.0,0.4665932519975455
3120004,257669.53846153847,21.0,종로구청,종로1.2.3.4가동,50.3,124067.0,1038.4,0.085,50.3%,1038.4명/500m²,0.085개/500m² (총 21개),9612.0,700000.0,1318.0,0.5029980726643838
3120005,127910.0,52.0,삼청동,삼청동,64.9,251643.0,254.1,0.103,64.9%,254.1명/500m²,0.103개/500m² (총 52개),2000.0,1070000.0,294.0,0.649006484091947
3120006,1628578.0588235294,105.0,종각역,종로1.2.3.4가동,47.4,270326.0,3012.2,0.194,47.4%,3012.2명/500m²,0.194개/500m² (총 105개),2400.0,2000000.0,7071.0,0.47366653062174996
3120007,337433.6603773585,61.0,북촌(안국역),가회동,56.1,197675.0,853.5,0.154,56.1%,853.5명/500m²,0.154개/500m² (총 61개),4500.0,135000.0,371.0,0.5608757993931371
3120008,443013.6666666667,64.0,인사동,종로1.2.3.4가동,48.3,182319.0,1214.9,0.176,48.3%,1214.9명/500m²,0.176개/500m² (총 64개),2500.0,1520000.0,503.0,0.48262638220105847
3120009,3193006.648648649,119.0,종로3가역,종로1.2.3.4가동,46.2,401520.0,3976.1,0.148,46.2%,3976.1명/500m²,0.148개/500m² (총 119개),4700.0,320000.0,1024.0,0.4616145424145213
3120010,401574.1666666666,14.0,원남동사거리,종로1.2.3.4가동,52.6,99120.0,2025.7,0.071,52.6%,2025.7명/500m²,0.071개/500m² (총 14개),200.0,3000.0,116.0,0.5262962666414535
3120011,423550.8571428572,18.0,종로4가,종로1.2.3.4가동,52.2,115988.0,1825.8,0.078,52.2%,1825.8명/500m²,0.078개/500m² (총 18개),800.0,940000.0,171.0,0.5221245910924959
3120012,2441963.1923076925,114.0,대학로(혜화역),혜화동,49.8,256888.0,4753.0,0.222,49.8%,4753.0명/500m²,0.222개/500m² (총 114개),2500.0,500000.0,777.0,0.4977037647859244
3120013,503961.42857142864,16.0,이화사거리,이화동,53.1,134283.0,1876.5,0.06,53.1%,1876.5명/500m²,0.06개/500m² (총 16개),456.0,5000.0,228.0,0.5306899518384837
3120014,453376.51851851854,32.0,종로5가역,종로5.6가동,55.0,136026.0,1666.5,0.118,55.0%,1666.5명/500m²,0.118개/500m² (총 32개),500.0,500000.0,138.0,0.549664781532549
3120015,203825.5,14.0,종로6가,종로5.6가동,56.2,53940.0,1889.4,0.13,56.2%,1889.4명/500m²,0.13개/500m² (총 14개),800.0,8000.0,109.0,0.5616651766536965
3120016,104666.77777777778,9.0,동대문역,창신1동,52.9,58788.0,890.2,0.077,52.9%,890.2명/500m²,0.077개/500m² (총 9개),800.0,10000.0,150.0,0.5289008162682401
3120017,482309.1428571429,7.0,동묘앞역(동묘),창신1동,42.6,71198.0,3387.1,0.049,42.6%,3387.1명/500m²,0.049개/500m² (총 7개),1200.0,20000.0,396.0,0.42555187635863156
3120018,237663.5294117647,24.0,중림동,중림동,51.9,144683.0,821.3,0.083,51.9%,821.3명/500m²,0.083개/500m² (총 24개),3900.0,135000.0,1068.0,0.5194129274459611
