상권_코드,총_유동인구,상권_카페수,상권명,행정동,성공률,상권_면적_m2,인구_밀집도(명/500m2),카페_밀집도(개/500m2),성공률_표시,인구_밀집도_표시,카페_밀집도_표시,최대_월세,최대_보증금,최대_면적,최대_성공확률
3110913,731305.9999999999,6,방현초등학교(방배119안전센터),방배3동,0.0,148771.0,2457.8,0.02,0.0%,2457.8명/500m²,0.02개/500m² (총 6개),300.0,3000.0,183.0,0.6248543241474575
3110914,0.0,1,내방역 6번,방배4동,29.0,16286.0,0.0,0.031,29.0%,0.0명/500m²,0.031개/500m² (총 1개),,,,
3110915,152236.0,4,서래초등학교,방배본동,50.0,76657.0,993.0,0.026,50.0%,993.0명/500m²,0.026개/500m² (총 4개),800.0,10000.0,227.0,0.5839694886786164
3110916,614611.0,5,내방역 4번,방배1동,0.0,103116.0,2980.2,0.024,0.0%,2980.2명/500m²,0.024개/500m² (총 5개),500.0,5000.0,165.0,0.6646247540688605
3110917,0.0,1,서초소방서,반포4동,29.0,48294.0,0.0,0.01,29.0%,0.0명/500m²,0.01개/500m² (총 1개),3000.0,80000.0,516.0,0.596917806673803
3110918,0.0,5,방배역 3번,방배1동,29.0,62846.0,0.0,0.04,29.0%,0.0명/500m²,0.04개/500m² (총 5개),920.0,15000.0,401.0,0.6299260753296669
3110919,0.0,2,내방역 8번,방배4동,29.0,88173.0,0.0,0.011,29.0%,0.0명/500m²,0.011개/500m² (총 2개),1060.0,12000.0,450.0,0.6082803782976903
3110920,0.0,1,방배역 2번(백석예술대학교),방배3동,29.0,15874.0,0.0,0.031,29.0%,0.0명/500m²,0.031개/500m² (총 1개),390.0,4000.0,158.0,0.6146902645144902
3110921,369111.99999999994,6,서울프랑스학교,반포4동,16.7,35625.0,5180.5,0.084,16.7%,5180.5명/500m²,0.084개/500m² (총 6개),525.0,10000.0,144.0,0.7170906629807592
3110922,786523.0,3,내방역 1번,방배1동,66.7,62116.0,6331.1,0.024,66.7%,6331.1명/500m²,0.024개/500m² (총 3개),800.0,10000.0,242.0,0.6417848232397391
3110924,0.0,2,반포4동주민센터(몽마르뜨공원),반포4동,29.0,75392.0,0.0,0.013,29.0%,0.0명/500m²,0.013개/500m² (총 2개),550.0,550000.0,239.0,0.5800594713925833
3110925,541477.0,3,서초중학교,서초3동,33.3,71878.0,3766.6,0.021,33.3%,3766.6명/500m²,0.021개/500m² (총 3개),450.0,8000.0,236.0,0.6723570605754343
3110926,784999.9999999999,6,신중초등학교,서초3동,33.3,98883.0,3969.3,0.03,33.3%,3969.3명/500m²,0.03개/500m² (총 6개),430.0,5000.0,181.0,0.6267409253203452
3110927,0.0,1,잠원역,잠원동,29.0,60236.0,0.0,0.008,29.0%,0.0명/500m²,0.008개/500m² (총 1개),3500.0,250000.0,440.0,0.6188672176963047
3110928,0.0,2,서초우방유쉘아파트,서초3동,29.0,22283.0,0.0,0.045,29.0%,0.0명/500m²,0.045개/500m² (총 2개),552.0,170000.0,211.0,0.6752238792039984
3110929,1519848.0,6,남부터미널역 1번,서초1동,16.7,186714.0,4070.0,0.016,16.7%,4070.0명/500m²,0.016개/500m² (총 6개),2500.0,35000.0,631.0,0.6996980738483334
3110930,454274.0,3,서초동성당,서초1동,66.7,98532.0,2305.2,0.015,66.7%,2305.2명/500m²,0.015개/500m² (총 3개),350.0,43000.0,105.0,0.6672758769531424
3110931,27937.0,12,삼성전자서울R&D(서울우면초등학교),양재1동,37.5,44205.0,316.0,0.136,37.5%,316.0명/500m²,0.136개/500m² (총 12개),,98000.0,129.0,0.7396666841683753
3110932,0.0,1,서울시인재개발원,서초1동,29.0,40038.0,0.0,0.012,29.0%,0.0명/500m²,0.012개/500m² (총 1개),200.0,3000.0,99.0,0.6197281495592157
3110934,476626.0,10,우면주공아파트,양재1동,30.0,80617.0,2956.1,0.062,30.0%,2956.1명/500m²,0.062개/500m² (총 10개),290.0,800000.0,500.0,0.6614709555508284
3110935,0.0,3,한전아트센터,서초2동,29.0,32304.0,0.0,0.046,29.0%,0.0명/500m²,0.046개/500m² (총 3개),700.0,5000.0,133.0,0.6660689132711636
3110936,212928.0,7,더케이호텔(양재리본타워2단지아파트),양재2동,14.3,43233.0,2462.6,0.081,14.3%,2462.6명/500m²,0.081개/500m² (총 7개),530.0,10000.0,215.0,0.607227834488943
3110937,54000.0,3,방아다리근린공원(횃불트리니티신학대학원대학교),양재1동,0.0,40444.0,667.6,0.037,0.0%,667.6명/500m²,0.037개/500m² (총 3개),700.0,7000.0,150.0,0.5796528125464104
3110938,253431.11111111112,9,바우뫼공원,양재1동,37.5,38156.0,3321.0,0.118,37.5%,3321.0명/500m²,0.118개/500m² (총 9개),280.0,4000.0,170.0,0.6007998009672666
3110939,1837607.9999999995,19,양재역 8번(양재동우체국),양재1동,36.8,218114.0,4212.5,0.044,36.8%,4212.5명/500m²,0.044개/500m² (총 19개),3300.0,96000.0,489.0,0.6588823331645605
3110940,0.0,1,양재근린공원(양재2동주민센터),양재2동,29.0,32454.0,0.0,0.015,29.0%,0.0명/500m²,0.015개/500m² (총 1개),2200.0,20000.0,680.0,0.5760083039020286
3110941,146659.0,2,언남고등학교,양재2동,0.0,23167.0,3165.3,0.043,0.0%,3165.3명/500m²,0.043개/500m² (총 2개),566.0,9020.0,221.0,0.662585264179543
3110942,1534205.0,18,염곡동 구룡사(포이동성당),양재2동,41.2,252432.0,3038.8,0.036,41.2%,3038.8명/500m²,0.036개/500m² (총 18개),1200.0,50000.0,170.0,0.6441034529300441
3110943,527414.0,8,법제교육센터(버들어린이공원),양재2동,25.0,57521.0,4584.5,0.07,25.0%,4584.5명/500m²,0.07개/500m² (총 8개),500.0,20000.0,165.0,0.7322136817849939
3110944,0.0,1,서울나래학교(염곡어린이공원),내곡동,29.0,70228.0,0.0,0.007,29.0%,0.0명/500m²,0.007개/500m² (총 1개),,,,
3110946,0.0,4,청계산원터골,양재2동,0.0,17189.0,0.0,0.116,0.0%,0.0명/500m²,0.116개/500m² (총 4개),450.0,3000.0,166.0,0.6060101288124525
3110947,0.0,3,청계산입구역 2번(내곡동주민센터),내곡동,29.0,84941.0,0.0,0.018,29.0%,0.0명/500m²,0.018개/500m² (총 3개),550.0,10000.0,142.0,0.6761939122443027
3110949,307416.0,6,한남IC,신사동,66.7,62126.0,2474.1,0.048,66.7%,2474.1명/500m²,0.048개/500m² (총 6개),16000.0,220000.0,1758.0,0.689792825213361
3110951,452942.0,6,신사은행나무공원,신사동,40.0,29000.0,7809.3,0.103,40.0%,7809.3명/500m²,0.103개/500m² (총 6개),1300.0,16000.0,175.0,0.6609302568069249
3110952,0.0,2,논현목련공원,논현1동,29.0,21629.0,0.0,0.046,29.0%,0.0명/500m²,0.046개/500m² (총 2개),2000.0,20000.0,429.0,0.7079215940627787
3110953,280437.3333333333,3,학동근린공원,논현1동,50.0,92947.0,1508.6,0.016,50.0%,1508.6명/500m²,0.016개/500m² (총 3개),2500.0,100000.0,561.0,0.6932942466308794
3110954,419324.1111111111,9,국기원,역삼1동,71.4,39799.0,5268.0,0.113,71.4%,5268.0명/500m²,0.113개/500m² (총 9개),3000.0,32000.0,528.0,0.7311740517701599
3110955,2284154.7692307695,31,논현초등학교,논현1동,24.1,190913.0,5982.2,0.081,24.1%,5982.2명/500m²,0.081개/500m² (총 31개),3700.0,40000.0,862.0,0.712014847029539
3110956,0.0,3,언주역 8번,역삼1동,29.0,71587.0,0.0,0.021,29.0%,0.0명/500m²,0.021개/500m² (총 3개),3800.0,2600000.0,1744.0,0.672508962156647
3110957,970507.0,12,언북중학교,논현2동,45.5,94815.0,5117.9,0.063,45.5%,5117.9명/500m²,0.063개/500m² (총 12개),3600.0,40000.0,960.0,0.7079347022104229
3110958,611437.0000000001,6,역삼역 4번,역삼1동,20.0,73119.0,4181.1,0.041,20.0%,4181.1명/500m²,0.041개/500m² (총 6개),2000.0,1000000.0,585.0,0.6709248238908188
3110959,0.0,1,신구중학교,압구정동,29.0,35960.0,0.0,0.014,29.0%,0.0명/500m²,0.014개/500m² (총 1개),400.0,10000.0,140.0,0.5350600680299793
3110960,0.0,3,은광여고,도곡1동,29.0,25543.0,0.0,0.059,29.0%,0.0명/500m²,0.059개/500m² (총 3개),420.0,4000.0,130.0,0.6721794768291738
3110961,1415939.0,7,언주역 3번,논현2동,28.6,63031.0,11232.1,0.056,28.6%,11232.1명/500m²,0.056개/500m² (총 7개),600.0,10000.0,248.0,0.6963679070357711
3110962,0.0,2,도산공원북측,압구정동,29.0,10044.0,0.0,0.1,29.0%,0.0명/500m²,0.1개/500m² (총 2개),6500.0,80000.0,601.0,0.6595342039794695
3110963,0.0,2,역삼월드메르디앙아파트,역삼1동,29.0,40391.0,0.0,0.025,29.0%,0.0명/500m²,0.025개/500m² (총 2개),450.0,4000.0,185.0,0.6877403153518559
3110965,853611.0,8,언주역 6번,역삼1동,25.0,65108.0,6555.3,0.061,25.0%,6555.3명/500m²,0.061개/500m² (총 8개),2500.0,25000.0,482.0,0.7078829450141436
3110966,1372798.2857142857,9,논현2동주민센터,논현2동,25.0,93545.0,7337.6,0.048,25.0%,7337.6명/500m²,0.048개/500m² (총 9개),3500.0,400000.0,663.0,0.7085505518029843
3110967,400343.25,4,역삼역 8번,역삼1동,33.3,68672.0,2914.9,0.029,33.3%,2914.9명/500m²,0.029개/500m² (총 4개),440.0,6000.0,198.0,0.6905780451868165
3110968,265747.0,4,강남구청역 2번,논현2동,0.0,43750.0,3037.1,0.046,0.0%,3037.1명/500m²,0.046개/500m² (총 4개),1800.0,15000.0,522.0,0.6919231437684796
3110969,788742.0,2,베르사이유1아파트,역삼2동,100.0,55302.0,7131.2,0.018,100.0%,7131.2명/500m²,0.018개/500m² (총 2개),670.0,10000.0,320.0,0.665746162400747
3110970,0.0,1,학동초등학교,논현2동,29.0,50014.0,0.0,0.01,29.0%,0.0명/500m²,0.01개/500m² (총 1개),2000.0,30000.0,383.0,0.6607431616237713
3110971,588858.375,8,선정릉역 4번,역삼1동,16.7,133222.0,2210.1,0.03,16.7%,2210.1명/500m²,0.03개/500m² (총 8개),1900.0,1090100.0,547.0,0.7067584263349346
3110972,329285.00000000006,3,강남세브란스병원미래의학연구센터,역삼2동,0.0,46603.0,3532.9,0.032,0.0%,3532.9명/500m²,0.032개/500m² (총 3개),3300.0,30000.0,872.0,0.649677133359793
3110973,0.0,2,강남구청역 4번,청담동,29.0,66136.0,0.0,0.015,29.0%,0.0명/500m²,0.015개/500m² (총 2개),3330.0,2160000.0,1150.0,0.6577280032222366
3110974,390745.0,2,언주중학교,삼성2동,50.0,35151.0,5558.1,0.028,50.0%,5558.1명/500m²,0.028개/500m² (총 2개),3025.0,40000.0,684.0,0.6571010444486265
3110975,0.0,3,매봉역 1번,도곡1동,29.0,52363.0,0.0,0.029,29.0%,0.0명/500m²,0.029개/500m² (총 3개),315.0,5000.0,66.0,0.5527145357517359
3110976,632173.0,4,언북초등학교,청담동,25.0,55724.0,5672.4,0.036,25.0%,5672.4명/500m²,0.036개/500m² (총 4개),4000.0,50000.0,925.0,0.6335665727142904
3110977,0.0,1,논현로18길,개포4동,29.0,17288.0,0.0,0.029,29.0%,0.0명/500m²,0.029개/500m² (총 1개),220.0,5000.0,92.0,0.6960116237397267
3110978,14465.0,3,도곡2동주민센터(대치중학교),도곡2동,66.7,14234.0,508.1,0.105,66.7%,508.1명/500m²,0.105개/500m² (총 3개),280.0,3500.0,128.0,0.5135563121314096
3110979,0.0,1,청담초등학교,청담동,29.0,63403.0,0.0,0.008,29.0%,0.0명/500m²,0.008개/500m² (총 1개),4600.0,60000.0,707.0,0.5832263476169591
3110980,484817.0,3,개포지구대옆,개포4동,66.7,85828.0,2824.4,0.017,66.7%,2824.4명/500m²,0.017개/500m² (총 3개),200.0,2000.0,122.0,0.568764798024643
3110981,447961.77777777775,9,국악고교사거리,개포4동,37.5,67409.0,3322.7,0.067,37.5%,3322.7명/500m²,0.067개/500m² (총 9개),500.0,6000.0,288.0,0.6646168045861296
3110982,0.0,2,강남구보훈회관,삼성2동,29.0,19865.0,0.0,0.05,29.0%,0.0명/500m²,0.05개/500m² (총 2개),390.0,105000.0,148.0,0.5077099455626376
3110983,452482.0,4,국립국악고등학교,개포4동,0.0,56042.0,4037.0,0.036,0.0%,4037.0명/500m²,0.036개/500m² (총 4개),340.0,8700.0,178.0,0.5857259596175717
3110984,840823.9999999999,9,포이초등학교(개포목련어린이공원),개포4동,22.2,137098.0,3066.5,0.033,22.2%,3066.5명/500m²,0.033개/500m² (총 9개),600.0,10000.0,214.0,0.6619592693916887
3110985,270552.99999999994,3,청담근린공원,청담동,33.3,43265.0,3126.7,0.035,33.3%,3126.7명/500m²,0.035개/500m² (총 3개),2500.0,25000.0,374.0,0.6306544331269552
3110986,243601.0,1,삼성중앙역 7번,삼성2동,0.0,15944.0,7639.3,0.031,0.0%,7639.3명/500m²,0.031개/500m² (총 1개),280.0,3000.0,115.0,0.7093508582052802
3110987,0.0,1,영동대교남단,청담동,29.0,31393.0,0.0,0.016,29.0%,0.0명/500m²,0.016개/500m² (총 1개),3000.0,30000.0,459.0,0.4707386299010646
3110988,0.0,3,청담역 3번,삼성1동,29.0,79185.0,0.0,0.019,29.0%,0.0명/500m²,0.019개/500m² (총 3개),1900.0,30000.0,287.0,0.5624574073885655
3110989,511284.16666666657,6,대치동아우편취급국,대치4동,60.0,40587.0,6298.6,0.074,60.0%,6298.6명/500m²,0.074개/500m² (총 6개),1500.0,30000.0,471.0,0.6807102008951944
3110990,56967.0,2,청담역 12번,청담동,0.0,10107.0,2818.2,0.099,0.0%,2818.2명/500m²,0.099개/500m² (총 2개),3500.0,35000.0,555.0,0.6037983744051391
3110991,100211.0,2,삼성중앙역 5번,삼성1동,0.0,26622.0,1882.1,0.038,0.0%,1882.1명/500m²,0.038개/500m² (총 2개),2500.0,198892.0,521.0,0.6442233906725697
3110992,1890406.2857142854,8,도곡초등학교,대치4동,28.6,138866.0,6806.6,0.029,28.6%,6806.6명/500m²,0.029개/500m² (총 8개),4200.0,60000.0,570.0,0.71128553005229
3110994,611479.0,7,개포고등학교,개포2동,28.6,61589.0,4964.2,0.057,28.6%,4964.2명/500m²,0.057개/500m² (총 7개),1000.0,30000.0,415.0,0.6567312930255168
3110995,0.0,5,봉은사역 4번,삼성1동,29.0,122757.0,0.0,0.02,29.0%,0.0명/500m²,0.02개/500m² (총 5개),1350.0,15000.0,325.0,0.690212406232537
3110996,715278.0,5,대치2동주민센터,대치2동,66.7,112841.0,3169.4,0.022,66.7%,3169.4명/500m²,0.022개/500m² (총 5개),4500.0,110000.0,761.0,0.6925674869243463
3110997,1805204.9999999998,26,대청초등학교,일원1동,34.6,236964.0,3809.0,0.055,34.6%,3809.0명/500m²,0.055개/500m² (총 26개),500.0,45000.0,206.0,0.6156040847384363
3110998,0.0,6,은곡마을(은곡마을공원),세곡동,33.3,116896.0,0.0,0.026,33.3%,0.0명/500m²,0.026개/500m² (총 6개),1000.0,20000.0,252.0,0.675416115985804
3110999,45744.0,9,윗방죽마을공원,세곡동,40.0,239797.0,95.4,0.019,40.0%,95.4명/500m²,0.019개/500m² (총 9개),770.0,110000.0,200.0,0.7127130488082681
3111000,40146.5,2,대왕초등학교(세곡동사거리서남측),세곡동,100.0,52892.0,379.5,0.019,100.0%,379.5명/500m²,0.019개/500m² (총 2개),1500.0,5000.0,451.0,0.6148672261096119
3111001,47712.0,4,아래방죽마을공원(율현초등학교),세곡동,100.0,159591.0,149.5,0.013,100.0%,149.5명/500m²,0.013개/500m² (총 4개),230.0,156000.0,80.0,0.6239570584885962
3111002,0.0,1,한국교통안전공단 강남자동차검사소,세곡동,29.0,59241.0,0.0,0.008,29.0%,0.0명/500m²,0.008개/500m² (총 1개),310.0,30000.0,250.0,0.6092115065593302
3111003,1132878.5,16,삼전역 4번,잠실본동,25.0,272855.0,2076.0,0.029,25.0%,2076.0명/500m²,0.029개/500m² (총 16개),1600.0,70000.0,464.0,0.6293167178094106
3111004,1484557.9000000001,20,삼전역 1번,잠실본동,36.8,245561.0,3022.8,0.041,36.8%,3022.8명/500m²,0.041개/500m² (총 20개),1500.0,430000.0,360.0,0.6899924130972818
3111005,1301809.7142857143,8,삼전역 3번,삼전동,50.0,193689.0,3360.6,0.021,50.0%,3360.6명/500m²,0.021개/500m² (총 8개),1200.0,15000.0,283.0,0.6830291365388252
3111006,1230129.7272727273,12,석촌고분역 1번,삼전동,16.7,182032.0,3378.9,0.033,16.7%,3378.9명/500m²,0.033개/500m² (총 12개),900.0,56000.0,354.0,0.6128180761898984
3111007,181940.3333333333,6,석촌고분역 4번,삼전동,20.0,163064.0,557.9,0.018,20.0%,557.9명/500m²,0.018개/500m² (총 6개),800.0,40000.0,419.0,0.7740443146446566
3111008,247991.6,5,석촌고분역 3번,석촌동,40.0,104883.0,1182.2,0.024,40.0%,1182.2명/500m²,0.024개/500m² (총 5개),2400.0,700000.0,618.0,0.5840857242864137
3111009,0.0,1,송파책박물관,석촌동,29.0,34040.0,0.0,0.015,29.0%,0.0명/500m²,0.015개/500m² (총 1개),480.0,7000.0,192.0,0.6052994881552785
3111010,1103874.9473684214,19,석촌역 7번,석촌동,42.1,200178.0,2757.2,0.047,42.1%,2757.2명/500m²,0.047개/500m² (총 19개),3500.0,40000.0,899.0,0.630615932300923
3111011,0.0,10,잠실나루역,잠실4동,29.0,25839.0,0.0,0.194,29.0%,0.0명/500m²,0.194개/500m² (총 10개),500.0,110000.0,69.0,0.4655162503462398
3111012,465192.50000000006,16,석촌역 6번,석촌동,30.8,120754.0,1926.2,0.066,30.8%,1926.2명/500m²,0.066개/500m² (총 16개),650.0,10000.0,244.0,0.6767842359251547
3111013,1229870.3773584906,58,송파나루역 1번(송리단길),송파1동,50.9,191523.0,3210.8,0.151,50.9%,3210.8명/500m²,0.151개/500m² (총 58개),2900.0,35000.0,477.0,0.7389971612272768
3111014,654819.0,3,송파나루역 2번,방이2동,0.0,72714.0,4502.7,0.021,0.0%,4502.7명/500m²,0.021개/500m² (총 3개),700.0,10000.0,297.0,0.7354739784071748
3111015,1064805.7727272727,24,석촌역 3번,송파1동,37.5,226584.0,2349.7,0.053,37.5%,2349.7명/500m²,0.053개/500m² (총 24개),2000.0,120000.0,694.0,0.6805342360962784
3111016,509739.28571428574,7,송파역 2번,송파2동,42.9,99527.0,2560.8,0.035,42.9%,2560.8명/500m²,0.035개/500m² (총 7개),340.0,5000.0,157.0,0.571256975011486
3111017,175324.0,3,송파나루역 3번,방이2동,0.0,32806.0,2672.1,0.046,0.0%,2672.1명/500m²,0.046개/500m² (총 3개),150.0,4000.0,85.0,0.6732812390940894
3111018,0.0,3,풍납초등학교(풍납백제문화공원),풍납1동,29.0,27101.0,0.0,0.055,29.0%,0.0명/500m²,0.055개/500m² (총 3개),50.0,1000.0,42.0,0.5154083120241247
3111019,979773.8181818182,11,한성백제역 3번,방이2동,40.0,182798.0,2679.9,0.03,40.0%,2679.9명/500m²,0.03개/500m² (총 11개),400.0,5500.0,281.0,0.667094606178097
3111020,165245.33333333334,9,방이동고분군(방산고등학교),방이1동,37.5,28997.0,2849.4,0.155,37.5%,2849.4명/500m²,0.155개/500m² (총 9개),500.0,10000.0,300.0,0.728757457380617
3111021,1513866.0,25,방이역 4번,방이1동,45.5,324278.0,2334.2,0.039,45.5%,2334.2명/500m²,0.039개/500m² (총 25개),1600.0,80000.0,793.0,0.6657781928657427
3111022,354710.0,2,석촌중학교(방이육교),가락본동,50.0,80535.0,2202.2,0.012,50.0%,2202.2명/500m²,0.012개/500m² (총 2개),400.0,3000.0,163.0,0.6354370743393525
3111023,525352.1,10,문정역 1번,문정1동,11.1,61838.0,4247.8,0.081,11.1%,4247.8명/500m²,0.081개/500m² (총 10개),600.0,6500.0,198.0,0.6718783822342949
3111024,77649.25,5,경찰병원역 4번(건너말공원),가락본동,20.0,34910.0,1112.1,0.072,20.0%,1112.1명/500m²,0.072개/500m² (총 5개),200.0,4000.0,105.0,0.6743103638507489
3111025,457196.0,6,경찰병원역 3번,가락2동,16.7,59147.0,3864.9,0.051,16.7%,3864.9명/500m²,0.051개/500m² (총 6개),165.0,3000.0,103.0,0.6578073011122993
3111026,414146.7692307692,13,문정역 2번,장지동,23.1,123212.0,1680.6,0.053,23.1%,1680.6명/500m²,0.053개/500m² (총 13개),450.0,25000.0,330.0,0.6996341433166724
3111027,595582.5454545454,11,문정초등학교,문정1동,18.2,124929.0,2383.7,0.044,18.2%,2383.7명/500m²,0.044개/500m² (총 11개),930.0,119000.0,800.0,0.6478139863532376
3111028,498772.5,10,문현중학교(장지역 1번),장지동,30.0,53688.0,4645.1,0.093,30.0%,4645.1명/500m²,0.093개/500m² (총 10개),402.0,7000.0,661.0,0.7031364765130823
3111029,0.0,2,오금역 4번,가락2동,29.0,43089.0,0.0,0.023,29.0%,0.0명/500m²,0.023개/500m² (총 2개),750.0,3000.0,424.0,0.5751630361720479
3111030,937258.5714285715,9,방이역 2번,오금동,44.4,50911.0,9204.9,0.088,44.4%,9204.9명/500m²,0.088개/500m² (총 9개),450.0,8000.0,170.0,0.6660523109599931
3111031,483376.1111111111,10,장지동주민센터(한림연예예술고교),장지동,77.8,83345.0,2899.9,0.06,77.8%,2899.9명/500m²,0.06개/500m² (총 10개),300.0,5000.0,238.0,0.6563806267535439
3111032,236159.33333333334,6,방이역 1번,오금동,40.0,77913.0,1515.5,0.039,40.0%,1515.5명/500m²,0.039개/500m² (총 6개),530.0,5500.0,290.0,0.665420917220076
3111033,132706.0,3,문정동성당,장지동,33.3,23375.0,2838.6,0.064,33.3%,2838.6명/500m²,0.064개/500m² (총 3개),360.0,6000.0,96.0,0.641550425246935
3111034,340294.4,5,오동나무공원(송파레미니스1단지),오금동,50.0,139482.0,1219.9,0.018,50.0%,1219.9명/500m²,0.018개/500m² (총 5개),440.0,42000.0,193.0,0.710639691261562
3111035,521028.125,8,오금공원(오주중학교),오금동,28.6,95041.0,2741.1,0.042,28.6%,2741.1명/500m²,0.042개/500m² (총 8개),600.0,5000.0,203.0,0.5440036854211371
3111036,256881.33333333337,3,투구봉어린이공원,가락2동,66.7,31938.0,4021.6,0.047,66.7%,4021.6명/500m²,0.047개/500m² (총 3개),160.0,3000.0,73.0,0.572490994609726
3111037,0.0,2,Sh수협은행 오금동금융센터(아랫말어린이공원),오금동,0.0,27617.0,0.0,0.036,0.0%,0.0명/500m²,0.036개/500m² (총 2개),300.0,3000.0,163.0,0.516446614686758
3111038,218503.0,9,보인중학교,오금동,25.0,83602.0,1306.8,0.054,25.0%,1306.8명/500m²,0.054개/500m² (총 9개),440.0,23000.0,232.0,0.6377388445358316
3111039,445012.0,10,벌말어린이공원,오금동,30.0,63272.0,3516.7,0.079,30.0%,3516.7명/500m²,0.079개/500m² (총 10개),350.0,10000.0,182.0,0.6252417334803294
3111040,0.0,3,거여초등학교,오금동,33.3,57097.0,0.0,0.026,33.3%,0.0명/500m²,0.026개/500m² (총 3개),200.0,6000.0,99.0,0.453611242441589
