상가업소번호,상호명,TRDAR_CD,est_총_유동인구_수,est_시간대_00_06_유동인구_수,est_시간대_06_11_유동인구_수,est_시간대_11_14_유동인구_수,est_시간대_14_17_유동인구_수,est_시간대_17_21_유동인구_수,est_시간대_21_24_유동인구_수
MA010120220805297046,우더스,3110195,319438.0,78980.4,65401.2,40164.2,39379.6,53933.6,41579.0
MA010120220806341557,인바이티드,3120044,28380.0,6934.0,5951.2,3732.1,3598.8,4713.7,3450.1
MA010120220807440339,메가엠지씨커피망원망리단길점,3110544,47614.9,13779.1,9147.6,4991.1,5261.3,7817.8,6618.0
MA010120220806520787,그로토,3130195,60219.6,8997.2,11358.8,9413.0,9620.9,13844.3,6985.4
MA010120220811483646,아이빈커피,3120032,28478.4,3754.7,5993.4,5380.3,5260.9,5549.7,2539.4
MA010120220802510051,아지트,3001491,73599.8,16500.5,12455.7,9912.8,10697.4,14433.6,9599.7
MA010120220809789946,탐앤탐스,3120128,16277.2,2828.3,3191.2,2399.8,2598.2,3434.3,1825.5
MA010120220806512948,감성커피,3120128,16277.2,2828.3,3191.2,2399.8,2598.2,3434.3,1825.5
MA010120220812207106,미방,3120128,16277.2,2828.3,3191.2,2399.8,2598.2,3434.3,1825.5
MA010120220814072448,매머드익스프레스,3120128,16277.2,2828.3,3191.2,2399.8,2598.2,3434.3,1825.5
MA010120220808784886,디저트39,3120128,16277.2,2828.3,3191.2,2399.8,2598.2,3434.3,1825.5
MA0101202308A0007273,컴포즈커피신도림,3120128,16277.2,2828.3,3191.2,2399.8,2598.2,3434.3,1825.5
MA010120220808732369,에이스타테크놀로지,3120128,16277.2,2828.3,3191.2,2399.8,2598.2,3434.3,1825.5
MA010120220811962017,메구스타,3120128,16277.2,2828.3,3191.2,2399.8,2598.2,3434.3,1825.5
MA010120220800561199,요거프레소,3120128,16277.2,2828.3,3191.2,2399.8,2598.2,3434.3,1825.5
MA010120220804156243,메가커피신도림역점,3120128,16277.2,2828.3,3191.2,2399.8,2598.2,3434.3,1825.5
MA010120220800278902,르카페,3110081,54465.8,14904.6,11589.5,6265.1,6233.8,8672.2,6800.6
MA010120220807983639,안다미로,3120053,27031.1,4893.1,4349.5,3411.2,3939.8,6551.3,3886.2
MA010120220804601394,개비스커피,3120003,11115.5,1034.0,2402.9,2390.1,2366.1,2173.1,749.2
MA0101202411A0060203,빽다방석촌배명점,3120226,33518.3,7990.9,6614.5,4197.7,4299.3,6130.8,4285.2
MA010120220812374592,디에치앤카페테리움,3120226,33518.3,7990.9,6614.5,4197.7,4299.3,6130.8,4285.2
MA0101202406A0099686,오드커피숍,3110159,254210.4,66203.2,52044.9,29265.6,29537.6,43339.8,33819.2
MA0106202307A2435194,씨에이크하우스,3120051,43932.6,5898.6,8843.1,7970.6,8303.2,8990.7,3926.4
MA0101202406A0373822,베러굿,3110370,213399.4,44855.9,42503.4,28890.1,29633.1,41211.7,26305.4
MA010120220803286104,책다방위숨,3120094,55064.1,9586.2,9339.7,7939.9,8473.8,12623.3,7101.2
MA010120220800281847,토프레소이태원점,3001491,73599.8,16500.5,12455.7,9912.8,10697.4,14433.6,9599.7
MA010120220809762351,브라이언스로스터리,3120172,62899.5,11751.0,13685.1,10196.7,10040.7,10800.3,6425.7
MA0101202411A0049106,커피사피엔스서울숲비즈포레점,3120051,43932.6,5898.6,8843.1,7970.6,8303.2,8990.7,3926.4
MA0101202406A0565567,마노커피하우스,3120202,40139.6,5066.8,6583.5,7400.3,7800.5,8989.8,4298.8
MA0106202208A0602732,예픔커피신세계,3120027,23439.1,2402.5,4878.1,5002.3,4953.1,4478.9,1724.2
MA010120220803519806,아이티에이엠콤마주,3120027,23439.1,2402.5,4878.1,5002.3,4953.1,4478.9,1724.2
MA0106202406A2464904,스타벅스,3120027,23439.1,2402.5,4878.1,5002.3,4953.1,4478.9,1724.2
MA0101202409A0097620,인텔리젠시아커피명동,3120027,23439.1,2402.5,4878.1,5002.3,4953.1,4478.9,1724.2
MA010120220800441994,빨간리본샌드위치,3110846,143645.3,40136.6,29178.5,15255.8,15615.2,23841.9,19617.3
MA010120220805894605,카페엘림,3111061,210916.6,61537.7,42796.4,21807.1,21941.1,34101.8,28732.6
MA0101202301A0093845,애시트린Acitrine,3120136,31281.7,5898.4,6288.5,4755.1,4770.0,5998.4,3571.3
MA010120220803091047,콘레드커피,3120031,30030.6,2108.7,6490.8,6412.7,6452.6,6317.4,2248.3
MA0101202212A0062294,이앤강파트너스,3120072,28257.1,5222.1,5176.7,3786.7,4169.7,6254.4,3647.4
MA010120220801009646,커피콩나무오거닉빈주,3120159,75408.4,16639.1,14460.8,9246.9,9714.7,15060.0,10287.0
MA010120220812886695,턴온,3110131,37569.4,4554.8,6748.8,7217.4,8135.8,7908.9,3003.8
MA0101202210A0020119,카페밀키,3120198,41086.2,8591.8,8926.3,6400.8,6284.1,6623.5,4259.8
MA0106202403A0419842,로펠로세라,3110544,47614.9,13779.1,9147.6,4991.1,5261.3,7817.8,6618.0
MA010120220800099864,이디야연남동점,3110509,45135.2,12154.2,8978.4,5126.0,5599.9,7527.8,5749.0
MA010120220813224961,메종꼬꼬,3120208,32973.9,5526.8,6769.4,5721.4,5707.2,5963.3,3285.8
MA0106202303A0130690,그림나베,3120164,31403.6,5822.6,6384.0,4469.6,4684.9,6336.5,3705.9
MA0106202403A0131368,테일,3120164,31403.6,5822.6,6384.0,4469.6,4684.9,6336.5,3705.9
MA010120220800189795,경보커파우스/주차장,3130195,60219.6,8997.2,11358.8,9413.0,9620.9,13844.3,6985.4
MA010120220806764390,컴폴커피,3110369,129094.2,36202.1,26530.3,14038.7,14131.0,20614.6,17577.5
MA010120220812495713,312스튜디오,3110035,258469.0,72134.8,56127.8,29632.4,27819.4,37976.2,34778.4
MA0101202406A0089862,메가엠지씨커피삼전역점,3111005,189847.2,64732.0,40842.4,17003.1,16184.8,25065.4,26019.5
MA010120220800840342,핀,3120165,48277.3,12326.9,10172.2,6291.6,6016.3,7688.4,5781.9
MA0106202201A0153316,커피빈신사점,3120178,51708.2,7878.3,10398.9,8927.7,9176.8,10347.9,4978.7
MA010120220800867421,디앤비,3120114,18346.0,3659.3,3522.8,2543.5,2732.4,3673.2,2214.8
MA0106202406A2465647,스타벅스,3120114,18346.0,3659.3,3522.8,2543.5,2732.4,3673.2,2214.8
MA010120220803835138,용산꿈나무카페,3110068,97378.9,24510.9,20651.7,12436.6,12248.2,15787.6,11744.1
MA0101202311A0006735,매머드익스프레스선정릉역1번,3120207,39084.5,7943.6,8454.9,6187.5,6042.1,6438.7,4017.7
MA0101202409A0045282,헤이티,3120053,27031.1,4893.1,4349.5,3411.2,3939.8,6551.3,3886.2
MA010120220803661278,뉴욕),3110272,55484.5,13143.3,10237.0,6694.5,7226.8,11107.8,7075.0
MA010120220803115013,개인공간,3110265,66424.7,14141.2,12957.8,8471.2,9449.5,13029.8,8375.5
MA010120220800335461,커피디셈버,3120136,31281.7,5898.4,6288.5,4755.1,4770.0,5998.4,3571.3
MA010120220800249787,윌비에프씨,3120178,51708.2,7878.3,10398.9,8927.7,9176.8,10347.9,4978.7
MA0106202406A2465802,스타벅스,3120227,17077.1,2037.6,3530.2,3211.0,3420.6,3427.4,1450.3
MA010120220810310103,유,3120145,84934.5,15577.1,14818.7,12994.5,14386.0,17482.2,9676.0
MA0101202411A0139370,로우필름카페앤갤러리,3120103,20805.7,3857.2,2792.6,2807.5,3453.3,5008.2,2886.9
MA0101202302A0018405,이공커피노량진점,3120153,29725.4,5141.4,6138.8,4270.3,4477.9,6269.7,3427.2
MA010120220800383050,하늘유리,3120145,84934.5,15577.1,14818.7,12994.5,14386.0,17482.2,9676.0
MA010120220802491413,에스아이지파운데이션,3120179,37309.1,5823.8,8150.3,6512.7,6111.2,7096.3,3614.9
MA010120220810404461,루비카페,3120162,35022.3,8194.6,6862.1,4499.8,4773.9,6455.2,4236.8
MA0101202406A0148669,코티,3120131,4280.3,585.8,963.6,828.9,823.1,733.8,345.0
MA0101202305A0138730,환대,3120104,27632.9,5336.5,4646.9,3817.2,4385.3,6076.0,3371.0
MA010120220806447008,플룬,3110997,69431.0,18392.5,14539.3,8095.1,7813.1,11322.8,9268.0
MA010120220803812824,꿈의조각들,3111010,91989.6,26586.2,18598.7,10187.4,9920.9,14518.2,12178.1
MA010120220806575480,88파운드,3110558,71133.2,19859.9,15553.8,8046.0,7742.5,10705.5,9225.5
MA0101202406A0015908,메가엠지씨커피마포,3110542,71103.9,20461.5,14994.9,7686.2,7367.8,11017.6,9575.9
MA010120220802965641,엔타로,3120094,55064.1,9586.2,9339.7,7939.9,8473.8,12623.3,7101.2
MA0101202409A0039559,프리지아,3120204,57588.7,6949.8,12951.1,11493.1,11231.1,10466.8,4496.8
MA0101202305A0035181,한국벤처투자카페,3120169,27473.8,3410.7,5839.2,5378.6,5154.8,5325.7,2364.9
MA0101202307A0082692,데이롱카페강남,3120198,41086.2,8591.8,8926.3,6400.8,6284.1,6623.5,4259.8
MA010120220800329796,성호다방,3120136,31281.7,5898.4,6288.5,4755.1,4770.0,5998.4,3571.3
MA010120220812794430,도피오로스터리,3120187,41207.8,6169.9,7816.2,6679.9,7086.3,8979.3,4476.2
MA0101202310A0053139,빽다방은평DYB점,3110471,187674.0,61801.4,38106.9,16651.7,16159.3,26840.9,28113.6
MA0101202409A0111254,약수원,3130236,70867.7,19899.6,13644.3,7726.1,7618.7,11861.3,10118.0
MA0101202303A0061692,메이커스유니온스퀘어,3110759,67270.3,10323.1,13299.2,10712.2,11247.0,14337.5,7351.4
MA010120220812454932,스튜디오엠에이,3110759,67270.3,10323.1,13299.2,10712.2,11247.0,14337.5,7351.4
MA0101202303A0066767,도틀,3110008,44646.6,11094.6,8941.0,6038.4,5685.1,7368.8,5518.7
MA010120220813193456,모카,3110008,44646.6,11094.6,8941.0,6038.4,5685.1,7368.8,5518.7
MA010120220806011983,자연물들이기,3120012,33753.9,4866.8,5290.2,4983.7,5902.7,8741.0,3969.3
MA0106202406A2465138,스타벅스,3120009,50480.5,4901.1,9112.3,10057.6,10692.0,11310.7,4406.8
MA010120220812868450,매머드익스프레스역삼신일유토빌점,3120197,34262.2,4137.9,7571.3,6901.8,6762.0,6158.2,2731.0
MA010120220804460448,빅컵커피,3120197,34262.2,4137.9,7571.3,6901.8,6762.0,6158.2,2731.0
MA0101202406A0229337,로스터리락온역삼,3120197,34262.2,4137.9,7571.3,6901.8,6762.0,6158.2,2731.0
MA010120220806469377,카페베토벤,3110942,85233.6,24780.1,18996.8,9887.3,9341.6,11860.4,10367.4
MA010120220808452190,에이유에이,3120206,50612.3,9379.2,11307.2,8459.9,8243.1,8222.8,5000.0
MA010120220806668593,더벤티면목역점,3110264,259273.6,85254.7,54046.8,24709.1,23105.4,36270.5,35887.2
MA010120220803788049,커피코드,3111003,141609.8,41815.3,29888.8,14616.0,14215.8,21720.4,19353.5
MA010120220800360773,양지호프,3120136,31281.7,5898.4,6288.5,4755.1,4770.0,5998.4,3571.3
MA010120220812628509,이디야커피,3120094,55064.1,9586.2,9339.7,7939.9,8473.8,12623.3,7101.2
MA010120220814348386,메가엠지씨커피,3110855,62164.4,15056.4,11710.8,6822.6,7335.6,12111.7,9127.5
MA010120220803907993,뚜또에스프레소,3120072,28257.1,5222.1,5176.7,3786.7,4169.7,6254.4,3647.4
MA0101202406A0226862,카페무솔트,3120072,28257.1,5222.1,5176.7,3786.7,4169.7,6254.4,3647.4
MA010120220808109740,카페천국,3110882,211943.0,62458.6,45765.6,22373.1,21480.8,31649.8,28215.2
MA010120220810541520,심플매터커피로스터스,3110656,834601.4,234414.3,173479.4,91779.0,90739.1,132913.6,111276.4
MA0101202406A0382732,꿀과빙,3110717,255014.4,69866.6,53904.2,27739.5,27780.6,42410.9,33312.5
MA010120220809812063,레종데트르,3120002,22612.0,2957.4,4102.6,4082.6,4360.0,4787.2,2322.1
MA010120220814322142,카페25케이,3120157,114285.0,27036.6,22001.6,13351.4,14069.7,22076.9,15748.7
MA010120220806660511,카페윤슬,3120243,42635.8,8824.2,8068.9,5996.4,6370.3,8252.2,5123.8
MA010120220813369373,커피내음,3130221,46319.3,11245.2,8700.6,5213.7,5801.4,8966.2,6392.3
MA0101202211A0068102,바나프레소홍대입구역,3120102,36960.8,5673.1,6564.3,5957.6,6624.9,8041.3,4099.6
MA010120220800119325,뽀뽀,3130024,56368.3,2897.9,11430.8,15243.5,14844.5,9667.6,2284.1
MA0101202406A0211305,메가엠지씨커피양천양서중점,3110596,67994.0,18918.8,14449.0,7612.3,7315.2,10406.9,9291.8
MA010120220808824747,커피zip집,3120081,61658.9,9782.5,11049.7,9436.4,10349.4,13830.9,7210.0
MA010120220800037739,카페이드라,3120007,12215.8,1528.8,2615.6,2503.6,2577.8,2106.4,883.6
MA010120220801039580,주스집,3120182,32323.9,5135.4,7286.0,5566.0,5486.6,5757.1,3092.6
MA010120220811983416,일칠공,3120203,39570.4,5936.8,7886.7,7076.7,7219.4,7662.0,3789.0
MA0101202211A0048599,도프,3130038,7235.9,904.6,1507.1,1487.4,1513.6,1257.2,566.0
