상가업소번호,상호명,지점명,TRDAR_CD,TRDAR_CD_N,도로명주소,위도,경도,지번주소,신우편번호,카카오맵ID
MA010120220809972423,파인앳프,,3110167,용마초등학교,서울특별시 광진구 용마산로3길 38,37.5561540571131,127.085978604358,서울특별시 광진구 중곡동 129-42,4925,
MA010120220803735683,더비스스탑,명동점,3120027,명동역(명동재미로),서울특별시 중구 퇴계로20길 26-1,37.5590136454653,126.985852655948,서울특별시 중구 남산동2가 29-6,4631,
MA010120220810232332,할리스커피역사문화공원점,동대문,3120037,동대문역사문화공원역,서울특별시 중구 장충단로 251,37.5671772460433,127.008059206539,서울특별시 중구 을지로6가 18-134,4564,
MA010120220812115461,커피에반하다돈암점,,3110303,성신여대입구역 1번,서울특별시 성북구 북악산로 912-1,37.5955386468607,127.022556222434,서울특별시 성북구 돈암동 74-258,2840,
MA010120220812277180,타셴,,3120012,대학로(혜화역),서울특별시 종로구 동숭길 113,37.5829719029853,127.003577594398,서울특별시 종로구 동숭동 1-44,3086,
MA010120220808208327,커피베이명보,사거리점,3120031,을지로3가역,서울특별시 중구 마른내로 41,37.5645463690901,126.992416462802,서울특별시 중구 초동 19-4,4550,
MA010120220808691740,별콩다방,,3111012,석촌역 6번,서울특별시 송파구 가락로11길 34-1,37.5032599860117,127.103786842976,서울특별시 송파구 석촌동 265-5,5684,
MA010120220812632194,카페유메,,3120191,학동역,서울특별시 강남구 학동로20길 13,37.5122130650945,127.028559781309,서울특별시 강남구 논현동 127-14,6112,
MA010120220802516487,좋은이름.좋은카페,,3120048,금호역,서울특별시 성동구 장터길 14-1,37.5482553018664,127.017359125036,서울특별시 성동구 금호동4가 1435,4725,
MA0101202406A0357847,해방촌오거리화채,,3110081,해방촌 남동측,서울특별시 용산구 신흥로18길 4,37.5457059009605,126.985832539491,서울특별시 용산구 용산동2가 16,4339,
MA010120220814313538,낭띠발아,,3111052,암사역 3번(천호동자전거거리),서울특별시 강동구 올림픽로93길 28,37.5496673898502,127.125624017619,서울특별시 강동구 암사동 515-12,5242,
MA010120220805944295,에그스톤,,3120184,포이사거리(삼호물산),서울특별시 서초구 언남11길 16-13,37.4752849793843,127.044203475701,서울특별시 서초구 양재동 270-9,6776,
MA010120220803630996,성차사진품보이차,,3110189,제기동역 1번,서울특별시 동대문구 무학로44길 38,37.5811836818438,127.031891905812,서울특별시 동대문구 제기동 274-1,2576,
MA0101202409A0245470,본솔커피서강대점,,3110578,대흥역 2번,서울특별시 마포구 대흥로 116,37.5497568931577,126.943825018198,서울특별시 마포구 대흥동 37-7,4136,
MA0101202209A0068605,카페수),,3110271,신내역 1번,서울특별시 중랑구 용마산로139가길 10,37.6150039006026,127.101133018444,서울특별시 중랑구 신내동 344-8,2052,
MA010120220800007378,하나로다방,,3120008,인사동,서울특별시 종로구 인사동5길 25,37.5720960532828,126.985397387466,서울특별시 종로구 인사동 194-4,3162,
MA010120220814361694,로즈드마이,,3110498,증산역 1번,서울특별시 은평구 불광천길 312,37.5879500889279,126.913916901854,서울특별시 은평구 응암동 592-62,3485,
MA0101202309A0048420,카페바바바,,3120187,신논현역,서울특별시 강남구 강남대로118길 28,37.5068167098214,127.025673677915,서울특별시 강남구 논현동 183-10,6120,
MA0106202201A0730108,지지지,,3130070,뚝섬역상점가,서울특별시 성동구 아차산로 49,37.5467863571186,127.050039466993,서울특별시 성동구 성수동1가 14-18,4790,
MA010120220806800899,카페클로츠,,3120193,도산공원교차로,서울특별시 강남구 도산대로38길 11,37.5200057561911,127.032397512529,서울특별시 강남구 논현동 63,6048,
MA010120220812275123,비에이치팩토리,,3120204,르네상스호텔사거리,서울특별시 강남구 언주로98길 30,37.5045857737287,127.044130268058,서울특별시 강남구 역삼동 703,6151,
MA010120220811670310,어나더룸,,3110562,연트럴파크(연남동주민센터),서울특별시 마포구 성미산로29안길 19-4,37.5655848978481,126.923337303647,서울특별시 마포구 연남동 241-88,3980,
MA0101202308A0094209,로마나,,3120208,청담사거리(청담동명품거리),서울특별시 강남구 도산대로85길 25,37.5261988400269,127.049222495349,서울특별시 강남구 청담동 121-45,6011,
MA0101202406A0170829,달구름,,3110566,경의선책거리,서울특별시 마포구 와우산로 169,37.5559668600272,126.93079401494,서울특별시 마포구 동교동 182-7,4056,
MA010120220802861819,오너스,,3120187,신논현역,서울특별시 강남구 봉은사로4길 19,37.5035458530583,127.026611246077,서울특별시 강남구 역삼동 811-2,6123,
MA010120220803922306,카페테리아코코팜스,,3110204,간데메공원,서울특별시 동대문구 답십리로 66,37.5754477939324,127.048281342671,서울특별시 동대문구 전농동 648-34,2594,
MA010120220803053934,커피엠,,3111003,삼전역 4번,서울특별시 송파구 백제고분로12길 3,37.5058274660174,127.081272511247,서울특별시 송파구 잠실동 313-7,5575,
MA010120220806286608,태담망우점,,3110277,러스크서울병원,서울특별시 중랑구 망우로 470,37.6001438051276,127.104328944342,서울특별시 중랑구 망우동 207-2,2177,
MA0101202211A0035471,영화인카페,,3110900,낙성대역 1번(관악구민 종합체육센터),서울특별시 관악구 봉천로 598,37.4761616055221,126.963551490683,서울특별시 관악구 봉천동 1632-4,8793,
MA010120220812443721,로우어가든,,3120187,신논현역,서울특별시 서초구 사평대로57길 28,37.5056008852427,127.023094625628,서울특별시 서초구 반포동 737-13,6541,
MA010120220813685492,펠어커피잠실본동,,3111004,삼전역 1번,서울특별시 송파구 올림픽로12길 62,37.506213734355,127.082946794654,서울특별시 송파구 잠실동 228-7,5569,
MA0101202211A0097226,사과나무카페베이커리,,3110274,서일대학교,서울특별시 중랑구 용마산로94가길 19,37.5882748981018,127.097111393085,서울특별시 중랑구 면목동 14-37,2191,
MA010120220802256111,위커즈러브,,3110137,성수초등학교,서울특별시 성동구 광나루로 286,37.5477541271545,127.061299704339,서울특별시 성동구 성수동2가 280-38,4796,
MA0101202309A0028944,리히크,,3120225,잠실새내역(신천),서울특별시 송파구 올림픽로8길 11,37.5107836530327,127.080305174342,서울특별시 송파구 잠실동 178-1,5556,
MA010120220803285661,팔공티화곡아따이점,,3110658,화곡초등학교,서울특별시 강서구 화곡로34길 23,37.5436138442889,126.845022319549,서울특별시 강서구 화곡동 61-9,7721,
MA010120220812463890,더킹스빈,,3120012,대학로(혜화역),서울특별시 종로구 대명길 46,37.5829719532768,126.999037672392,서울특별시 종로구 명륜2가 188,3077,
MA010120220807368229,더킹스빈,대학로점,3120012,대학로(혜화역),서울특별시 종로구 대명길 46,37.5829719532768,126.999037672392,서울특별시 종로구 명륜2가 188,3077,
MA010120220804489112,제퍼강남주,,3120197,역삼역,서울특별시 강남구 논현로 508,37.5018941218973,127.0372978986,서울특별시 강남구 역삼동 679,6141,
MA010120220804826680,이트리오,,3120187,신논현역,서울특별시 강남구 봉은사로2길 21,37.503320707731,127.026136168735,서울특별시 강남구 역삼동 810-5,6123,
MA0101202309A0030844,메가엠지씨커피명동길점,,3120028,명동(명동거리),서울특별시 중구 명동9길 13,37.5644104831588,126.984787678421,서울특별시 중구 명동1가 34-1,4534,
MA010120220803202124,영연,,3110651,화원중학교,서울특별시 강서구 가로공원로 188,37.536908515012,126.836923685028,서울특별시 강서구 화곡동 372-2,7761,
MA010120220809231640,잃어버린시간,,3110578,대흥역 2번,서울특별시 마포구 대흥로 100,37.5486121365756,126.942807410219,서울특별시 마포구 대흥동 160-1,4136,
MA010120220810094399,펀스토랑,,3110467,은평요양병원,서울특별시 은평구 갈현로 300,37.6236047551754,126.917421360528,서울특별시 은평구 갈현동 548,3328,
MA010120220810194404,반석기업,,3110253,중곡초등학교,서울특별시 중랑구 답십리로 365,37.5717176995998,127.081117661463,서울특별시 중랑구 면목동 383-6,2246,
MA010120220810007221,샤벳,,3001493,동대문패션타운 관광특구,서울특별시 중구 퇴계로73길 51,37.5673659488727,127.013582966612,서울특별시 중구 신당동 199-17,4566,
MA010120220813649533,커피베이암사역점,,3111052,암사역 3번(천호동자전거거리),서울특별시 강동구 상암로4길 22,37.5495768198471,127.126065206819,서울특별시 강동구 암사동 515-24,5242,
MA010120220811856578,빽다방신논현역점,,3120187,신논현역,서울특별시 서초구 사평대로 367,37.5043845258909,127.023105560566,서울특별시 서초구 반포동 747-13,6541,
MA010120220802864588,압구정쌍커피,,3120202,압구정로데오역(압구정로데오),서울특별시 강남구 선릉로155길 11,37.5253017394484,127.038746272087,서울특별시 강남구 신사동 655-5,6019,
MA010120220812647615,어니스트하비스트알앤디센터,,3120165,서래마을카페거리(서래마을),서울특별시 서초구 사평대로26길 9-3,37.4997736316597,126.999004814336,서울특별시 서초구 반포동 68-1,6577,
MA0101202211A0008999,클로버랩스,,3120110,목동역 8번출구,서울특별시 양천구 신정중앙로21길 2-12,37.5270578386298,126.863146121468,서울특별시 양천구 신정동 888-30,7938,
MA010120220811493010,어니언컴퍼니,안국점,3120007,북촌(안국역),서울특별시 종로구 계동길 5,37.5773850096931,126.986381251682,서울특별시 종로구 계동 146-1,3059,
MA010120220803400128,브릭스톤,,3111067,강동구립성내도서관,서울특별시 강동구 양재대로 1399,37.53114815149,127.13705368382,서울특별시 강동구 성내동 396-16,5375,
MA010120220800174338,카페바운스,,3110586,서울서부지방법원,서울특별시 마포구 마포대로 196,37.5513478822443,126.956181676768,서울특별시 마포구 아현동 437-3,4206,
MA010120220813008311,메가엠지씨커피석계역점,,3110423,석계역 2번,서울특별시 노원구 화랑로 337,37.6152364672172,127.065172051292,서울특별시 노원구 월계동 46-1,1895,
MA010120220810167487,슈퍼커피플러스,,3120145,영등포역(영등포),서울특별시 영등포구 영중로 15,37.5172230701383,126.903930926442,서울특별시 영등포구 영등포동4가 441-10,7305,
MA0101202303A0043297,밤율,,3110999,윗방죽마을공원,서울특별시 강남구 밤고개로24길 36,37.4722993752651,127.106027584765,서울특별시 강남구 율현동 299-8,6377,
MA0101202209A0002076,일상컴퍼니디저트랩,,3120162,방배동카페골목,서울특별시 서초구 방배중앙로25길 5,37.493907233154,126.985831021654,서울특별시 서초구 방배동 778-2,6558,
MA010120220805951150,비전스트롤,,3110541,동교초등학교,서울특별시 마포구 망원로 61,37.5572091638546,126.90357403984,서울특별시 마포구 망원동 422-32,3958,
MA0101202310A0042841,쉼;카페,,3120096,"이화여대(이대역, 이대)",서울특별시 마포구 대흥로29길 50,37.5562167044544,126.943107169987,서울특별시 마포구 대흥동 12-55,4104,
MA010120220807481321,스테이89,,3130290,영림시장,서울특별시 관악구 남부순환로 1720,37.4824054742211,126.940947146695,서울특별시 관악구 봉천동 930-41,8784,
MA0101202406A0517320,커피에비뉴,,3120107,공덕역(공덕오거리),서울특별시 마포구 독막로 331,37.5430019157333,126.949385974364,서울특별시 마포구 도화동 553,4156,
MA0101202406A0281358,일리터맥스용산역점,,3110062,한강로동땡땡거리(은행나무길),서울특별시 용산구 이촌로29길 8-5,37.5242020713809,126.959919408221,서울특별시 용산구 한강로3가 40-892,4380,
MA010120220810284598,커피베이잡점,코리아,3110188,용두동신동아아파트,서울특별시 동대문구 무학로26길 55,37.5735696970071,127.033982872918,서울특별시 동대문구 용두동 122-1,2588,
MA010120220811791241,스마일카페,,3120148,국회의사당역(국회의사당),서울특별시 영등포구 국회대로76길 18,37.5299767095875,126.922231100603,서울특별시 영등포구 여의도동 13-5,7238,
MA010120220813563436,태산CoffeeCompany,,3110455,역촌노인복지관,서울특별시 은평구 갈현로 76,37.6045709111654,126.910602244332,서울특별시 은평구 역촌동 55-54,3419,
MA010120220814157588,휘경어울림협동조합,,3110219,삼육보건대학교,서울특별시 동대문구 망우로18다길 32-2,37.5859025937334,127.060708266717,서울특별시 동대문구 휘경동 294-203,2498,
MA0101202406A0566341,요봄,,3120046,이태원(이태원역),서울특별시 용산구 이태원로 208,37.5345343143441,126.997058314535,서울특별시 용산구 한남동 736-11,4405,
MA010120220808617053,카페에이엠730,,3110744,독산동성당,서울특별시 금천구 독산로 288,37.4724336095405,126.903411736073,서울특별시 금천구 독산동 991-18,8554,
MA0101202209A0030966,콜바이,,3120101,합정역,서울특별시 마포구 독막로2길 18,37.5477931403483,126.914494962956,서울특별시 마포구 합정동 372-4,4071,
