상가업소번호,상호명,도로명주소,위도,경도,검색어,카카오맵ID
MA010120220805075357,아모하임sns,서울특별시 금천구 금하로9길 4,37.4549440502146,126.902281410462,서울특별시 금천구 금하로9길 4 아모하임sns,
MA010120220812863699,카페로뎀,서울특별시 성북구 안암로7길 66,37.582365965246,127.023435317498,서울특별시 성북구 안암로7길 66 카페로뎀,890508117
MA010120220803216452,커피스모키,서울특별시 강남구 삼성로95길 15,37.5077439708457,127.054503515598,서울특별시 강남구 삼성로95길 15 커피스모키,1701888441
MA010120220804841502,파브리끄역삼GFC점,서울특별시 강남구 역삼로17길 64,37.4988128940569,127.036617839066,서울특별시 강남구 역삼로17길 64 파브리끄역삼GFC점,1722319539
MA010120220810278536,즐거운찻집,서울특별시 종로구 인사동길 55-2,37.5749429574883,126.983574265608,서울특별시 종로구 인사동길 55-2 즐거운찻집,1412260445
MA010120220804931905,증가로커피공방,서울특별시 서대문구 명지대길 97,37.5842983928792,126.923091683298,서울특별시 서대문구 명지대길 97 증가로커피공방,27487499
MA010120220805189021,효인,서울특별시 마포구 매봉산로2길 15,37.5785283895603,126.894976689908,서울특별시 마포구 매봉산로2길 15 효인,638843538
MA010120220809795816,팬케이크샵커피,서울특별시 마포구 월드컵북로42라길 3,37.5755567502401,126.896837404747,서울특별시 마포구 월드컵북로42라길 3 팬케이크샵커피,1721468716
MA010120220814222502,온유,서울특별시 성동구 아차산로7길 42-1,37.5487929540239,127.055902666512,서울특별시 성동구 아차산로7길 42-1 온유,1848550910
MA0101202306A0090696,오이이,서울특별시 용산구 신흥로2길 78,37.54323741385,126.988107420083,서울특별시 용산구 신흥로2길 78 오이이,730163783
MA010120220811990218,지씨,서울특별시 서초구 서초중앙로31길 6-9,37.5004758900691,127.011195943554,서울특별시 서초구 서초중앙로31길 6-9 지씨,
MA010120220807101012,달러커피,서울특별시 성동구 성수이로 126,37.5461070800116,127.057767787933,서울특별시 성동구 성수이로 126 달러커피,1200574872
MA0101202211A0070217,엄박사컴퍼니,서울특별시 용산구 한남대로 60,37.5346782515791,127.007829424049,서울특별시 용산구 한남대로 60 엄박사컴퍼니,
MA010120220806947406,메가엠지씨커피마천역점,서울특별시 송파구 마천로57길 3,37.4944052937218,127.15174359567,서울특별시 송파구 마천로57길 3 메가엠지씨커피마천역점,
MA010120220813454320,카페꼼지,서울특별시 도봉구 노해로41길 17,37.6494439683807,127.026198622302,서울특별시 도봉구 노해로41길 17 카페꼼지,22581322
MA010120220810276522,카리스파트너스,서울특별시 중구 을지로20길 25,37.5652763531013,126.996038412059,서울특별시 중구 을지로20길 25 카리스파트너스,
MA010120220806550179,라보아르,서울특별시 마포구 동교로51안길 24,37.5653241137611,126.924118569979,서울특별시 마포구 동교로51안길 24 라보아르,1946808724
MA010120220813888425,열린,서울특별시 은평구 서오릉로 119,37.6099558570198,126.91896540808,서울특별시 은평구 서오릉로 119 열린,
MA0101202406A0596982,에스이오구테로이테강남구청지점,서울특별시 강남구 선릉로131길 16,37.5176969845377,127.039624647009,서울특별시 강남구 선릉로131길 16 에스이오구테로이테강남구청지점,
MA010120220813274880,구테로이테,서울특별시 강남구 선릉로131길 16,37.5176969845377,127.039624647009,서울특별시 강남구 선릉로131길 16 구테로이테,1692043917
MA010120220800030108,김종영미술관카페,서울특별시 종로구 평창32길 30,37.613053905226,126.97749511861,서울특별시 종로구 평창32길 30 김종영미술관카페,
MA0101202406A0537772,콘하스디디피점,서울특별시 중구 장충단로 215,37.5638436402096,127.006791163551,서울특별시 중구 장충단로 215 콘하스디디피점,1044824310
MA010120220812069885,제이스파크,서울특별시 강북구 419로 93,37.6444913601468,127.005030889297,서울특별시 강북구 419로 93 제이스파크,24046171
MA010120220800040317,더한옥,서울특별시 종로구 계동길 75,37.580655656657,126.986720290474,서울특별시 종로구 계동길 75 더한옥,20032910
MA010120220812132595,커피다스1리터,서울특별시 중랑구 망우로30길 3,37.5930844591054,127.074743335689,서울특별시 중랑구 망우로30길 3 커피다스1리터,
MA0106202406A2465435,스타벅스,서울특별시 중랑구 망우로30길 3,37.5930844591054,127.074743335689,서울특별시 중랑구 망우로30길 3 스타벅스,26925099
MA010120220806775282,스템커피,서울특별시 중랑구 망우로30길 3,37.5930844591054,127.074743335689,서울특별시 중랑구 망우로30길 3 스템커피,
MA010120220803179611,달리는커피상도점,서울특별시 동작구 성대로29길 69,37.5011174806641,126.937234328029,서울특별시 동작구 성대로29길 69 달리는커피상도점,1763082658
MA010120220813808918,카페달토끼,서울특별시 강남구 봉은사로26길 20,37.5057786033673,127.033465797598,서울특별시 강남구 봉은사로26길 20 카페달토끼,308178973
MA010120220805039179,가유카페,서울특별시 강남구 논현로102길 12,37.5049489026956,127.036100589214,서울특별시 강남구 논현로102길 12 가유카페,
MA010120220813352674,마띠에르,서울특별시 종로구 대학로11길 41-6,37.5823142298011,126.999286751695,서울특별시 종로구 대학로11길 41-6 마띠에르,782133904
MA0101202406A0463584,카페단아,서울특별시 금천구 시흥대로 106-1,37.4435477861284,126.904183409319,서울특별시 금천구 시흥대로 106-1 카페단아,959637844
MA010120220808136074,클라소피,서울특별시 동작구 여의대방로22길 94,37.4977767328838,126.925170821646,서울특별시 동작구 여의대방로22길 94 클라소피,453096584
MA0101202406A0442577,크롭커피,서울특별시 성북구 보문로34길 31,37.5907102458061,127.017108559366,서울특별시 성북구 보문로34길 31 크롭커피,
MA010120220801006408,마실다실,서울특별시 양천구 남부순환로 407,37.5313331804729,126.831822041698,서울특별시 양천구 남부순환로 407 마실다실,1571355615
MA010120220813902699,메르시,서울특별시 종로구 혜화로 19-1,37.5873778132469,126.999784878798,서울특별시 종로구 혜화로 19-1 메르시,
MA0101202406A0443167,산미,서울특별시 은평구 연서로27길 16-9,37.6185145439525,126.917948027323,서울특별시 은평구 연서로27길 16-9 산미,
MA010120220813316687,그로니,서울특별시 마포구 어울마당로3길 5-6,37.5471297632822,126.919271104423,서울특별시 마포구 어울마당로3길 5-6 그로니,581267505
MA0101202306A0051592,메가엠지씨커피마곡역점,서울특별시 강서구 공항대로 190,37.5590342941861,126.828636069523,서울특별시 강서구 공항대로 190 메가엠지씨커피마곡역점,
MA0101202409A0130492,샌디빈,서울특별시 강서구 공항대로 190,37.5590342941861,126.828636069523,서울특별시 강서구 공항대로 190 샌디빈,
MA010120220813968499,바이스트릿,서울특별시 송파구 송파대로38길 17,37.5017115016307,127.112277920047,서울특별시 송파구 송파대로38길 17 바이스트릿,1858645835
MA010120220805359951,밀도넛,서울특별시 종로구 대학로11길 43,37.5824764083528,126.999241464443,서울특별시 종로구 대학로11길 43 밀도넛,
MA010120220811732789,매머드익스프레스성수역SK,서울특별시 성동구 연무장9길 10,37.543071553477,127.056022864318,서울특별시 성동구 연무장9길 10 매머드익스프레스성수역SK,
MA010120220810448269,카페라이스,서울특별시 강동구 구천면로 442,37.5492817918663,127.147418747738,서울특별시 강동구 구천면로 442 카페라이스,20104223
MA0101202411A0069371,까페엘피스,서울특별시 강동구 구천면로 442,37.5492817918663,127.147418747738,서울특별시 강동구 구천면로 442 까페엘피스,1873214318
MA010120220808370057,구스,서울특별시 강서구 마곡중앙로 59-11,37.5588672056446,126.825286371625,서울특별시 강서구 마곡중앙로 59-11 구스,
MA010120220800809614,메가엠지씨커피시흥,서울특별시 금천구 시흥대로 227,37.4540324621887,126.90040645895,서울특별시 금천구 시흥대로 227 메가엠지씨커피시흥,
MA0101202411A0088531,부자도넛,서울특별시 서대문구 충정로 71,37.5650281659987,126.96569276277,서울특별시 서대문구 충정로 71 부자도넛,570320308
MA010120220803305466,메가엠지씨커피종암,서울특별시 성북구 종암로27길 13,37.602645434095,127.031436761616,서울특별시 성북구 종암로27길 13 메가엠지씨커피종암,
MA010120220807486425,은솔카페&샵,서울특별시 강동구 구천면로 311-1,37.547576045384,127.134729999076,서울특별시 강동구 구천면로 311-1 은솔카페&샵,
MA010120220810366947,하츠에프앤비,서울특별시 광진구 천호대로 534,37.5575836262815,127.077310922401,서울특별시 광진구 천호대로 534 하츠에프앤비,
MA010120220808871326,산수화,서울특별시 용산구 한남대로20길 21-14,37.5352908550941,127.00891565985,서울특별시 용산구 한남대로20길 21-14 산수화,26965498
MA0101202211A0102294,카페코너574,서울특별시 송파구 오금로16길 10-12,37.5110677281476,127.108208797331,서울특별시 송파구 오금로16길 10-12 카페코너574,1936055591
MA010120220804242272,하츠,서울특별시 송파구 중대로 210,37.5004350255279,127.127147371687,서울특별시 송파구 중대로 210 하츠,447641713
MA010120220808279892,시스터즈주방,서울특별시 동대문구 전농로27길 7-1,37.5814818299165,127.054319478311,서울특별시 동대문구 전농로27길 7-1 시스터즈주방,
MA0101202211A0070213,빽다방하계을지,서울특별시 노원구 공릉로 326,37.6358926200928,127.071183406482,서울특별시 노원구 공릉로 326 빽다방하계을지,
MA010120220802513115,바오밥커피로스터스,서울특별시 성동구 마장로26길 9,37.5656585322328,127.035428095434,서울특별시 성동구 마장로26길 9 바오밥커피로스터스,1742757742
MA010120220812672277,투썸플레이스,서울특별시 은평구 연서로 223,37.6185068495835,126.919862279235,서울특별시 은평구 연서로 223 투썸플레이스,1898689491
MA010120220807343815,퓨리온CAFEFINE,서울특별시 중구 남대문로 23,37.5613820920857,126.978144491182,서울특별시 중구 남대문로 23 퓨리온CAFEFINE,
MA0101202406A0437733,메가엠지씨커피이대역,서울특별시 마포구 신촌로 176,37.5564429387744,126.945189415241,서울특별시 마포구 신촌로 176 메가엠지씨커피이대역,
MA0101202311A0042266,디저트39,서울특별시 영등포구 당산로 128-1,37.5260560106248,126.896939547448,서울특별시 영등포구 당산로 128-1 디저트39,1866754668
MA0101202303A0099435,모쿠816,서울특별시 강서구 화곡로21길 44,37.5427737668638,126.836741179454,서울특별시 강서구 화곡로21길 44 모쿠816,
MA0101202406A0232380,카페코지엘,서울특별시 양천구 목동동로 226-19,37.5255462652679,126.873104155152,서울특별시 양천구 목동동로 226-19 카페코지엘,
MA0106202406A2465598,스타벅스,서울특별시 강남구 헌릉로569길 18,37.4672680432655,127.099927609239,서울특별시 강남구 헌릉로569길 18 스타벅스,523837124
MA010120220800444189,행복카페,서울특별시 동작구 동작대로11길 77,37.4809313705888,126.977218233485,서울특별시 동작구 동작대로11길 77 행복카페,
MA010120220811286752,임소현네더덕밥,서울특별시 도봉구 도봉산길 65-11,37.6861828607013,127.037616733352,서울특별시 도봉구 도봉산길 65-11 임소현네더덕밥,515635975
MA010120220812072851,프롬더빈,서울특별시 송파구 오금로 323,37.5025424335961,127.128021764333,서울특별시 송파구 오금로 323 프롬더빈,27561120
MA0101202308A0093099,프레시린,서울특별시 마포구 새터산16길 5,37.5677453223463,126.907974944517,서울특별시 마포구 새터산16길 5 프레시린,1802408360
MA0106202409A0998670,투썸플레이스,서울특별시 송파구 삼학사로 47,37.5016622523421,127.096648520958,서울특별시 송파구 삼학사로 47 투썸플레이스,848313266
