상가업소번호,상호명,지점명,TRDAR_CD,TRDAR_CD_N,도로명주소,estimated_population,estimated_population_total
MA010120220814137080,메가엠지씨커피대치학원가점,,3120219,은마아파트,서울특별시 강남구 도곡로77길 6,39033,39033
MA010120220805993413,인터렉트,,3120187,신논현역,서울특별시 강남구 강남대로118길 16,40753,40753
MA010120220809333855,카페돌담콩,,3120020,시청역_1번,서울특별시 중구 덕수궁길 9,3756,3756
MA0101202301A0028706,레스트어와일,,3110823,신대방삼거리역 3번,서울특별시 동작구 보라매로7가길 4,165943,165943
MA0101202301A0040171,카페에셀,,3110061,효창동주민센터,서울특별시 용산구 백범로43길 2,174448,174448
MA0101202406A0213321,트인스,,3110745,독산동정훈단지,서울특별시 금천구 독산로64길 2,65429,65429
MA0101202311A0099697,카페일분,,3110214,경희대후문,서울특별시 동대문구 천장산로7길 54,97342,97342
MA010120220810398280,커피마리,,3111035,오금공원(오주중학교),서울특별시 송파구 성내천로 64,104206,104206
MA0106202404A0081863,커피를들다,본점,3110466,구산역 2번,서울특별시 은평구 역말로 81-1,187587,187587
MA010120220813208533,키커피컴퍼니,,3110118,왕십리역 9번,서울특별시 성동구 왕십리로 269,387124,387124
MA010120220802947586,꿈꾸는다락방,,3120163,사당역 11번(사당역먹자골목),서울특별시 서초구 청두곶길 12,240954,240954
MA010120220811913523,2카페,,3120138,당산2동(영등포우체국),서울특별시 영등포구 당산로36길 5,28968,28968
MA010120220800426508,커피베이장승배기역점,,3120154,장승배기역,서울특별시 동작구 상도로 212,42917,42917
MA010120220800686511,스완,,3110502,남가좌파출소,서울특별시 서대문구 가재울로 74,120663,120663
MA0101202406A0359046,라피스,,3110810,영신초등학교,서울특별시 영등포구 도신로54길 12-1,195286,195286
MA010120220809698392,이지앤,,3110228,장안근린공원,서울특별시 동대문구 한천로 170,266644,266644
MA0101202301A0076007,냥떼목장,,3110294,서경대학교,서울특별시 성북구 서경로 106,127385,127385
MA010120220808796819,커피사피엔스,연신내역점,3120090,연신내역,서울특별시 은평구 통일로 855-8,97528,97528
MA010120220804430340,메가엠지씨커피수락,중앙점,3110415,수락산역 4번,서울특별시 노원구 동일로 1651,116657,116657
MA0101202212A0009226,해방촌하테바,,3110081,해방촌 남동측,서울특별시 용산구 소월로20길 60,54466,54466
MA010120220804003654,창신숭인도시재생협동조합,,3120017,동묘앞역(동묘),서울특별시 종로구 종로53길 29,120583,120583
MA0101202406A0420260,온지심,,3120009,종로3가역,서울특별시 종로구 돈화문로11다길 17,50479,100958
MA010120220806477271,에그라상,,3120006,종각역,서울특별시 종로구 청계천로 57,26788,26788
MA010120220812204757,희망나눔장애인협동조합,,3120153,노량진역(노량진),서울특별시 동작구 장승배기로 161,29725,29725
MA010120220806753638,키싸,,3110544,망리단길,서울특별시 마포구 포은로5길 30,47614,47614
MA0101202406A0465331,메가엠지씨커피,불광역점,3110481,불광역 7번,서울특별시 은평구 통일로 745,466526,466526
MA010120220808519362,스위트가든,,3110402,도봉구 정병원,서울특별시 도봉구 방학로5길 16,47959,47959
MA0101202406A0357021,시시잼,,3110558,경성고등학교,서울특별시 마포구 성미산로13길 49,71135,71135
MA010120220807663569,아이갓에브리씽SK텔레콤,보라매점,3120151,보라매공원,서울특별시 관악구 보라매로5길 1,33197,33197
MA010120220804068918,커피니,,3120205,매봉역,서울특별시 강남구 논현로 168,24018,24018
MA010120220813339443,베이킷,,3110080,해방촌예술마을,서울특별시 용산구 신흥로22가길 23,119950,119950
MA010120220811970620,카페헤니알,,3120119,발산역(마곡),서울특별시 강서구 공항대로 237,8694,43470
MA0101202409A0061482,나따오비까,마곡점,3120119,발산역(마곡),서울특별시 강서구 공항대로 237,8694,43470
MA0101202305A0170855,매머드익스프레스에이스타워,마곡점,3120119,발산역(마곡),서울특별시 강서구 공항대로 237,8694,43470
MA010120220800373597,르와조,,3120119,발산역(마곡),서울특별시 강서구 공항대로 237,8694,43470
MA010120220807776884,파머스빈,마곡점,3120119,발산역(마곡),서울특별시 강서구 공항대로 237,8694,43470
MA0101202212A0033040,정커피,,3110883,은천초등학교(은천교앞),서울특별시 관악구 은천로 1,166670,166670
MA010120220800342128,철은프라자예일타운,,3120138,당산2동(영등포우체국),서울특별시 영등포구 국회대로 549,28968,28968
MA0101202305A0135018,교대빈,,3120173,교대역(법원.검찰청),서울특별시 서초구 서초대로 286,50486,50486
MA010120220805313206,헬로커피문정,,3111023,문정역 1번,서울특별시 송파구 문정로1길 5,75049,75049
MA010120220809863877,선도예공방,,3120165,서래마을카페거리(서래마을),서울특별시 서초구 사평대로 108,48279,48279
MA0101202302A0021744,카페이오스,,3120055,군자역,서울특별시 광진구 능동로40길 7,51190,51190
MA010120220800555362,투썸플레이스은평,이마트점,3120091,본서부병원,서울특별시 은평구 은평로 114,42804,42804
MA010120220812261058,메가엠지씨커피오목교역점,,3120113,오목교역,서울특별시 양천구 오목로 315,73040,73040
MA010120220814202560,투썸플레이스신림녹두,거리점,3120158,녹두거리(대학동),서울특별시 관악구 신림로 127,25846,25846
MA010120220805482368,카페메이,,3110244,중화역 4번,서울특별시 중랑구 동일로 833-8,121949,121949
MA0101202406A0176517,버라이어티,,3110305,보문역 5번,서울특별시 성북구 고려대로8길 69,128818,128818
MA010120220812380811,오번가카페,,3120011,종로4가,서울특별시 종로구 종로 195-1,41179,41179
MA0101202210A0015433,소울No.1,,3111004,삼전역 1번,서울특별시 송파구 올림픽로12길 52,106038,106038
MA010120220809737550,플라워카페야벳,,3120075,월곡역,서울특별시 성북구 화랑로 90-20,15355,15355
MA010120220803975479,여유,,3110432,대진고등학교,서울특별시 노원구 공릉로62가길 50,23073,23073
MA0101202303A0042256,관악갤러리카페gallerycafe,,3110879,신림현대아파트,서울특별시 관악구 신림로 151-1,70196,70196
MA0101202411A0113949,란,,3110355,삼양사거리역 2번,서울특별시 강북구 솔샘로 229,424843,424843
MA010120220804876217,만랩커피방배,1호점,3120162,방배동카페골목,서울특별시 서초구 방배중앙로 204,35023,35023
MA010120220812635370,커피602,,3120040,용산전자상가(용산역),서울특별시 용산구 청파로 109,43402,43402
MA010120220804762678,마가,,3110550,합정역 8번,서울특별시 마포구 월드컵로7길 73,44845,44845
MA0101202406A0300384,감성커피,신림점,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",서울특별시 관악구 신림동7길 30,165434,165434
MA0106202409A1173111,투썸플레이스수색DMC점,,3110444,수색성당,서울특별시 은평구 수색로 194,97698,97698
MA010120220803499626,설빙,,3001492,명동 남대문 북창동 다동 무교동 관광특구,서울특별시 중구 명동3길 27,154731,154731
MA010120220804368648,호감카페,,3120081,노원역,서울특별시 노원구 노해로81길 22-26,60897,60897
MA0101202411A0005179,더벤티수유,시장점,3110369,성신여대운정그린캠퍼스,서울특별시 강북구 도봉로72길 7,129096,129096
MA0101202305A0204187,카페레프리,,3120085,은행사거리,서울특별시 노원구 한글비석로 269,14785,29570
MA0101202303A0122085,바나프레소중계은행,사거리점,3120085,은행사거리,서울특별시 노원구 한글비석로 269,14785,29570
MA0101202409A0038427,겟어커피,,3111012,석촌역 6번,서울특별시 송파구 백제고분로40길 25,58148,58148
MA010120220811043492,커피에반하다신,목동점,3110627,신정롯데캐슬아파트,서울특별시 양천구 신목로 38,143045,143045
MA0101202409A0156154,다담,,3120005,삼청동,서울특별시 종로구 삼청로 76,6150,6150
MA0101202406A0157869,투썸플레이스마곡역점,,3120118,마곡역(마곡),서울특별시 강서구 마곡중앙로 59-9,2058,2058
MA010120220809669995,휴스페이스클라우드다이닝,,3110080,해방촌예술마을,서울특별시 용산구 신흥로 150-1,119953,119953
MA010120220805962502,언니커피,,3111066,암사동성당(효정하나플러스아파트),서울특별시 강동구 구천면로 315,180915,180915
MA010120220810060893,라운지한남,,3120047,한남오거리,서울특별시 용산구 독서당로 39,26393,26393
MA0101202305A0091966,흐리마리,,3110058,성심여자고등학교,서울특별시 용산구 원효로35길 35,176533,176533
MA010120220805214482,포비브라이트,,3110550,합정역 8번,서울특별시 마포구 양화로3길 66,44845,44845
MA0101202406A0131854,스위치,,3110706,그라운드 고척,서울특별시 구로구 경인로47길 13,28287,28287
MA0101202406A0238938,매머드익스프레스영등포역남부점,,3130248,영등포역지하도상점가,서울특별시 영등포구 영신로19길 12-1,11013,11013
MA0101202306A0017886,고망고동양미래대점,,3110706,그라운드 고척,서울특별시 구로구 경인로47길 14,28287,28287
MA010120220808123347,망원동티라미슈,,3110049,장충단 고개,서울특별시 중구 다산로 155-1,45397,45397
MA010120220810203314,라운드코너,,3110926,신중초등학교,서울특별시 서초구 효령로46길 15,130839,130839
MA0106202404A1615794,커피랑,강남점,3120192,뱅뱅사거리,서울특별시 서초구 강남대로49길 11,35593,35593
MA010120220805081355,썬스마일,,3110384,문이교,서울특별시 도봉구 해등로36길 4,93591,93591
MA010120220812111101,아리스타,선유도점,3110760,선유도역 6번,서울특별시 영등포구 양평로21길 4,45352,45352
MA010120220812961518,나나에프앤비,,3120187,신논현역,서울특별시 강남구 강남대로 492,40753,40753
MA010120220808420924,더케이즈커피,,3120077,미아역,서울특별시 강북구 도봉로54길 6,76506,76506
MA010120220813594334,로스티드바이s,,3110144,어린이대공원역 4번,서울특별시 광진구 군자로 44,43143,43143
MA010120220804691966,피티티,,3120096,"이화여대(이대역, 이대)",서울특별시 서대문구 이화여대길 88-9,29437,29437
MA0101202406A0228586,본카페,,3111070,천호초등학교,서울특별시 강동구 구천면로46길 14,1729337,1729337
MA010120220806939675,커피씨,,3110981,국악고교사거리,서울특별시 강남구 논현로16길 30,55998,55998
MA010120220809710496,공차중랑역점,,3130106,중랑동부시장,서울특별시 중랑구 망우로 206,88670,88670
MA010120220811228806,카페앙떼띠,,3120229,방이동먹자골목,서울특별시 송파구 올림픽로 342,98536,98536
MA010120220807024045,수퍼비랩,,3110546,양화대교북단,서울특별시 마포구 동교로 16-10,102682,102682
MA010120220802589143,진커피,,3111047,마천1치안센터,서울특별시 송파구 성내천로47길 27,88056,88056
MA0106202401A1177875,투썸플레이스천호역해링턴,타워점,3111051,천호역 6번,서울특별시 강동구 올림픽로 610,174339,174339
MA010120220804269865,잠실동빈스토리,,3111004,삼전역 1번,서울특별시 송파구 올림픽로12길 50,106038,106038
MA0101202309A0005358,컴포즈커피방화방신점,,3110638,신방화역 2번,서울특별시 강서구 초원로13길 58,161321,161321
MA010120220800459367,투썸플레이스,서울대입구역점,3120159,서울대입구역,서울특별시 관악구 관악로 157,73838,73838
MA0101202309A0049716,메리메이,,3110752,한울중학교,서울특별시 금천구 독산로38길 84,149531,149531
MA0101202409A0134918,차유,,3120053,건대입구역(건대),서울특별시 광진구 아차산로30길 15,27030,27030
MA010120220806670395,손,,3110073,삼각지역 3번,서울특별시 용산구 한강대로40길 33,28661,28661
MA0101202310A0053300,매머드익스프레스양재일동제약점,,3120181,교육개발원입구사거리,서울특별시 서초구 바우뫼로 147,28556,28556
MA010120220802897957,달다롱,,3120141,영등포청과시장교차로,서울특별시 영등포구 당산로16길 25,22823,22823
MA010120220800579864,김행지임대사업,,3120094,"신촌역(신촌역, 신촌로터리)",서울특별시 서대문구 명물1길 2,55065,165195
MA010120220808482281,공부공간,,3120094,"신촌역(신촌역, 신촌로터리)",서울특별시 서대문구 명물1길 2,55065,165195
MA010120220813368854,셀프커피숍,,3120094,"신촌역(신촌역, 신촌로터리)",서울특별시 서대문구 명물1길 2,55065,165195
MA010120220812060895,모글,,3110262,상봉역 3번,서울특별시 중랑구 봉우재로 159,296036,296036
MA0101202406A0423446,키팜,노원점,3110425,계상초등학교,서울특별시 노원구 한글비석로49길 63,47581,95162
