상가업소번호,상호명,지점명,kakao_score,kakao_reviewCount,naver_score,naver_reviewCount
MA010120220809589755,진심커피,발산점,4.7,14.0,,13
MA010120220808301124,진심커피,마곡점,4.0,3.0,,13
MA0101202209A0074337,진심커피신내SKV1,센터점,4.7,3.0,,13
MA010120220811980013,진저,,,,,56
MA010120220804474072,진저베어,,,,,"4,301"
MA010120220803207654,진저보틀,,,,,
MA010120220802589143,진커피,,5.0,4.0,,0
MA010120220800734011,진커피숍,,,,,0
MA010120220813832434,진혁,,,,4.3,0
MA010120220803235799,짐스하이드어웨이,,4.5,13.0,,117
MA010120220809860882,집,,,,4.41,"1,487"
MA010120220808319844,집,,5.0,2.0,4.41,"1,487"
MA010120220808391277,집사의하루,건대점,4.5,46.0,,
MA010120220812045492,집생로커피,,4.4,9.0,,80
MA0101202406A0205129,집생로커피,압구정점,5.0,2.0,,80
MA0101202211A0083856,집생로커피,,4.3,3.0,,80
MA010120220806877307,짙은,,2.0,23.0,,141
MA010120220808480421,짝커피&호프,,,,,
MA010120220810247267,째깍악어,,,,,
MA010120220812658250,쩐주단트루단,서울역점,,,,8
MA010120220813135194,쪼꼬커피,,4.3,4.0,,21
MA0101202309A0091849,쪼륵,,4.9,8.0,,
MA0101202311A0075177,쫍,,,,,
MA010120220809394281,쫑이네,,,,,0
MA0101202311A0071838,찌니베이크,,,,,14
MA0101202212A0057329,찐타코캔카페,,3.0,1.0,,
MA0101202310A0060284,차나무사이로,,,,4.44,11
MA010120220809950024,차눙등촌,본점,,,,
MA010120220809337999,차니베어스테이션,,,,,147
MA010120220808317263,차뜨라므,,4.3,12.0,,170
MA010120220804681493,차마시는뜰,,3.1,13.0,4.4,47
MA010120220808496271,차밍디쉬,,,,4.66,91
MA0101202409A0042875,차백도건대역점,,4.8,5.0,,57
MA010120220800090754,차사랑,,,,4.46,1
MA010120220806118869,차스텔라,,,,,141
MA010120220800969046,차연,,5.0,18.0,,44
MA0101202310A0062317,차오르다,,4.3,4.0,4.48,316
MA0101202409A0134918,차유,,4.9,10.0,,6
MA0101202409A0080190,차이관,,,,,0
MA010120220805198062,차이트커피스탠드,,4.1,18.0,4.68,181
MA0106202401A0973850,차차,,5.0,3.0,,166
MA010120220813595202,차차커피,합정역점,3.8,9.0,,7
MA010120220810035351,차차커피을지로4가역점,,5.0,2.0,,19
MA0101202303A0052601,차차커피코,신대방역점,,,,7
MA0106202307A0046913,차차커피코,,5.0,1.0,,7
MA0101202406A0216624,차차커피코성신여대역점,,5.0,3.0,,7
MA0101202309A0041107,차차커피코연남점,,,,,1
MA010120220808021896,차차티클럽,,4.0,100.0,,153
MA010120220803308449,차콜로스터커피,,5.0,2.0,4.58,5
MA0106202211A2088818,차키차카초코,마곡점,,,,
MA010120220812965192,차품집,,5.0,10.0,4.67,58
MA010120220800003634,차향가,,,,4.36,1
MA010120220800334712,차향기,,,,4.44,37
MA010120220805286944,차茶호로록,,4.4,14.0,,
MA010120220806119445,착한다방,,5.0,1.0,4.4,3
MA010120220802740704,착한커피,,,,4.44,"1,044"
MA010120220806425247,착한커피,,4.5,13.0,4.44,"1,044"
MA010120220810078031,착한커피,,,,4.44,"1,044"
MA010120220811726563,착한커피누하동지점,,4.1,17.0,4.41,59
MA010120220806970924,착형,,5.0,3.0,4.47,1
MA010120220809610279,착형,선릉점,,,4.47,1
MA010120220810440463,착형아크마인드,양재점,1.0,1.0,,
MA010120220808111191,찬스사주작명카페,,2.0,7.0,,
MA010120220813788593,찬찬커피로스터스,,4.8,25.0,4.5,32
MA010120220805450650,찰리스카페,,,,,
MA0106202411A2376577,찰리하우스,,4.8,8.0,,43
MA0101202308A0001303,찰스상점명일역점,,5.0,2.0,,22
MA010120220808829667,찰스앤다이애나,,,,,
MA010120220803245963,찰스커피컴퍼니,,,,,
MA0101202311A0043932,참새과자방,,4.0,1.0,,18
MA010120220806796945,참한커피,,3.6,5.0,4.69,2
MA010120220804808202,참호도과자앤커피,,5.0,2.0,4.17,0
MA010120220800604107,참호도과자앤커피남부터미널,,2.4,71.0,,4
MA0101202411A0086697,찹찹프레쉬,,5.0,2.0,,4
MA0101202406A0329453,찻집순수,,5.0,1.0,,2
MA0101202406A0582989,창강애드을지로브루클린커피을지로,,3.9,15.0,,
MA010120220808913866,창경궁로240,,4.6,8.0,,
MA0101202309A0035377,창경빈커피,,,,,0
MA010120220800442699,창동빌딩카페무,,,,,
MA0101202409A0023995,창신단길,,3.6,5.0,4.27,39
MA010120220812821377,창신동달커피,,,,5.0,5
MA010120220804003654,창신숭인도시재생협동조합,,5.0,1.0,,
MA010120220803392656,창작공간,,,,,2
MA010120220814110828,창창커피,,4.9,18.0,4.78,65
MA010120220806881542,찾아줘해결사,,,,,
MA010120220814085021,채one,,5.0,1.0,4.38,0
MA0106202411A0018078,채가/구테로이테,사당점,3.7,11.0,,
MA010120220804289393,채완,,3.9,10.0,4.67,10
MA0101202212A0045718,채움,,,,,10
MA0101202306A0026598,채움과비움마포지점,,,,,
MA0101202409A0141816,채은커피숍,,,,,0
MA010120220811794725,채플린커피호프,,,,,
MA010120220810073175,채피,,4.8,6.0,,1
MA010120220805133939,책그리고,,4.4,19.0,4.35,114
MA010120220803286104,책다방위숨,,3.7,29.0,4.5,79
MA010120220803449383,책방늘봄,,1.0,1.0,4.25,3
MA0101202406A0282654,책방시행과착오,,5.0,6.0,,
MA0101202308A0015914,책씨시,,5.0,4.0,,14
MA010120220813541669,챔스빈,,,,,49
MA010120220811215399,챔스빈커피상,왕십리점,4.7,25.0,,
MA010120220803699812,챔프커피,,4.1,149.0,4.46,"1,396"
MA010120220804458626,챔프커피,,3.8,136.0,4.46,"1,396"
MA0101202211A0010910,챔프커피,,4.2,6.0,4.46,"1,396"
MA010120220806621226,처음처럼,,,,4.37,40
MA010120220809932709,천계월,,4.4,26.0,,
MA0101202311A0017568,천사의눈물,,,,,0
MA010120220804434492,천사의미소,,,,,
MA010120220807086516,천상천하,,,,,11
MA0101202305A0129289,천씨씨커피서울방화점,,3.7,3.0,,7
MA0101202411A0014935,천씨씨커피영등포,타임스퀘어점,4.3,3.0,,10
MA010120220805065568,천지커피호프,,,,,0
MA010120220812596082,천호역백다방,로데오점,3.0,8.0,4.33,32
MA010120220800343608,천희,,,,4.27,49
MA010120220803684321,철도공익복지재단,,,,,
MA010120220810030056,철부지,,4.4,23.0,,5
MA010120220800342128,철은프라자예일타운,,,,,
MA0101202310A0002602,첩첩,,,,,46
MA010120220800038167,첫만남,,3.4,61.0,4.3,423
MA010120220809674062,청계투고,,2.0,1.0,4.86,8
MA0101202209A0088853,청그릭,,,,,90
MA0106202311A1998618,청년다방강남케이,스퀘어점,3.0,44.0,,
MA010120220810256900,청년키움식당홍대,,,,,274
MA010120220804071531,청담111,,5.0,1.0,,2
MA010120220807156083,청담인,,,,,4
MA010120220808155181,청담카렐음악연습실,,,,,
MA010120220806901006,청담커피,,,,,299
MA0101202406A0544257,청담커피,,,,,299
MA0101202308A0068041,청담커피,자양점,5.0,3.0,,299
MA010120220806304910,청담탑노치커피,,,,,
MA010120220808149563,청량리롯데엔제리너스식당가점,백화점,2.3,6.0,4.32,56
MA0101202406A0036251,청량리커피바이배터리스튜디오,,4.5,2.0,,13
MA0101202311A0016316,청림무역,,,,,
MA0101202308A0058997,청림무역,명동점,,,,
MA010120220806277581,청맥,,,,4.42,4
MA0101202209A0097883,청산에살어리랏다,,5.0,2.0,4.56,1
MA010120220813595048,청소년과가족의좋은친구들,,,,,
MA010120220810580436,청소년카페똥꼬다락방,,,,,
MA010120220806387542,청수당,,3.5,252.0,4.39,"3,206"
MA010120220814335223,청수당공명,,3.6,82.0,,"1,801"
MA0101202307A0064816,청수당베이커리,,3.5,252.0,4.39,"3,206"
MA010120220800253198,청아주,,,,,
MA010120220813898735,청안사주와문경타로점사주카페,,,,,
MA010120220804879863,청애당옥,,3.6,67.0,,
MA010120220806635801,청연,,,,,215
MA010120220809648502,청오,,,,4.33,290
MA010120220814255689,청운동108,,,,,
MA010120220804058500,청운으뜨미아주,,,,,
MA010120220814031278,청자다방,,,,4.44,26
MA010120220805843985,청자다방,공릉점,4.9,11.0,4.44,26
MA0101202212A0032985,청자다방군고구마카페,천호점,,,4.32,2
MA0106202411A1030835,청자다방군고구마카페,명일점,,,4.32,2
MA0101202406A0532307,청자다방동교동,삼거리점,3.7,3.0,,65
MA0101202409A0213573,청자다방중곡동점,,,,,38
MA010120220812161710,청집,,,,,
MA010120220800200064,청춘고양이카페,홍대점,3.4,9.0,,
MA010120220811901742,청춘커피,,3.7,7.0,,0
MA010120220811201709,청춘커피,신사점,,,,0
MA0101202406A0305781,청킹,,5.0,4.0,,24
MA010120220807778221,청파동커피,,4.0,6.0,,144
MA010120220805695089,청파맨션,,4.8,48.0,4.52,157
MA0101202301A0006807,청풍전,,,,,
MA010120220800070161,청하고려인삼주,,,,,
MA0106202312A0884701,청향엔에프,,,,,18
MA010120220805734596,청향엔에프,,,,,18
MA010120220808718900,청호휘카페까치산역점,,4.0,4.0,,
MA010120220811722819,체르보,,4.2,12.0,4.61,292
MA010120220806527944,체리시,,3.9,8.0,,25
MA0101202305A0060185,체리시,,5.0,2.0,,25
MA0101202209A0042449,체리온루프탑,,5.0,10.0,,11
MA010120220806561948,체리커피,,3.7,115.0,4.52,"1,266"
MA010120220812448663,체크인,,,,4.2,18
MA0106202301A1337298,체크커피,,4.4,13.0,4.53,24
MA010120220808304609,체크커피,,,,4.53,24
MA010120220807394555,첼로커피호프,,,,,0
MA0101202311A0016045,쳌커피,,4.7,21.0,,14
MA010120220813974853,쳐프트,,,,,
MA0101202305A0172799,초가집,,,,4.28,737
MA010120220810077849,초고,,4.5,70.0,4.43,424
MA010120220800030348,초당,,5.0,2.0,,"15,456"
MA0101202305A0205855,초로기까페,,,,,3
MA010120220800162391,초록달,,,,,61
MA010120220800315673,초록뜰,,5.0,1.0,4.38,86
MA010120220803520158,초록뱀컴퍼니유리사업본부,,,,,
MA0101202308A0046610,초록상어,,4.6,9.0,4.31,104
MA010120220800799067,초록창고,,4.5,4.0,4.59,10
MA0106202201A1646428,초심커피,,,,,17
MA0101202411A0079082,초야,,,,,0
MA010120220806386903,초연,,,,,150
MA010120220802680776,초원,,,,4.47,"1,826"
MA010120220812297017,초원,,,,4.47,"1,826"
MA010120220803455722,초원다방,,,,,0
MA0101202310A0023318,초원티스프레소,,,,,
MA010120220812627493,초이스1,,,,,3
MA0101202409A0046108,초이스커피,,,,,8
MA0101202209A0056690,초이스커피숍,,,,,0
MA010120220800139613,초이커피숍,,,,,13
MA0101202409A0061873,초청춘,,,,,
MA010120220813500796,초코다방,,4.9,14.0,4.48,25
MA010120220810342608,초코라떼꼰츄로,,,,,
MA010120220813671818,초코츄츄,,5.0,2.0,,
MA010120220804058240,초콜릿아일랜드인,사동점,,,,
MA010120220803751835,최가커피,,4.7,23.0,,334
MA010120220809712189,최가커피회관,,4.3,42.0,,334
MA0101202305A0051292,쵸이스,,,,,11
MA010120220813385443,추억속의더카페,,2.3,3.0,4.17,5
MA010120220810179428,추억의다방,,,,,4
MA010120220804363340,춘삼월,,4.7,7.0,,96
MA010120220810241542,출국,,4.5,13.0,4.45,12
MA0101202305A0178748,충당,,,,,8
MA010120220800632413,충무,,,,4.61,543
MA010120220813012590,충무로점컴포즈,,1.8,10.0,4.75,16
MA010120220813419599,충무로피플스카페,,4.4,7.0,4.26,38
MA0101202212A0073987,츄러스1500,,5.0,4.0,,20
MA0101202406A0017461,츄로'SCOFFEE&ICECREAM,왕십리점,4.9,13.0,,109
MA010120220813225246,츄로'sCoffee&Icecream,,5.0,6.0,,109
MA0101202308A0096532,츄로101,성수점,4.1,36.0,4.31,282
MA010120220804963788,츄로빈,,,,,
MA010120220813279237,츄르케이크,,,,,40
MA0101202210A0059558,치디커피,,5.0,3.0,,28
MA0101202306A0016285,치와오,,,,,0
MA010120220810176463,치쥬,,,,,298
MA0101202409A0067211,치즈당강서,화곡점,3.0,2.0,,140
MA010120220808268804,치즈보드게임카페,,4.6,5.0,,83
MA0101202309A0013634,치즈인더스트리성수,,,,,
MA0101202406A0286493,치카메이드카페,,3.7,3.0,,6
MA010120220808154628,치카치카,,,,,0
MA010120220813507659,치커피,,4.5,202.0,,
MA010120220805258542,치코커피,,4.7,21.0,4.78,152
MA0101202305A0117126,치크케이크,,5.0,3.0,,13
MA0106202201A2057841,치키차카초코,서교점,,,,69
MA0101202308A0056597,치키차카초코강남,논현점,5.0,3.0,,64
MA010120220806367028,칠린,,4.0,86.0,,660
MA0101202305A0150275,칠린커피,,4.7,6.0,,11
MA0101202411A0013183,칠링,,,,4.94,76
MA0101202406A0013404,칠링,,,,4.94,76
MA0101202411A0004186,칠링,,5.0,1.0,4.94,76
MA010120220809774902,칠복상회,,4.7,29.0,4.55,343
MA010120220813047993,칠분의오커피,,,,,7
MA010120220806819197,칠성커피호프,,,,,0
MA0101202308A0077529,칠시,,5.0,8.0,,20
MA0101202409A0152560,칠앤도프,,5.0,6.0,,119
MA010120220806801868,칠이핫도그,,,,,
MA0101202305A0190985,칠커피바,,4.5,39.0,,200
MA010120220812211040,칠하나둘,,5.0,20.0,4.74,37
MA010120220809957125,카니발,,5.0,4.0,,3
MA0101202406A0004399,카닌,,4.3,3.0,,39
MA0101202306A0034741,카덴짜커피,,5.0,6.0,4.32,28
MA0101202306A0089393,카라바지오,,,,,1
MA0101202307A0099033,카라즈스퀘어,,,,,
MA010120220810276522,카리스파트너스,,,,,7
MA010120220807047888,카리타스,,,,,29
MA010120220805026887,카린지린가네스낵바,,3.5,118.0,,"2,315"
MA010120220812135593,카마노,코리아,,,,0
MA010120220813884463,카머,,4.7,22.0,,110
MA0101202311A0033666,카멜롯베이크,,4.3,7.0,4.26,26
MA010120220808687028,카멜커피,,3.4,88.0,,202
MA0101202302A0110364,카멜커피,10호점,3.7,9.0,,202
MA010120220805179062,카멜커피,,2.8,133.0,,202
MA010120220806336643,카모플라쥬커피,,4.6,64.0,4.66,322
MA010120220803304971,카몽,,4.6,118.0,4.59,461
MA010120220803978932,카베,,4.0,5.0,4.48,8
MA010120220801894314,카베하네,,4.3,15.0,4.28,94
MA010120220800680354,카브,,,,4.17,400
MA010120220813742724,카사데콩,,5.0,4.0,,3
MA010120220802883644,카사빈,,5.0,2.0,4.51,6
MA010120220804225938,카스글로벌,,,,,
MA010120220810146569,카스쿠르트,,,,4.29,0
MA010120220803471717,카스쿠르트,,5.0,2.0,4.29,0
MA010120220805947330,카시코이,,4.1,27.0,4.64,352
MA010120220813514026,카에네,,5.0,2.0,,130
MA010120220809833747,카오,,,,4.33,4
MA010120220808126733,카와블러썸,,5.0,1.0,4.64,4
MA0101202409A0089193,카우보이,,,,,4
MA0101202406A0435953,카우보이,,,,,4
MA010120220813265644,카우치,,,,,120
MA0101202406A0452368,카우치소셜,,4.8,11.0,,120
MA010120220808508847,카우프로스터스,,4.6,65.0,4.71,205
MA0101202306A0012070,카우프로스터스서교,,4.3,6.0,,41
MA010120220813698164,카이노스,,3.0,2.0,4.79,9
MA0101202311A0100026,카이로스커피앤로또,,3.7,3.0,,
MA0101202411A0022917,카인드스타인성,,,,,
MA0101202310A0041606,카인들리,,4.9,11.0,,58
MA0101202209A0101558,카일커피,,4.8,9.0,,38
MA010120220813250502,카조,,4.9,7.0,4.76,22
MA010120220802961888,카지노,,,,,0
MA0101202411A0081699,카쩨,,4.5,2.0,,36
MA0101202406A0123374,카카오리코,,5.0,1.0,,3
MA010120220800430687,카카오빈,,4.7,12.0,,196
MA010120220813101992,카카오카페,,5.0,1.0,4.45,184
MA010120220806466072,카쿠,,,,,151
MA010120220807086257,카키브라운카페구름점,,,,,
MA010120220807490783,카타코토까페,,4.4,87.0,4.52,481
MA010120220813470137,카터알망리센츠점,,,,,
MA010120220803385477,카토&카토베이커리,,,,4.25,2
MA010120220808440153,카페,,3.9,127.0,,57
MA010120220804460189,카페,,4.3,75.0,,57
MA010120220812010308,카페,광화문,4.0,162.0,,57
MA010120220804240531,카페,,4.2,39.0,,57
MA0101202406A0070000,카페,,4.2,153.0,,57
MA010120220808437319,카페,,4.2,39.0,,57
MA010120220806649041,카페,,4.2,32.0,,57
MA010120220800213819,카페,,4.3,158.0,,57
MA0101202302A0098865,카페,,3.2,47.0,,57
MA010120220808664817,카페,,3.6,69.0,,57
MA0101202409A0052930,카페,,4.4,200.0,,57
MA010120220806881833,카페,,4.2,42.0,,57
MA010120220803962175,카페.1253,,,,,5
MA010120220802930955,카페.김랩,,5.0,2.0,,
MA0101202406A0353245,카페002,,,,4.25,3
MA0101202305A0010958,카페02,,,,,57
MA0101202305A0080237,카페0503,,5.0,4.0,,20
MA010120220808106591,카페051미아사거리역점,,4.2,6.0,4.49,19
MA010120220805684235,카페051서울,미아역점,4.0,11.0,,54
MA010120220811901821,카페051성신여대역점,,4.4,7.0,,7
MA0101202301A0055967,카페051여의도역점,,4.6,28.0,,54
MA0101202305A0010889,카페051중구저동점,,4.6,8.0,,12
MA0101202409A0165946,카페0691,,,,4.0,1
MA0101202411A0010735,카페07,,5.0,1.0,4.26,16
MA0106202202A2233704,카페09,,,,,2
MA0101202209A0010101,카페1000%,,4.4,17.0,5.0,2
MA010120220806787242,카페101,,,,,1
MA010120220812908086,카페102,,5.0,3.0,4.55,1
MA010120220807363311,카페104,,3.7,3.0,,10
MA0101202303A0006866,카페1089,,3.0,2.0,,1
MA0101202411A0051165,카페111,,,,4.63,3
MA010120220805284168,카페1211,,,,4.27,1
MA010120220810107301,카페125,,5.0,8.0,,7
MA0101202305A0053603,카페12Hz,,,,,5
MA010120220813450508,카페145,,,,,24
MA0101202409A0220892,카페153,,5.0,1.0,,43
MA010120220803111201,카페153,,5.0,6.0,,43
MA0101202411A0017749,카페1532,천호점,5.0,5.0,,9
MA0101202409A0116807,카페158℉,,5.0,1.0,,
MA0101202409A0075265,카페16온스,성균관대점,,,,3
MA0101202406A0100649,카페16온스,역삼점,,,,3
MA010120220811285973,카페170,,,,4.25,0
MA010120220803437366,카페188,,,,,17
MA0101202409A0004146,카페1958,,4.5,4.0,,7
MA010120220806410203,카페1987,,,,,0
MA010120220803447367,카페1993,,1.5,15.0,4.2,39
MA0101202301A0057417,카페1997,,5.0,3.0,,0
MA0101202411A0141851,카페1997,은평점,5.0,3.0,,0
MA0101202308A0097560,카페1997마포연남점,,1.0,2.0,,0
MA010120220805346928,카페1일1잔,,4.7,7.0,,53
MA0101202209A0025004,카페2,,3.0,3.0,,2
MA010120220811957983,카페2.15,,,,4.57,4
MA010120220809682708,카페2.7,,4.6,55.0,,967
MA010120220805354424,카페216,,3.8,5.0,,30
MA0101202409A0154213,카페222,,5.0,3.0,,11
MA010120220813263179,카페239,,4.9,22.0,4.35,15
MA0106202205A1976372,카페244카페다울한국상하수도협회점,,3.3,3.0,,
MA010120220814322142,카페25케이,,5.0,2.0,4.55,1
MA010120220804024496,카페26,,4.1,13.0,,0
MA0101202212A0053509,카페2734,,5.0,2.0,,28
MA010120220803445340,카페27g,,4.9,17.0,4.58,43
MA010120220813465366,카페27도씨,,,,4.91,64
MA0101202406A0131488,카페295,,5.0,1.0,,38
MA0101202409A0006253,카페30,,,,,1
MA010120220806653613,카페301,,,,,0
MA010120220808067285,카페301,,,,,0
MA010120220805843776,카페333,,4.7,12.0,4.48,154
MA010120220814046924,카페36-16,,2.0,4.0,,34
MA010120220805029389,카페365,,4.0,2.0,5.0,5
MA0101202301A0096294,카페391,,4.8,5.0,,0
MA010120220804913215,카페3청,,4.9,51.0,5.0,11
MA010120220809831261,카페402,,4.5,2.0,4.51,66
MA010120220804050618,카페408,,,,4.38,4
MA0101202406A0175194,카페42,,,,,1
MA0101202310A0007399,카페462,,5.0,7.0,,160
MA010120220805533823,카페474-1,,5.0,3.0,4.31,10
MA010120220813532042,카페4776,,5.0,5.0,4.49,6
MA010120220812103966,카페4M,,3.2,38.0,4.48,273
MA010120220805202587,카페4월9일,,3.7,6.0,4.7,10
MA010120220804256994,카페5,,3.8,20.0,,29
MA010120220805042310,카페502&바리스타,,5.0,2.0,,1
MA010120220806880475,카페502호,,,,,
MA010120220808498773,카페523,,5.0,5.0,4.54,9
MA010120220814348210,카페529,,,,,
MA0101202305A0099281,카페53,,4.7,3.0,,129
MA010120220808775816,카페57,,,,4.29,1
MA0101202308A0056518,카페6-6,,,,4.41,27
MA010120220809740027,카페618,,4.4,7.0,,318
MA0101202409A0061657,카페640,,3.9,7.0,4.5,78
MA010120220812967597,카페65,,,,,1
MA0101202311A0038073,카페650,,,,,1
MA010120220807064638,카페7,,4.9,7.0,,349
MA010120220814067845,카페7179,,,,,562
MA0101202308A0010706,카페787,,5.0,2.0,4.43,2
MA010120220800120719,카페7그램,,,,4.32,2
MA010120220801039516,카페7그램,,,,4.32,2
MA010120220807415901,카페7그램,,,,4.32,2
MA0101202406A0217564,카페808,,4.2,152.0,,20
MA010120220807333573,카페84,,5.0,4.0,4.56,6
MA010120220813830131,카페91플러스,,1.5,2.0,,103
MA010120220804996333,카페93.9,,,,4.22,0
MA010120220803292876,카페9기압,,,,4.55,4
MA0101202406A0000697,카페;꼬망,,,,,0
MA010120220814126921,카페;나른,,5.0,2.0,,15
MA0101202411A0037364,카페;도로,,,,,47
MA0101202409A0144982,카페;두드림,,,,4.48,24
MA010120220812535677,카페;딥,,4.5,6.0,4.56,36
