,상가업소번호,법정동코드,고유번호,지번,상호명,지점명,TRDAR_CD,건축물면적(㎡),접한길이_m,도로2m이내접촉길이_m,교차로_존재_여부
7297,MA010120220803877415,1168010100,,670-9,해피카페,코리아,3110967,,,,
7298,MA0101202409A0208119,1111016300,1.11101630010138e+18,138-4,메가엠지씨커피종로5가역점,,3130007,0.0,0.9170056056666598,83.02095013449686,True
7299,MA0101202306A0011088,1111016300,1.11101630010138e+18,138-4,고망고광장,시장점,3130007,0.0,0.9170056056666598,83.02095013449686,True
7300,MA0101202306A0050568,1111016300,1.11101630010138e+18,138-4,커피나인광장시장,,3130007,0.0,0.9170056056666598,83.02095013449686,True
7301,MA0101202301A0056985,1162010200,1.16201020011639e+18,1639-2,컴포즈커피신림,1호점,3130285,0.0,12.556112471192463,35.62596189897202,True
7302,MA010120220800860621,1147010200,1.14701020010793e+18,793-1,커피하우저,,3120111,290.98,0.0,62.22273083942208,True
7303,MA0101202310A0040371,1150010600,1.150010600107e+18,700,쓰달탕후루카페,,3110645,532.15,0.0,101.8592538529466,False
7304,MA0101202308A0023452,1156013200,1.15601320013854e+18,3854,메가엠지씨커피신풍역점,,3110804,82.65,0.0,27.06913829366454,True
7305,MA010120220810424754,1121510700,1.12151070010023e+18,23-28,카페드니스,,3110142,141.36,0.0,53.361198595946895,True
7306,MA010120220800649207,1138010300,1.13801030010285e+18,285-30,미도다방,,3130171,0.0,0.0,54.01474932127759,True
7307,MA010120220806206345,1147010200,1.14701020010406e+18,406-35,이디야오목교대학학원점,,3120113,127.44,7.129713467387782,47.98165518561069,False
7308,MA010120220804910904,1129010700,1.12901070010014e+18,14,에단스개러지,,3110293,57.81,7.113903459762312,25.622119750915846,False
7309,MA010120220808751143,1153010200,1.15301020010103e+18,103-1,아리스타,,3120127,162.24,0.0,0.0,False
7310,MA010120220809718736,1144012000,1.1440120001037e+18,370-12,나인나인,,3120103,110.25,0.0,0.0,False
7311,MA010120220806919972,1144011500,1.14401150010086e+18,86-55,더리터,상수역점,3120105,81.09,0.0,8.845169369625248,True
7312,MA010120220806726902,1147010300,1.14701030010059e+18,59-13,지임커피,,3110595,187.72,0.0,28.18310282947774,False
7313,MA0101202406A0544257,1168010600,1.16801060010889e+18,889-53,청담커피,,3120210,587.86,0.0,0.0,False
7314,MA0101202303A0034352,1121510300,1.12151030010033e+18,33-54,옳은정커피,,3110177,,,,
7315,MA0101202308A0025712,1144012300,1.14401230010414e+18,414-1,덩크커피,,3130186,0.0,14.523420571425756,41.012846166042735,True
7316,MA0101202309A0050916,1162010100,1.16201010010853e+18,853-4,바나프레소,서울대입구역점,3120159,246.91,0.0,46.450031025914086,False
7317,MA010120220808362093,1174010500,1.17401050010142e+18,142-2,메가엠지씨커피길동초점,,3111083,149.18,0.0,42.01374196268121,True
7318,MA010120220809973625,1130510300,1.1305103001017202e+18,172-168,사랑방카페,,3110372,139.56,26.97996818914628,51.80966798052653,False
7319,MA010120220806903822,1138010800,1.13801080010066e+18,66-57,릴렉세이션포인트,,3110459,,,,
7320,MA010120220809459705,1162010100,1.16201010010701e+18,701-1,엔포커피,,3120151,125.07,0.0,25.35185373010125,False
7321,MA010120220808039843,1138010600,1.13801060010223e+18,223-15,커피디지,,3120088,87.26,0.0,0.0,True
7322,MA010120220808074293,1156010400,,19-2,만화카페통툰,,3120145,,,,
7323,MA010120220814285467,1132010700,1.13201070010609e+18,609-155,카페밀콩,,3110399,,,,
7324,MA0101202306A0109542,1144012200,1.14401220010363e+18,363-1,더드롭바이,,3110559,112.2,0.0,32.474589695804625,False
7325,MA010120220811663353,1117013000,,34-29,모에드,,3110082,,,,
7326,MA010120220803134692,1144012300,1.14401230010477e+18,477-3,이디야망원,중앙점,3110547,272.4,0.0,67.75267579139346,True
7327,MA010120220813884463,1129010200,1.12901020010016e+18,16-1,카머,,3110286,52.53,10.140159790237773,40.02717820462124,False
7328,MA0101202301A0097486,1165010800,1.16501080011598e+18,1598-7,호텔리어스커피,,3120172,166.72,0.0,0.0,False
7329,MA010120220804013949,1138010400,1.13801040010481e+18,481-4,코피티암,,3110464,0.0,0.0,0.0,False
7330,MA0101202406A0471543,1171010400,1.17101040010056e+18,56-6,슈퍼플,,3111013,,,,
7331,MA010120220807713721,1111018600,1.11101860010179e+18,179-3,가고싶은카페오름,,3110003,223.37,0.0,0.0,False
7332,MA0101202305A0023028,1174010500,1.17401050010411e+18,411-1,벤티프레소길동역점,,3120246,334.04,0.0,62.06182138296703,True
7333,MA0101202308A0022154,1144012300,,403-14,딜리커피망원,,3130186,,,,
7334,MA010120220811873081,1168010800,1.16801080010037e+18,37-15,보플뢰르,,3120191,154.5,0.0,0.0,False
7335,MA010120220803577676,1150010200,1.15001020010682e+18,682,투썸플레이스양천향교역점,,3110657,471.34,24.387475636218117,48.68789357190248,True
7336,MA010120220800038168,1111011800,1.11101180010004e+18,4,플러스커피앤코,,3120003,208.26,15.295367613121082,63.77051439097541,False
7337,MA010120220808811038,1144012500,1.14401250010591e+18,591-4,이디야커피마포,구청점,3110545,621.31,0.0,75.33542534953969,False
7338,MA010120220803305106,1165010100,1.16501010010797e+18,797-12,디저트39방배서래점,,3110915,56.86,0.0,22.92613679708239,True
7339,MA0106202406A2465511,1168010700,1.1680107001058e+18,580-2,스타벅스,압구정역,3120188,180.4,0.0,0.0,False
7340,MA0101202411A0141208,1144012000,1.14401200010366e+18,366-27,매머드익스프레스홍대잔다리로점,,3130190,55.06,0.0,29.815638019316477,False
7341,MA0106202201A0083448,1138010800,1.13801080010038e+18,38-1,커피를들다,본점,3110468,112.95,34.54657793676769,44.15857909273607,False
7342,MA010120220814140522,1117012100,1.11701210010028e+18,28-85,메가엠지씨커피용문,시장점,3130056,67.79,4.600343324518764,25.73293329918088,True
7343,MA010120220812948769,1138010400,1.13801040010501e+18,501-5,아카페,,3110464,519.86,12.62446701739598,29.29886377336289,False
7344,MA010120220800538424,1162010200,1.16201020011641e+18,1641-107,투썸플레이스신림로점,,3120157,107.17,0.0,0.0,False
7345,MA010120220813552359,1117010200,1.11701020010001e+18,1-85,빌라커피,,3110081,,,,
7346,MA010120220805053518,1171010400,1.17101040010015e+18,15-4,이디야석촌역점,,3120228,213.39,13.55209731961286,65.90789686465422,False
7347,MA010120220800030119,1111012400,1.11101240010016e+18,16-1,자스,,3120004,0.0,14.097784118510956,44.267161596043536,False
7348,MA0106202301A0097667,1165010800,,1573-11,두희실업,,3120173,,,,
7349,MA010120220811938425,1165010800,1.16501080011573e+18,1573-10,카페더스노우교대,직영점,3120173,836.47,14.16614909928274,0.0,False
7350,MA0101202307A0090821,1150010600,,764,컴포즈커피우장산한울점,,3110655,,,,
7351,MA010120220812577306,1120010300,1.12001030010402e+18,402,이디야왕십리센트라스점,,3110115,148.0,0.0,0.0,False
7352,MA010120220800188977,1117013100,1.11701310010072e+18,72-1,석란커피.엔.티,,3120047,3716.28,0.0,0.0,False
7353,MA0101202209A0074337,1126010600,,821-2,진심커피신내SKV1,센터점,3110279,,,,
7354,MA010120220809821218,1126010600,,821-2,디저트39중랑신내SK,V1점,3110279,,,,
7355,MA010120220800915909,1168010100,1.16801010010746e+18,746-20,돌스트,,3120198,292.75,0.0,0.0,False
7356,MA010120220813734741,1144011500,1.1440115001033e+18,330-17,인솔커피상수점,,3120105,106.81,0.0,19.94490557045188,False
7357,MA0101202309A0065971,1162010100,1.16201010010875e+18,875-1,카페그리닝,,3120159,908.5,0.0,84.30972944578583,True
7358,MA0101202409A0100056,1114015200,,83-4,비타카페+83,,3130035,,,,
7359,MA010120220812942515,1150010800,1.15001080010027e+18,27-1,커피에반하다송정역점,,3110637,264.75,0.0,0.0,False
7360,MA0101202306A0023695,1111016900,1.11101690010005e+18,5-44,구구구,,3110022,87.93,0.1730360666492683,15.921042017466588,False
7361,MA010120220813980709,1144012100,1.14401210010188e+18,188-1,코사카,,3110569,32.3,0.0,22.74857823049219,False
7362,MA0106202406A2464829,1114010500,1.11401050010204e+18,204,스타벅스,을지로삼화타워,3120026,993.16,0.0,0.0,False
7363,MA010120220814316489,1114010500,1.11401050010204e+18,204,카페크리스피,,3120026,993.16,0.0,0.0,False
7364,MA010120220812611509,1121510500,1.12151050010677e+18,677-23,파인드유어페이보릿,,3110163,78.4,0.0,27.86450235831934,True
7365,MA0101202406A0581333,1114011200,1.11401120010047e+18,47-12,올가,,3130024,456.55,0.0,56.49778336766786,False
7366,MA010120220805843756,1111014600,1.11101460010141e+18,141,부빙,,3120007,40.07,7.127110422011851,32.74692215721056,True
7367,MA010120220811223798,1168010700,1.16801070010583e+18,583-3,지유명차,압구정점,3120188,1399.33,0.0,156.25174703045872,True
7368,MA0106202406A2465592,1150010100,,312,스타벅스,등촌대로,3120112,,,,
7369,MA010120220805542649,1120011500,1.12001150010315e+18,315-31,커피온리팔공티,성수점,3110131,,,,
7370,MA010120220813888049,1135010300,1.13501030010506e+18,506-33,오피셜커피,,3110433,,,,
7371,MA010120220803667166,1123010500,1.12301050010253e+18,253-12,더빙스,,3110212,58.25,0.0,38.091544669420735,False
7372,MA0101202209A0002962,1162010100,1.16201010010482e+18,482-12,카페애니핑거,서울관악점,3110891,0.0,0.0,27.271771610527423,True
7373,MA0101202411A0043241,1162010100,1.16201010010482e+18,482-12,카페고래,,3110891,0.0,0.0,27.271771610527423,True
7374,MA0101202309A0058630,1114014500,1.11401450010166e+18,166,투썸플레이스역사문화공원역점,동대문,3120037,127.05,3.6026856876841054,15.193783545867792,False
7375,MA010120220802929107,1150010300,,379-48,더착한커피,화곡점,3110647,,,,
7376,MA0101202308A0059220,1117010400,1.11701040010056e+18,56-3,위커피,,3110075,0.0,8.846954328045165,24.41201724385961,True
7377,MA0101202406A0186188,1117010400,1.11701040010056e+18,56-3,떼아,,3110075,0.0,8.846954328045165,24.41201724385961,True
7378,MA0101202409A0060623,1174010100,1.17401010010062e+18,62,컴포즈커피명일한영외고점,,3111086,0.0,0.0,34.12816672838927,False
7379,MA010120220800298749,1150010900,1.15001090010567e+18,567-2,수,,3110632,82.53,14.95717610371713,40.27738203869831,True
7380,MA0101202409A0184235,1168010700,1.16801070010661e+18,661-14,요고프로즌요거트압구정,로데오점,3120202,153.42,0.0,0.0,False
7381,MA010120220811501678,1117013100,1.11701310010633e+18,633-3,이디야커피순천향,병원점,3120047,754.26,0.0,78.76932662162395,True
7382,MA0106202406A2465071,1135010300,1.13501030010379e+18,379-27,스타벅스,공릉역,3120084,,,,
7383,MA010120220800756699,1121510200,1.12151020010279e+18,279-4,메가엠지씨커피군자역점,,3120055,316.49,0.0,0.0,True
7384,MA010120220808716189,1126010400,1.1260104001024402e+18,244-149,메가엠지씨커피먹골,중앙점,3110241,399.37,0.0,0.0,True
7385,MA010120220808736376,1144012300,1.14401230010377e+18,377-12,이스트우드,,3120100,76.5,0.0,37.24597355494446,False
7386,MA0101202311A0003782,1168010800,1.16801080010141e+18,141-7,오마이주스,,3120185,430.25,0.0,23.57384975460545,False
7387,MA0101202311A0072323,1168010800,1.16801080010141e+18,141-7,오마이주스,,3120185,430.25,0.0,23.57384975460545,False
7388,MA010120220809607659,1117013300,1.11701330010199e+18,199-7,에이치엠티,코리아,3110083,76.68,0.0,25.772571183935295,True
7389,MA010120220800602162,1138010900,1.13801090010193e+18,193-2,카페원두마크CAFEWONDUMARK,,3110446,119.27,0.0,20.595006051852323,True
7390,MA0106202301A2229333,1117010200,,33-33,투스키TOUSKI,,3110081,,,,
7391,MA010120220803604613,1165010700,1.16501070010032e+18,32-12,한우리보호작업장,,3120170,590.64,0.0,0.0,False
7392,MA0101202409A0076000,1168011800,1.16801180010423e+18,423-10,케이푸드베르체도곡점,코리아,3120205,101.52,0.0,30.94711332853199,False
7393,MA0101202311A0071588,1174010700,1.17401070010488e+18,488-32,컴포즈커피천호초교점,,3111066,152.28,0.0,31.122483028843263,True
7394,MA010120220800135126,1114015000,,310-68,엔제리너스,을지로4가점,3120033,,,,
7395,MA0101202309A0016855,1114015000,,310-68,주원에이치케이영업소,,3120033,,,,
7396,MA0101202305A0029478,1135010500,1.13501050010649e+18,649-1,빽다방마들역점,,3120080,356.73,0.0,31.878623473886023,True
7397,MA0101202212A0069666,1159010200,1.15901020010489e+18,489-1,메가엠지씨커피숭실대입구역점,,3110837,80.37,0.0,18.82515958417628,False
7398,MA0101202406A0156122,1162010200,1.16201020010122e+18,122-33,카페뉴욕,신림점,3110886,0.0,4.816029631925136,0.0,False
7399,MA010120220814165642,1168010700,1.16801070010524e+18,524-20,센티넬,,3120186,115.15,10.624070416501642,38.00627929123194,False
7400,MA010120220812342665,1129013300,1.12901330010397e+18,397-39,카페샐,,3130117,0.0,0.0,23.403073784762118,True
7401,MA0101202406A0295520,1144012000,1.14401200010352e+18,352-7,카페리프,서교점,3120102,75.39,0.0,15.880105111745667,False
7402,MA010120220813604898,1153010200,1.15301020010197e+18,197-21,레디스페이스,,3120129,3514.94,0.0,0.0,True
7403,MA010120220809151008,1153010200,1.15301020010197e+18,197-21,앵커스볼링라운지,,3120129,3514.94,0.0,0.0,True
7404,MA010120220806952832,1153010200,1.15301020010197e+18,197-21,할리스커피,,3120129,3514.94,0.0,0.0,True
7405,MA010120220800345312,1111013600,1.11101360010188e+18,188-4,하노이의아침,,3120008,0.0,0.0,0.0,False
7406,MA010120220803978912,1130510300,1.13051030010339e+18,339-2,커피베이강북인수점,,3110348,232.21,0.0574162130997084,55.07687551828532,True
7407,MA010120220805458323,1144010200,1.14401020010116e+18,116-25,카페몰리한겨레점,,3110588,,,,
7408,MA0101202301A0061238,1130510100,1.13051010010373e+18,373-54,메가엠지씨커피미아솔샘점,,3110370,106.97,0.0,31.941125541885462,True
7409,MA010120220802685012,1114015500,,344-12,공간갑,,3120031,,,,
7410,MA010120220800590196,1141011600,1.14101160010029e+18,29-81,탐앤탐스커피신촌,로터리점,3120094,1278.82,0.0,43.57953850300637,True
7411,MA010120220800602899,1141011600,1.14101160010029e+18,29-81,신촌시크릿,,3120094,1278.82,0.0,43.57953850300637,True
7412,MA010120220800621777,1141011600,1.14101160010029e+18,29-81,미플,,3120094,1278.82,0.0,43.57953850300637,True
7413,MA0101202311A0083122,1141011600,1.14101160010029e+18,29-81,라떼킹,신촌점,3120094,1278.82,0.0,43.57953850300637,True
7414,MA0101202409A0022016,1141011600,1.14101160010029e+18,29-81,공차,신촌점,3120094,1278.82,0.0,43.57953850300637,True
7415,MA010120220813555956,1156013200,1.15601320010221e+18,221-5,카페오일릴리,,3110802,470.95,0.0,12.403679951348376,False
7416,MA0101202209A0008618,1114011700,1.11401170010017e+18,17-1,대운,,3120022,0.0,21.712306717575828,40.89411990870035,False
7417,MA0101202406A0529687,1150010500,1.15001050010014e+18,14-6,오제이빌푸드우주제빵소,,3110652,306.2,0.0,74.04029771071154,False
7418,MA0101202305A0023511,1114016100,1.11401610010064e+18,64,파란만잔저동점,,3120030,694.84,0.0,0.0,False
7419,MA010120220808185814,1114016100,1.11401610010064e+18,64,더치앤빈중구저동점,,3120030,694.84,0.0,0.0,False
7420,MA0101202305A0002189,1144012500,1.144012500102e+18,200-41,카페입니다,,3110549,217.53,0.0,23.627041283306745,True
7421,MA010120220812025126,1120011400,1.1200114001068504e+18,685-495,라프레,,3110120,0.0,13.739131941231747,43.2835501448548,False
7422,MA0101202406A0425501,1144012100,1.14401210010204e+18,204-36,아이테르,,3120104,98.92,0.0,30.57380537669406,False
7423,MA0101202409A0207220,1111015300,1.11101530010026e+18,26,산스,,3120009,0.0,15.20111999269892,34.040989270062326,False
7424,MA010120220813422494,1150010900,1.15001090010593e+18,593-43,소복소복,,3110631,79.43,0.0,21.705578928783112,True
7425,MA010120220800215943,1144012000,1.14401200010477e+18,477-28,에반하우스,,3110554,201.31,0.0,45.87747119408055,True
7426,MA010120220806277898,1114016600,1.11401660010048e+18,48-2,샵힘이나는커피생활서소문점,,3120020,151.29,11.855071296733673,35.96914911579391,True
7427,MA010120220807983635,1154510100,1.1545101001014e+18,140-30,티티커피클럽,,3110725,219.37,0.0,61.02147936468431,False
7428,MA010120220800252465,1141011700,1.1410117001009e+18,90-1,콘하스주,,3110513,249.6,0.0,0.0,False
7429,MA010120220813589065,1123010800,,35,코코버블티경희대,입구점,3120064,,,,
7430,MA010120220805844477,1174010200,1.17401020010225e+18,225,이디야커피고덕그라시움,후문점,3111087,178.56,0.0,42.33531848380876,True
7431,MA0101202406A0018298,1162010200,1.16201020010503e+18,503-9,인라이프커피,,3130279,192.48,0.0,37.882655869053565,True
7432,MA0101202302A0103731,1150010900,1.15001090010588e+18,588-6,소아느루,,3110631,87.22,4.318842063122199,33.80817324571331,True
7433,MA010120220806418006,1130510100,1.13051010010125e+18,125-56,옹쥬르,,3120077,83.64,10.290780512658849,41.44545717504036,False
7434,MA010120220803549949,1138010600,1.1380106001001402e+18,14-132,빈버드,,3130169,109.09,31.33929975343956,44.47337586826153,True
7435,MA010120220812030196,1171010400,1.17101040010097e+18,97-29,카페와이,,3120230,106.75,0.0,21.26365904408302,False
7436,MA010120220805906704,1117011200,,37-5,굿뉴스웍스,,3110068,,,,
7437,MA010120220809774641,1168010800,1.16801080010038e+18,38-8,해머스미스커피학동역점,,3120191,341.85,0.0,49.358199303451485,False
7438,MA010120220806567817,1168010600,1.16801060010935e+18,935-26,설빙서울,대치점,3120212,,,,
7439,MA010120220814161479,1121510100,1.12151010010158e+18,158-24,크레이저커피군자역점,,3120055,220.5,15.62847946918881,44.97378661751628,True
7440,MA010120220803764278,1121510100,1.12151010010158e+18,158-24,복,,3120055,220.5,15.62847946918881,44.97378661751628,True
