,상가업소번호,상호명,지점명,TRDAR_CD,estimated_총_유동인구_수_total,estimated_시간대_00_06_유동인구_수_total,estimated_시간대_06_11_유동인구_수_total,estimated_시간대_11_14_유동인구_수_total,estimated_시간대_14_17_유동인구_수_total,estimated_시간대_17_21_유동인구_수_total,estimated_시간대_21_24_유동인구_수_total,상권_코드,매출_최대_시간대,피크_유동인구_수_상권별,기준_년분기_코드,피크_유동인구_수_11~14
10446,MA0101202302A0065249,비아찌오,,3120109,29754,6870,6137,4059,3937,5181,3570,3120109.0,11_14,4059.0,20244.0,4059
10447,MA0101202406A0364877,산길,,3110712,576624,149581,118937,62348,65800,103530,76427,3110712.0,21_24,76427.0,20244.0,62348
10448,MA010120220807142387,피크커피,,3120242,43367,8719,9091,6358,6362,7892,4945,3120242.0,11_14,6358.0,20244.0,6358
10449,MA010120220804972419,메가엠지씨커피,서울시립대점,3110210,219092,61917,49403,25255,23300,31430,27787,3110210.0,11_14,25255.0,20244.0,25255
10450,MA010120220804404449,호텔아르마딜로커피,,3120105,17713,3492,3178,2571,2645,3602,2225,3120105.0,17_21,3602.0,20244.0,2571
10451,MA0101202411A0081896,커피메이트,,3110578,118739,26596,23797,15190,15495,21710,15951,3110578.0,14_17,15495.0,20244.0,15190
10452,MA010120220803139429,파도의숲,,3110297,278113,76120,58396,31214,30556,45166,36662,3110297.0,14_17,30556.0,20244.0,31214
10453,MA0101202406A0304335,컴포즈커피,구로4동점,3110712,576640,149585,118940,62350,65802,103533,76429,3110712.0,21_24,76429.0,20244.0,62350
10454,MA010120220811485269,달리는커피화양점,,3110142,113006,35661,24782,11557,10613,15544,14849,3110142.0,17_21,15544.0,20244.0,11557
10455,MA010120220809573403,메카,,3120187,41209,6170,7816,6680,7086,8979,4476,3120187.0,11_14,6680.0,20244.0,6680
10456,MA010120220800362360,주커피,,3120145,84937,15578,14819,12995,14386,17483,9676,3120145.0,17_21,17483.0,20244.0,12995
10457,MA010120220804819457,낙산길20,,3110027,34251,5789,5340,4933,6244,8337,3609,3110027.0,11_14,4933.0,20244.0,4933
10458,MA0101202210A0097741,트랩커피,,3120205,24018,3560,4992,4461,4300,4463,2242,3120205.0,11_14,4461.0,20244.0,4461
10459,MA0106202406A2464811,스타벅스,현대디큐브2F,3120128,146493,25452,28719,21600,23382,30906,16434,3120128.0,11_14,21600.0,20244.0,21600
10460,MA0101202406A0582705,카페틸리아,,3120128,146493,25452,28719,21600,23382,30906,16434,3120128.0,11_14,21600.0,20244.0,21600
10461,MA010120220800894049,노기믹카페,,3110159,254218,66205,52046,29266,29538,43341,33820,3110159.0,11_14,29266.0,20244.0,29266
10462,MA010120220810425108,사르르아이스크림할인점,노원점,3120081,61659,9783,11050,9436,10349,13831,7210,3120081.0,17_21,13831.0,20244.0,9436
10463,MA010120220805185723,할머니다락방,,3110294,127388,36723,26294,13590,13375,19792,17615,3110294.0,11_14,13590.0,20244.0,13590
10464,MA0101202209A0044265,대원미디어연남점,,3110562,19743,4451,3534,2386,2783,4007,2582,3110562.0,14_17,2783.0,20244.0,2386
10465,MA0101202406A0224859,픽미,,3110745,65429,17429,13026,7050,7292,11587,9045,3110745.0,14_17,7292.0,20244.0,7050
10466,MA010120220810186311,바빈스커피중계,브라운스톤점,3120083,95501,20300,18291,13153,14056,18256,11445,3120083.0,11_14,13153.0,20244.0,13153
10467,MA010120220805861052,쥬씨중계,브라운스톤점,3120083,95501,20300,18291,13153,14056,18256,11445,3120083.0,11_14,13153.0,20244.0,13153
10468,MA0101202303A0032171,빽다방중계,브라운스톤점,3120083,95501,20300,18291,13153,14056,18256,11445,3120083.0,11_14,13153.0,20244.0,13153
10469,MA0101202311A0016650,컴포즈커피중계,브라운스톤점,3120083,95501,20300,18291,13153,14056,18256,11445,3120083.0,11_14,13153.0,20244.0,13153
10470,MA010120220803569779,아마스빈중계,브라운스톤점,3120083,95501,20300,18291,13153,14056,18256,11445,3120083.0,11_14,13153.0,20244.0,13153
10471,MA0101202212A0025421,메가엠지씨커피중계,브라운스톤점,3120083,95501,20300,18291,13153,14056,18256,11445,3120083.0,11_14,13153.0,20244.0,13153
10472,MA010120220808631724,커피에반하다,,3120083,95501,20300,18291,13153,14056,18256,11445,3120083.0,11_14,13153.0,20244.0,13153
10473,MA010120220812232928,오늘,,3110780,317146,83615,67509,36067,34883,51976,43095,,,,,36067
10474,MA0101202411A0068206,커피나무,,3110936,30417,6486,6882,4393,4409,4948,3299,3110936.0,11_14,4393.0,20244.0,4393
10475,MA0101202406A0365621,포트캔커피역사문화공원역점,동대문,3120037,87548,12478,17318,14724,15405,18311,9313,3120037.0,11_14,14724.0,20244.0,14724
10476,MA0106202306A0036928,메가엠지씨커피역삼GFC점,,3120197,34264,4138,7572,6902,6762,6158,2731,3120197.0,11_14,6902.0,20244.0,6902
10477,MA0101202409A0117111,설빙숭실대입구역점,,3110837,144842,33969,28939,17849,18370,27037,18678,3110837.0,11_14,17849.0,20244.0,17849
10478,MA010120220803665205,내친구고양이,,3120068,20231,3608,3861,2723,2875,4392,2773,3120068.0,17_21,4392.0,20244.0,2723
10479,MA0101202305A0145594,샌드백카페,,3120206,50615,9380,11308,8460,8243,8223,5000,3120206.0,11_14,8460.0,20244.0,8460
10480,MA010120220800692786,그린마일커피,,3110018,27129,5282,6111,4595,4632,3950,2559,3110018.0,11_14,4595.0,20244.0,4595
10481,MA010120220813572856,비공이,,3110965,106701,23248,23349,16379,15780,16819,11126,3110965.0,11_14,16379.0,20244.0,16379
10482,MA010120220813062387,알키미스타2,,3110498,225811,63938,43499,23015,24287,37921,33152,3110498.0,14_17,24287.0,20244.0,23015
10483,MA010120220805052739,음아오,,3110640,59957,14836,12343,7126,7349,10678,7625,3110640.0,11_14,7126.0,20244.0,7126
10484,MA010120220806563092,옐로우문,,3120208,32973,5527,6769,5721,5707,5963,3286,3120208.0,11_14,5721.0,20244.0,5721
10485,MA0101202211A0097645,성수중흥S클레스컴포즈,성수점,3110137,50005,10386,11471,7992,7837,7482,4838,3110137.0,11_14,7992.0,20244.0,7992
10486,MA010120220803652980,아프리카커피,,3110272,55480,13142,10236,6694,7226,11107,7074,3110272.0,11_14,6694.0,20244.0,6694
10487,MA010120220813103980,하이디하우스,,3110047,114949,22745,25455,17667,17453,19496,12133,,,,,17667
10488,MA0101202305A0002468,메가엠지씨커피면,목동점,3110266,472756,147235,95627,46464,46383,71644,65402,3110266.0,11_14,46464.0,20244.0,46464
10489,MA0101202211A0098826,샾카페,,3110405,160862,38588,31579,18782,19821,30026,22066,3110405.0,14_17,19821.0,20244.0,18782
10490,MA0101202411A0002229,메가엠지씨커피방화,중앙점,3110638,161321,41081,32826,19207,19445,27675,21087,3110638.0,11_14,19207.0,20244.0,19207
10491,MA010120220800133847,요거프레소을지로,3가점,3120031,60058,4218,12980,12824,12904,12634,4496,3120031.0,11_14,12824.0,20244.0,12824
10492,MA010120220806688309,더벤티을지로,3가점,3120031,60058,4218,12980,12824,12904,12634,4496,3120031.0,11_14,12824.0,20244.0,12824
10493,MA010120220808165106,빌로우,신사점,3120186,56864,8484,10086,9606,10290,12406,5990,3120186.0,11_14,9606.0,20244.0,9606
10494,MA010120220808259208,니블스,,3120186,56864,8484,10086,9606,10290,12406,5990,3120186.0,11_14,9606.0,20244.0,9606
10495,MA010120220811196935,일시적,,3111027,74453,20825,15452,8406,8087,11730,9952,3111027.0,11_14,8406.0,20244.0,8406
10496,MA010120220800664197,앤슬로,,3110471,187671,61801,38106,16651,16159,26840,28113,,,,,16651
10497,MA0101202406A0129066,모을,,3110544,47615,13779,9148,4991,5261,7818,6618,3110544.0,14_17,5261.0,20244.0,4991
10498,MA0101202406A0298549,하삼동커피마포,구청점,3110545,41841,13751,9156,3984,3685,5470,5795,3110545.0,11_14,3984.0,20244.0,3984
10499,MA010120220801921142,띵킹커피,,3120053,27032,4893,4350,3411,3940,6552,3886,3120053.0,17_21,6552.0,20244.0,3411
10500,MA010120220807163757,메가엠지씨커피잠실새내역점,,3130311,78355,18926,14752,9079,9759,15303,10537,3130311.0,14_17,9759.0,20244.0,9079
10501,MA010120220804367615,요거프레소,광운대점,3110418,157435,31397,33649,24891,23482,26664,17353,3110418.0,11_14,24891.0,20244.0,24891
10502,MA0101202308A0035503,매머드익스프레스오금역점,,3120239,41705,7862,9246,6252,6177,7536,4632,3120239.0,11_14,6252.0,20244.0,6252
10503,MA010120220808448193,카페;오전,,3110358,112193,29846,22848,13271,13125,18378,14725,3110358.0,11_14,13271.0,20244.0,13271
10504,MA010120220811193884,갈마루북까페,,3110464,51453,14466,9636,5206,5331,8985,7828,3110464.0,17_21,8985.0,20244.0,5206
10505,MA010120220801045455,토프레소,대치점,3110992,275684,63945,50178,31358,35767,58488,35948,3110992.0,11_14,31358.0,20244.0,31358
10506,MA010120220810268612,이디야커피명동,중앙점,3001492,309466,16346,63640,76390,76636,60802,15650,3001492.0,11_14,76390.0,20244.0,76390
10507,MA0101202411A0095866,메가엠지씨커피명동아르누보,센텀점,3001492,309466,16346,63640,76390,76636,60802,15650,3001492.0,11_14,76390.0,20244.0,76390
10508,MA0106202201A2165510,키커피컴퍼니,,3120196,49569,9657,10489,8053,7888,8273,5210,3120196.0,11_14,8053.0,20244.0,8053
10509,MA010120220811989227,커피사,,3120031,30033,2109,6491,6413,6453,6318,2248,3120031.0,11_14,6413.0,20244.0,6413
10510,MA010120220810135299,바이트앤십,,3120001,41054,4226,9520,8132,7962,7908,3305,3120001.0,11_14,8132.0,20244.0,8132
10511,MA010120220808377358,피어_오르다Piea_Oleuda,,3111019,122475,36507,25201,12429,12389,19538,16411,3111019.0,11_14,12429.0,20244.0,12429
10512,MA010120220812514364,제이에스홀딩,,3111038,72834,17785,15036,9954,9251,12103,8704,3111038.0,11_14,9954.0,20244.0,9954
10513,MA0101202406A0168967,봉명동내커피강동,천호점,3111072,207314,58160,42328,21863,22439,34183,28340,3111072.0,17_21,34183.0,20244.0,21863
10514,MA010120220803980309,노란코끼리,수유점,3120076,63583,12857,12052,8276,8895,13037,8465,3120076.0,17_21,13037.0,20244.0,8276
10515,MA010120220803974343,드롭바이드롭,,3110369,129097,36203,26531,14039,14131,20615,17578,3110369.0,11_14,14039.0,20244.0,14039
10516,MA0106202403A1648898,오늘;한과,,3120112,55750,11606,11301,7499,7624,10682,7039,3120112.0,11_14,7499.0,20244.0,7499
10517,MA010120220813396182,아쿠아산타성수카페,,3110136,70662,13170,14316,11038,11776,12912,7448,3110136.0,11_14,11038.0,20244.0,11038
10518,MA010120220810431803,러프러프,,3110136,70662,13170,14316,11038,11776,12912,7448,3110136.0,11_14,11038.0,20244.0,11038
10519,MA0101202308A0015437,메가엠지씨커피구로거리공원점,,3110713,335936,88344,68504,39984,39290,55978,43834,3110713.0,11_14,39984.0,20244.0,39984
10520,MA010120220800835864,이디야커피구로거리공원점,,3110713,335936,88344,68504,39984,39290,55978,43834,3110713.0,11_14,39984.0,20244.0,39984
10521,MA010120220808366345,에이밤커피,,3120207,39087,7944,8455,6188,6042,6439,4018,3120207.0,11_14,6188.0,20244.0,6188
10522,MA010120220801040226,커피볶는곰,,3120212,40794,5433,6922,6332,7517,10091,4498,3120212.0,14_17,7517.0,20244.0,6332
10523,MA010120220810393715,아르무아,,3120053,27032,4893,4350,3411,3940,6552,3886,3120053.0,17_21,6552.0,20244.0,3411
10524,MA010120220813241773,허밍비,,3111013,41624,10727,7600,4951,5097,7800,5449,3111013.0,17_21,7800.0,20244.0,4951
10525,MA010120220806549195,아뜰리에렌토,,3110301,295829,84257,61081,32032,32249,47482,38728,3110301.0,11_14,32032.0,20244.0,32032
10526,MA0101202311A0073037,지모닝,,3110040,51905,7836,11871,9386,9394,8940,4479,3110040.0,11_14,9386.0,20244.0,9386
10527,MA0101202302A0045189,커피에반하다,,3110481,466563,139493,95158,47296,46776,71597,66241,3110481.0,11_14,47296.0,20244.0,47296
10528,MA010120220802242902,벌스데이투미,,3110562,19745,4451,3534,2386,2783,4008,2582,3110562.0,14_17,2783.0,20244.0,2386
10529,MA0101202311A0077634,트러스트커피국회의,사당점,3120148,36264,3208,8496,8000,8024,6352,2184,3120148.0,11_14,8000.0,20244.0,8000
10530,MA010120220800917921,커피온리서,여의도점,3120148,36264,3208,8496,8000,8024,6352,2184,3120148.0,11_14,8000.0,20244.0,8000
10531,MA010120220804720615,에스프레소랩,,3120148,36264,3208,8496,8000,8024,6352,2184,3120148.0,11_14,8000.0,20244.0,8000
10532,MA010120220803785063,원바이트,,3120148,36264,3208,8496,8000,8024,6352,2184,3120148.0,11_14,8000.0,20244.0,8000
10533,MA0101202302A0040514,더벤티국회대로점,,3120148,36264,3208,8496,8000,8024,6352,2184,3120148.0,11_14,8000.0,20244.0,8000
10534,MA010120220808318246,월간커피,,3120148,36264,3208,8496,8000,8024,6352,2184,3120148.0,11_14,8000.0,20244.0,8000
10535,MA0101202406A0194872,커피사피엔스여의도국회대로점,,3120148,36264,3208,8496,8000,8024,6352,2184,3120148.0,11_14,8000.0,20244.0,8000
10536,MA010120220811698410,남대문커피,,3120148,36264,3208,8496,8000,8024,6352,2184,3120148.0,11_14,8000.0,20244.0,8000
10537,MA0101202406A0500694,메가엠지씨커피송리단길점,,3111013,41623,10726,7600,4951,5097,7800,5449,3111013.0,17_21,7800.0,20244.0,4951
10538,MA010120220800014949,문화공간아리랑,,3120005,6150,1045,1217,1192,1182,994,519,3120005.0,11_14,1192.0,20244.0,1192
10539,MA010120220804365347,커피블러썸,,3110425,47581,9509,9432,6444,6917,9643,5636,3110425.0,11_14,6444.0,20244.0,6444
10540,MA0106202408A0426240,매머드익스프레스광운대,정문점,3110420,38842,8912,8214,5202,5018,6763,4734,3110420.0,11_14,5202.0,20244.0,5202
10541,MA0101202411A0022917,카인드스타인성,,3110304,121108,27490,26433,15737,15654,21412,14383,3110304.0,11_14,15737.0,20244.0,15737
10542,MA0101202406A0157538,커피드림즈CoffeeDream's,,3110212,69385,19920,13502,7118,7359,11636,9850,3110212.0,17_21,11636.0,20244.0,7118
10543,MA010120220813262707,아재커피성수2가점,,3110137,50006,10386,11471,7992,7837,7482,4838,3110137.0,11_14,7992.0,20244.0,7992
10544,MA010120220804446621,르브런쉭,,3120186,113732,16972,20172,19216,20580,24812,11984,3120186.0,11_14,19216.0,20244.0,19216
10545,MA010120220800300851,빈터커피로스터스,,3120186,113732,16972,20172,19216,20580,24812,11984,3120186.0,11_14,19216.0,20244.0,19216
10546,MA0101202311A0072274,카페트리타,,3120186,113732,16972,20172,19216,20580,24812,11984,3120186.0,11_14,19216.0,20244.0,19216
10547,MA0101202406A0517312,바른간식카페,,3120186,113732,16972,20172,19216,20580,24812,11984,3120186.0,11_14,19216.0,20244.0,19216
10548,MA0106202208A1177152,투썸플레이스송파,헬리오시티점,3130312,30856,6321,5929,4314,4393,6123,3775,3130312.0,11_14,4314.0,20244.0,4314
10549,MA0101202409A0011569,이화에월백하고,,3120149,20008,1752,4364,4334,4408,3858,1292,3120149.0,11_14,4334.0,20244.0,4334
10550,MA010120220813047993,칠분의오커피,,3120149,20008,1752,4364,4334,4408,3858,1292,3120149.0,11_14,4334.0,20244.0,4334
10551,MA0101202305A0034313,더치앤빈,삼성점,3120215,38300,5669,8413,7297,7102,6576,3243,3120215.0,11_14,7297.0,20244.0,7297
10552,MA010120220813093243,메가엠지씨커피노원을지,병원점,3110432,23074,4982,5110,3434,3302,3863,2383,3110432.0,11_14,3434.0,20244.0,3434
10553,MA0101202406A0021400,포인테커피,,3120228,50166,9876,9816,7125,7371,10071,5908,3120228.0,11_14,7125.0,20244.0,7125
10554,MA0101202306A0060266,연두파트너스,,3120196,49570,9657,10489,8053,7888,8273,5210,3120196.0,11_14,8053.0,20244.0,8053
10555,MA0101202301A0053239,프롬미애,,3110731,50062,9724,10136,7086,7472,9806,5836,3110731.0,11_14,7086.0,20244.0,7086
10556,MA010120220811125260,매머드익스프레스시흥대교점,,3110731,50062,9724,10136,7086,7472,9806,5836,3110731.0,11_14,7086.0,20244.0,7086
10557,MA0101202409A0138156,두리안디저트카페,,3110720,212149,60438,43092,22657,22879,34513,28569,3110720.0,17_21,34513.0,20244.0,22657
10558,MA0101202209A0101282,커피집,,3130295,25166,5381,4562,2974,3386,5347,3516,3130295.0,14_17,3386.0,20244.0,2974
10559,MA0101202210A0068892,커피에반하다시흥,독산점,3120132,31270,7260,6581,4205,4203,5255,3766,3120132.0,11_14,4205.0,20244.0,4205
10560,MA0101202409A0175666,유코,,3110895,90367,22164,17369,10352,10496,17302,12685,3110895.0,17_21,17302.0,20244.0,10352
10561,MA010120220814167083,커피브라운,,3110856,112925,31917,23104,12267,12335,18078,15224,3110856.0,11_14,12267.0,20244.0,12267
10562,MA010120220800214299,아지트,,3110554,57005,10042,11940,8562,8916,11058,6488,3110554.0,14_17,8916.0,20244.0,8562
10563,MA010120220803634678,엔오투,,3110276,16328,3892,3710,1966,2054,2773,1934,,,,,1966
10564,MA010120220804025317,유남생,,3120182,32323,5135,7286,5566,5487,5757,3093,3120182.0,11_14,5566.0,20244.0,5566
10565,MA0101202406A0369221,컴포즈커피대치학원가,중앙점,3120219,40333,6211,6556,5485,6913,10518,4650,3120219.0,14_17,6913.0,20244.0,5485
10566,MA010120220813841797,루프트커피,광화문,3120006,135220,11350,25705,28340,28585,30220,11025,3120006.0,11_14,28340.0,20244.0,28340
10567,MA0101202311A0037442,볼디스커피,,3120006,135220,11350,25705,28340,28585,30220,11025,3120006.0,11_14,28340.0,20244.0,28340
10568,MA0101202307A0053966,카페아이엠티종로그랑서울점,,3120006,135220,11350,25705,28340,28585,30220,11025,3120006.0,11_14,28340.0,20244.0,28340
10569,MA010120220812479655,에슬로우,종각점,3120006,135220,11350,25705,28340,28585,30220,11025,3120006.0,11_14,28340.0,20244.0,28340
10570,MA010120220803813487,공차,,3120006,135220,11350,25705,28340,28585,30220,11025,3120006.0,11_14,28340.0,20244.0,28340
10571,MA010120220813632792,카페루엘,,3130195,60219,8997,11359,9413,9621,13844,6985,3130195.0,11_14,9413.0,20244.0,9413
10572,MA010120220809635256,카페프루스트,,3111049,315212,78896,64770,39392,39313,53271,39570,3111049.0,11_14,39392.0,20244.0,39392
10573,MA010120220801838142,공차은평,응암점,3120091,85608,22022,16010,10016,10504,15496,11562,3120091.0,11_14,10016.0,20244.0,10016
10574,MA010120220800601088,아로이,,3120091,85608,22022,16010,10016,10504,15496,11562,3120091.0,11_14,10016.0,20244.0,10016
10575,MA010120220805479208,토프레소서울대,입구점,3110892,222930,67353,45847,22319,22175,34212,31025,3110892.0,17_21,34212.0,20244.0,22319
10576,MA0101202301A0084363,더쌍화커피서울시점,,3120014,27323,3391,5987,5627,5435,4763,2119,3120014.0,11_14,5627.0,20244.0,5627
10577,MA0101202305A0107329,가락커피,,3120239,41703,7862,9245,6252,6176,7536,4631,3120239.0,11_14,6252.0,20244.0,6252
10578,MA0106202406A2464907,스타벅스,상암사보이시티,3120098,52780,4940,11460,11100,11420,10010,3830,3120098.0,11_14,11100.0,20244.0,11100
10579,MA010120220807092513,매머드익스프레스상암사보이시티점,,3120098,52780,4940,11460,11100,11420,10010,3830,3120098.0,11_14,11100.0,20244.0,11100
10580,MA0101202406A0308839,카페우드진상암,1호점,3120098,52780,4940,11460,11100,11420,10010,3830,3120098.0,11_14,11100.0,20244.0,11100
10581,MA0101202210A0095727,커스텀커피,상암점,3120098,52780,4940,11460,11100,11420,10010,3830,3120098.0,11_14,11100.0,20244.0,11100
10582,MA010120220812417710,더치앤빈,,3120098,52780,4940,11460,11100,11420,10010,3830,3120098.0,11_14,11100.0,20244.0,11100
10583,MA010120220811683028,만랩커피상암사보이시티디엠씨점,,3120098,52780,4940,11460,11100,11420,10010,3830,3120098.0,11_14,11100.0,20244.0,11100
10584,MA010120220803119093,커피기업상암사보이점,,3120098,52780,4940,11460,11100,11420,10010,3830,3120098.0,11_14,11100.0,20244.0,11100
10585,MA010120220807209028,도프커피,,3120098,52780,4940,11460,11100,11420,10010,3830,3120098.0,11_14,11100.0,20244.0,11100
10586,MA0101202306A0109774,고망고,상암점,3120098,52780,4940,11460,11100,11420,10010,3830,3120098.0,11_14,11100.0,20244.0,11100
10587,MA010120220812507366,메가MGC커피상암사보이시티점,,3120098,52780,4940,11460,11100,11420,10010,3830,3120098.0,11_14,11100.0,20244.0,11100
