상가업소번호,TRDAR_CD,도로명주소,est_총_유동인구_수,est_시간대_00_06_유동인구_수,est_시간대_06_11_유동인구_수,est_시간대_11_14_유동인구_수,est_시간대_14_17_유동인구_수,est_시간대_17_21_유동인구_수,est_시간대_21_24_유동인구_수,상권_코드,매출_최대_시간대,기준_년분기_코드,피크_유동인구_수_상권별,피크_유동인구_수_11_14
MA010120220803387874,3110606,서울특별시 양천구 신월로 175,721744.5,233045.5,144125.0,66190.5,64191.5,106396.5,107796.0,3110606,11_14,20244,66190.5,66190.5
MA0106202406A2464775,3120151,서울특별시 동작구 보라매로5길 35,58851.63636363636,13437.045454545454,12293.818181818182,8667.90909090909,8506.681818181818,9505.545454545454,6440.681818181818,3120151,11_14,20244,8667.90909090909,8667.90909090909
MA010120220812352181,3120077,서울특별시 강북구 도봉로53길 16,79987.40909090909,19523.272727272728,17196.863636363636,10191.454545454546,9941.045454545454,13297.0,9837.818181818182,3120077,11_14,20244,10191.454545454546,10191.454545454546
MA010120220803896066,3110313,서울특별시 성북구 안암로 69-1,88019.57142857143,15500.57142857143,15766.857142857143,13588.952380952382,13673.09523809524,18282.52380952381,11207.47619047619,3110313,11_14,20244,13588.952380952382,13588.952380952382
MA010120220808515880,3110068,서울특별시 용산구 원효로 257,,,,,,,,3110068,11_14,20244,,
MA010120220806487015,3120186,서울특별시 강남구 강남대로162길 27-6,33948.22388059701,5065.5970149253735,6021.5970149253735,5735.388059701492,6142.880597014925,7406.179104477612,3576.582089552239,3120186,11_14,20244,5735.388059701492,5735.388059701492
MA0101202305A0082390,3110052,서울특별시 중구 다산로 185,611347.0,140233.0,133590.0,82873.0,79315.0,102289.0,73046.0,3110052,11_14,20241,82873.0,82873.0
MA010120220813436395,3120131,서울특별시 금천구 가산디지털1로 145,11482.60576923077,1571.4038461538462,2585.144230769231,2223.663461538461,2208.230769230769,1968.6538461538464,925.5096153846154,3120131,11_14,20244,2223.663461538461,2223.663461538461
MA0101202210A0090714,3110237,서울특별시 중랑구 망우로30길 8,130253.66666666669,32786.166666666664,26086.5,15295.833333333334,15615.5,22752.0,17717.666666666668,3110237,11_14,20244,15295.833333333334,15295.833333333334
MA010120220813584835,3120213,서울특별시 강남구 테헤란로79길 51,53711.04878048781,9899.439024390244,10956.926829268292,9044.658536585366,8943.243902439024,9441.146341463416,5425.609756097561,3120213,11_14,20244,9044.658536585366,9044.658536585366
MA010120220805210178,3120067,서울특별시 동대문구 장한로26길 32,55131.70967741936,12837.774193548386,10890.870967741936,6791.903225806452,7143.774193548387,10410.225806451614,7057.258064516129,3120067,11_14,20244,6791.903225806452,6791.903225806452
MA010120220800124120,3120020,서울특별시 중구 서소문로 109,,,,,,,,3120020,11_14,20244,,
MA0101202409A0022693,3120020,서울특별시 중구 서소문로 109,,,,,,,,3120020,11_14,20244,,
MA0101202409A0158804,3111006,서울특별시 송파구 삼학사로19길 30,175732.81818181818,47662.09090909091,34714.545454545456,19504.454545454544,20351.727272727272,30106.90909090909,23393.18181818182,3111006,06_11,20244,34714.545454545456,
MA010120220812720337,3120044,서울특별시 용산구 한강대로 158,29393.571428571428,7181.678571428572,6163.714285714285,3865.428571428572,3727.357142857143,4882.0,3573.3214285714284,3120044,11_14,20244,3865.428571428572,3865.428571428572
MA010120220800950813,3120207,서울특별시 강남구 봉은사로63길 12,39882.142857142855,8105.734693877551,8627.408163265307,6313.775510204082,6165.448979591837,6570.122448979592,4099.65306122449,3120207,11_14,20244,6313.775510204082,6313.775510204082
MA010120220809902636,3111013,서울특별시 송파구 오금로16길 10,22775.377358490565,5869.235849056604,4158.735849056604,2708.8396226415093,2789.056603773585,4268.009433962264,2981.490566037736,3111013,17_21,20244,4268.009433962264,
MA010120220805838493,3111013,서울특별시 송파구 오금로16길 10,22775.377358490565,5869.235849056604,4158.735849056604,2708.8396226415093,2789.056603773585,4268.009433962264,2981.490566037736,3111013,17_21,20244,4268.009433962264,
MA0106202201A0153342,3120164,서울특별시 서초구 방배로 178,36637.52777777778,6793.083333333333,7448.055555555556,5214.527777777777,5465.722222222223,7392.638888888889,4323.527777777777,3120164,11_14,20244,5214.527777777777,5214.527777777777
MA010120220800599549,3110477,서울특별시 은평구 서오릉로 9,39905.9,9753.7,8070.6,4996.8,5047.0,7051.5,4986.6,3110477,11_14,20244,4996.8,4996.8
MA0101202303A0093153,3110625,서울특별시 양천구 신목로5길 4,56922.882352941175,13920.235294117649,11536.117647058823,6828.176470588235,7189.058823529412,10141.470588235294,7307.882352941177,3110625,11_14,20244,6828.176470588235,6828.176470588235
MA010120220805703964,3120158,서울특별시 관악구 신림로11길 18,,,,,,,,3120158,17_21,20244,,
MA010120220803942484,3110557,서울특별시 마포구 월드컵북로7길 8,,,,,,,,3110557,11_14,20244,,
MA010120220803647639,3120062,서울특별시 동대문구 천호대로 23,57654.32352941176,11169.735294117649,12777.264705882351,8989.441176470587,8683.20588235294,9880.058823529413,6154.588235294118,3120062,11_14,20244,8989.441176470587,8989.441176470587
MA010120220810218638,3120040,서울특별시 용산구 새창로 147,59393.68421052631,8655.947368421053,12306.315789473683,10324.78947368421,10700.473684210529,11645.052631578948,5761.1578947368425,3120040,11_14,20244,10324.78947368421,10324.78947368421
MA010120220803664510,3110188,서울특별시 동대문구 천호대로16길 16,140716.0,37494.66666666666,30128.666666666668,16639.666666666668,16609.5,22401.666666666668,17442.0,3110188,11_14,20244,16639.666666666668,16639.666666666668
MA010120220806821773,3120169,서울특별시 서초구 법원로1길 11,12680.22222222222,1574.162393162393,2695.008547008547,2482.4273504273506,2379.145299145299,2458.0,1091.4786324786323,3120169,11_14,20244,2482.4273504273506,2482.4273504273506
MA0101202306A0052799,3120169,서울특별시 서초구 법원로1길 11,12680.22222222222,1574.162393162393,2695.008547008547,2482.4273504273506,2379.145299145299,2458.0,1091.4786324786323,3120169,11_14,20244,2482.4273504273506,2482.4273504273506
MA010120220814224048,3120169,서울특별시 서초구 법원로1길 11,12680.22222222222,1574.162393162393,2695.008547008547,2482.4273504273506,2379.145299145299,2458.0,1091.4786324786323,3120169,11_14,20244,2482.4273504273506,2482.4273504273506
MA0101202406A0057455,3120072,서울특별시 성북구 동소문로20나길 47,29792.78260869565,5505.923913043478,5458.04347826087,3992.532608695652,4396.326086956522,6594.271739130435,3845.6739130434794,3120072,17_21,20244,6594.271739130435,
MA0101202406A0377086,3110150,서울특별시 광진구 동일로 360,219582.625,68509.125,46106.75,21647.625,20804.375,32233.625,30281.25,3110150,11_14,20244,21647.625,21647.625
MA010120220812914468,3120088,서울특별시 은평구 연서로 129,,,,,,,,3120088,14_17,20244,,
MA010120220814311034,3110540,서울특별시 마포구 희우정로 129-10,114546.6,36887.6,24995.4,10443.8,10116.2,15945.6,16157.8,,nan,,,
MA010120220814052463,3111069,서울특별시 강동구 천중로27길 70,,,,,,,,3111069,17_21,20244,,
MA0106202406A2465402,3120068,서울특별시 중랑구 면목로 310,20230.92857142857,3607.785714285714,3860.642857142857,2723.3571428571427,2874.6428571428573,4392.0,2772.5,3120068,17_21,20244,4392.0,
MA0101202406A0128964,3110451,서울특별시 은평구 증산로 319,232470.66666666663,65581.33333333333,49331.66666666666,25202.0,24068.0,36222.333333333336,32066.0,,nan,,,
MA010120220811781219,3110082,서울특별시 용산구 이태원로20가길 4,19279.0,4476.111111111111,3334.5,2611.4444444444443,2724.722222222222,3713.1111111111113,2419.1111111111118,3110082,11_14,20244,2611.4444444444443,2611.4444444444443
MA010120220814137080,3120219,서울특별시 강남구 도곡로77길 6,,,,,,,,3120219,14_17,20244,,
MA010120220805993413,3120187,서울특별시 강남구 강남대로118길 16,47629.74025974026,7131.454545454545,9034.311688311687,7720.87012987013,8190.688311688312,10378.662337662336,5173.74025974026,3120187,11_14,20244,7720.87012987013,7720.87012987013
MA010120220809333855,3120020,서울특별시 중구 덕수궁길 9,,,,,,,,3120020,11_14,20244,,
MA0101202301A0028706,3110823,서울특별시 동작구 보라매로7가길 4,165948.2,42473.8,33654.0,19774.6,20432.4,28473.8,21139.6,3110823,17_21,20244,28473.8,
MA0101202301A0040171,3110061,서울특별시 용산구 백범로43길 2,,,,,,,,3110061,14_17,20244,,
MA0101202406A0213321,3110745,서울특별시 금천구 독산로64길 2,65430.66666666666,17429.666666666668,13026.166666666666,7050.333333333333,7292.0,11587.833333333334,9045.166666666666,3110745,14_17,20244,7292.0,
MA0101202311A0099697,3110214,서울특별시 동대문구 천장산로7길 54,111248.92857142857,29552.92857142857,23933.92857142857,14297.57142857143,13519.285714285714,16010.142857142857,13935.0,3110214,11_14,20244,14297.57142857143,14297.57142857143
MA010120220810398280,3111035,서울특별시 송파구 성내천로 64,104205.625,35834.625,22723.875,9527.5,8561.125,13083.25,14475.375,3111035,14_17,20244,8561.125,
MA0106202404A0081863,3110466,서울특별시 은평구 역말로 81-1,,,,,,,,,nan,,,
MA010120220813208533,3110118,서울특별시 성동구 왕십리로 269,387124.75,97193.75,81080.5,49703.75,48836.0,64061.25,46249.5,3110118,11_14,20244,49703.75,49703.75
MA010120220802947586,3120163,서울특별시 서초구 청두곶길 12,240955.3333333333,71998.0,50569.5,25997.33333333333,25360.33333333333,35867.833333333336,31162.5,3120163,17_21,20244,35867.833333333336,
MA010120220811913523,3120138,서울특별시 영등포구 당산로36길 5,32186.5,7665.777777777777,6914.666666666667,4230.5,4203.833333333333,5259.111111111111,3912.6111111111113,3120138,11_14,20244,4230.5,4230.5
MA010120220800426508,3120154,서울특별시 동작구 상도로 212,51500.6,8605.6,10367.8,7576.9,8215.0,10697.6,6037.5,3120154,11_14,20244,7576.9,7576.9
MA010120220800686511,3110502,서울특별시 서대문구 가재울로 74,,,,,,,,3110502,11_14,20244,,
MA0101202406A0359046,3110810,서울특별시 영등포구 도신로54길 12-1,223180.57142857145,58417.857142857145,46057.71428571428,26499.571428571428,26223.714285714286,37160.71428571428,28820.85714285714,3110810,11_14,20244,26499.571428571428,26499.571428571428
MA010120220809698392,3110228,서울특별시 동대문구 한천로 170,319987.4,77258.2,63864.2,38088.0,39474.4,59357.8,41944.8,3110228,11_14,20244,38088.0,38088.0
MA0101202301A0076007,3110294,서울특별시 성북구 서경로 106,,,,,,,,3110294,11_14,20244,,
MA010120220808796819,3120090,서울특별시 은평구 통일로 855-8,97526.95,20900.35,18497.45,12479.85,13356.95,19260.7,13031.55,3120090,11_14,20244,12479.85,12479.85
MA010120220804430340,3110415,서울특별시 노원구 동일로 1651,124430.86666666668,30744.13333333333,24609.6,14907.666666666666,15467.866666666669,22764.8,15936.733333333334,3110415,14_17,20244,15467.866666666669,
MA0101202212A0009226,3110081,서울특별시 용산구 소월로20길 60,54465.8064516129,14904.58064516129,11589.483870967742,6265.129032258064,6233.774193548387,8672.193548387097,6800.580645161291,3110081,17_21,20244,8672.193548387097,
MA010120220804003654,3120017,서울특별시 종로구 종로53길 29,,,,,,,,3120017,11_14,20244,,
MA0101202406A0420260,3120009,서울특별시 종로구 돈화문로11다길 17,27059.37837837838,2627.1666666666665,4884.513513513513,5391.238738738739,5731.283783783784,6062.936936936937,2362.2297297297296,3120009,17_21,20244,6062.936936936937,
MA010120220806477271,3120006,서울특별시 종로구 청계천로 57,,,,,,,,3120006,11_14,20244,,
MA010120220812204757,3120153,서울특별시 동작구 장승배기로 161,35791.816326530614,6190.714285714285,7391.612244897959,5141.7959183673465,5391.734693877551,7549.285714285715,4126.673469387755,3120153,17_21,20244,7549.285714285715,
MA010120220806753638,3110544,서울특별시 마포구 포은로5길 30,49500.61386138614,14324.772277227725,9509.89108910891,5188.752475247525,5469.693069306931,8127.425742574257,6880.118811881188,3110544,14_17,20244,5469.693069306931,
MA0101202406A0465331,3110481,서울특별시 은평구 통일로 745,,,,,,,,3110481,11_14,20244,,
MA010120220808519362,3110402,서울특별시 도봉구 방학로5길 16,52320.0,11407.181818181818,10992.454545454546,6692.818181818182,6976.363636363636,9689.636363636364,6561.636363636364,,nan,,,
MA0101202406A0357021,3110558,서울특별시 마포구 성미산로13길 49,76748.94736842105,21427.78947368421,16781.763157894737,8681.21052631579,8353.763157894737,11550.657894736842,9953.78947368421,3110558,11_14,20244,8681.21052631579,8681.21052631579
MA010120220807663569,3120151,서울특별시 관악구 보라매로5길 1,58851.63636363636,13437.045454545454,12293.818181818182,8667.90909090909,8506.681818181818,9505.545454545454,6440.681818181818,3120151,11_14,20244,8667.90909090909,8667.90909090909
MA010120220804068918,3120205,서울특별시 강남구 논현로 168,24018.25,3559.6666666666665,4992.5,4461.166666666667,4299.958333333333,4462.625,2242.2916666666665,3120205,11_14,20244,4461.166666666667,4461.166666666667
MA010120220813339443,3110080,서울특별시 용산구 신흥로22가길 23,129177.30769230767,34272.92307692308,25573.846153846152,13988.307692307691,14569.692307692309,22350.92307692308,18421.46153846154,3110080,17_21,20244,22350.92307692308,
MA010120220811970620,3120119,서울특별시 강서구 공항대로 237,,,,,,,,3120119,11_14,20244,,
MA0101202409A0061482,3120119,서울특별시 강서구 공항대로 237,,,,,,,,3120119,11_14,20244,,
MA0101202305A0170855,3120119,서울특별시 강서구 공항대로 237,,,,,,,,3120119,11_14,20244,,
MA010120220800373597,3120119,서울특별시 강서구 공항대로 237,,,,,,,,3120119,11_14,20244,,
MA010120220807776884,3120119,서울특별시 강서구 공항대로 237,,,,,,,,3120119,11_14,20244,,
MA0101202212A0033040,3110883,서울특별시 관악구 은천로 1,166667.42857142858,44795.0,34541.42857142857,17892.428571428572,18397.571428571428,27669.42857142857,23371.42857142857,3110883,17_21,20244,27669.42857142857,
MA010120220800342128,3120138,서울특별시 영등포구 국회대로 549,32186.5,7665.777777777777,6914.666666666667,4230.5,4203.833333333333,5259.111111111111,3912.6111111111113,3120138,11_14,20244,4230.5,4230.5
MA0101202305A0135018,3120173,서울특별시 서초구 서초대로 286,56958.0,7447.51282051282,11954.564102564103,10415.205128205129,10225.76923076923,11630.23076923077,5284.705128205128,3120173,11_14,20244,10415.205128205129,10415.205128205129
MA010120220805313206,3111023,서울특별시 송파구 문정로1길 5,75050.3,18221.1,16529.2,10026.2,9687.4,11957.4,8628.8,3111023,11_14,20244,10026.2,10026.2
MA010120220809863877,3120165,서울특별시 서초구 사평대로 108,51294.625,13097.375,10808.0,6684.8125,6392.3125,8168.9375,6143.25,3120165,11_14,20244,6684.8125,6684.8125
MA0101202302A0021744,3120055,서울특별시 광진구 능동로40길 7,52230.89795918368,11744.204081632652,10489.448979591836,6356.755102040816,6631.632653061224,10103.326530612245,6905.571428571428,3120055,17_21,20244,10103.326530612245,
MA010120220800555362,3120091,서울특별시 은평구 은평로 114,,,,,,,,3120091,11_14,20244,,
MA010120220812261058,3120113,서울특별시 양천구 오목로 315,85742.82608695653,15543.260869565218,16312.652173913044,12561.95652173913,13105.739130434782,17953.869565217392,10265.304347826086,3120113,11_14,20244,12561.95652173913,12561.95652173913
MA010120220814202560,3120158,서울특별시 관악구 신림로 127,28948.52,6570.24,5720.32,3686.6,3834.4,5310.16,3826.84,3120158,17_21,20244,5310.16,
MA010120220805482368,3110244,서울특별시 중랑구 동일로 833-8,121952.875,26667.125,24314.125,15036.5,16239.25,23854.375,15842.0,3110244,11_14,20244,15036.5,15036.5
MA0101202406A0176517,3110305,서울특별시 성북구 고려대로8길 69,137403.8,36608.333333333336,30754.13333333333,16561.866666666665,16278.666666666666,20367.6,16833.266666666666,3110305,11_14,20244,16561.866666666665,16561.866666666665
