articleNo,articleName,tradeTypeName,floorInfo,rentPrc,dealOrWarrantPrc,area1,area2,direction,articleConfirmYmd,tagList,latitude,longitude,구,동
2524159245,일반상가,월세,1/8,126.0,"3,000",30,30,남향,20250507,"['25년이상', '융자금적은', '역세권', '1층']",37.557352,126.949888,서대문구,북아현동
2524233518,단지내상가,월세,2/4,80.0,"3,000",128,79,남향,20250507,"['25년이상', '중층', '주차가능', '총4층']",37.559186,126.950111,서대문구,북아현동
2524126350,일반상가,월세,2/5,200.0,"3,000",99,99,북향,20250507,"['25년이내', '역세권', '중층', '관리비20만원이하']",37.557687,126.953089,서대문구,북아현동
2523986116,단지내상가,월세,1/1,130.0,"2,000",32,32,동향,20250507,"['10년이내', '1층', '관리비10만원이하', '주차가능']",37.560221,126.952102,서대문구,북아현동
2524177359,일반상가,월세,1/5,100.0,"1,500",35,35,남향,20250507,"['4년이내', '융자금없는', '1층', '관리비10만원이하']",37.565209,126.95391,서대문구,북아현동
2524201814,일반상가,월세,2/5,200.0,"3,000",120,99,북향,20250507,"['25년이내', '융자금없는', '역세권', '중층']",37.557687,126.953089,서대문구,북아현동
2524234635,단지내상가,월세,1/1,168.0,"2,000",29,29,서향,20250507,"['10년이내', '1층', '관리비10만원이하', '주차가능']",37.560306,126.953497,서대문구,북아현동
2524032397,일반상가,월세,1/7,150.0,"5,000",80,68,남향,20250506,"['25년이상', '역세권', '1층', '관리비20만원이하']",37.557627,126.957959,서대문구,북아현동
2524028954,단지내상가,매매,B1/1,,"3억 9,000",35,23,동향,20250506,"['10년이내', '지하층', '주차가능', '동향']",37.560221,126.952102,서대문구,북아현동
2524030418,일반상가,월세,1/2,200.0,"5,000",39,39,북서향,20250506,"['25년이상', '역세권', '1층', '총2층']",37.557793,126.957375,서대문구,북아현동
2524035012,일반상가,월세,B1/3,60.0,"1,000",27,27,동향,20250506,"['15년이내', '지하층', '관리비10만원이하', '주차가능']",37.566641,126.951779,서대문구,북아현동
2523845087,일반상가,월세,3/3,230.0,"5,000",99,99,남향,20250505,"['10년이내', '고층', '관리비20만원이하', '주차가능']",37.565254,126.952538,서대문구,북아현동
2523707239,단지내상가,매매,1/2,,5억,25,25,동향,20250503,"['2년이내', '1층', '주차가능', '엘리베이터']",37.562218,126.950998,서대문구,북아현동
2523706501,단지내상가,월세,1/2,100.0,"2,000",26,26,동향,20250503,"['2년이내', '1층', '주차가능', '엘리베이터']",37.562218,126.950998,서대문구,북아현동
2523798619,단지내상가,매매,B1/18,,24억,95,61,남향,20250503,"['2년이내', '역세권', '지하층', '주차가능']",37.557554,126.955036,서대문구,북아현동
2523676879,복합상가,월세,3/5,230.0,"3,000",94,75,남향,20250503,"['25년이상', '역세권', '중층', '관리비20만원이하']",37.557337,126.951045,서대문구,북아현동
2523676697,복합상가,월세,2/5,240.0,"3,000",94,75,남향,20250503,"['25년이상', '역세권', '중층', '관리비20만원이하']",37.557337,126.951045,서대문구,북아현동
2523691943,일반상가,월세,1/4,60.0,"1,000",27,27,동향,20250503,"['15년이내', '1층', '관리비10만원이하', '주차가능']",37.566641,126.951779,서대문구,북아현동
2523690518,일반상가,월세,전체층/2,180.0,"5,000",58,58,북서향,20250503,"['25년이상', '역세권', '총2층', '북서향']",37.558042,126.958133,서대문구,북아현동
2523706773,단지내상가,월세,2/2,160.0,"3,000",58,58,동향,20250503,"['2년이내', '고층', '주차가능', '엘리베이터']",37.562218,126.950998,서대문구,북아현동
2523678995,일반상가,월세,2/18,110.0,"2,000",29,23,북향,20250503,"['2년이내', '테라스', '역세권', '지상층(1층제외)']",37.55755,126.954967,서대문구,북아현동
2523657876,일반상가,월세,1/2,195.0,"3,000",42,42,남향,20250503,"['25년이상', '융자금없는', '역세권', '1층']",37.557272,126.950641,서대문구,북아현동
2523658026,일반상가,월세,1/3,135.0,"2,500",49,46,남향,20250503,"['25년이상', '융자금없는', '역세권', '1층']",37.557341,126.951177,서대문구,북아현동
2523770245,일반상가,월세,1/4,40.0,"1,000",76,33,서향,20250503,"['25년이상', '1층', '주차가능', '총4층']",37.56275,126.956395,서대문구,북아현동
2523691284,일반상가,월세,1/4,60.0,"1,000",39,39,북향,20250503,"['25년이상', '1층', '주차가능', '총4층']",37.562424,126.956387,서대문구,북아현동
2523635001,일반상가,월세,4/7,220.0,"3,000",137,129,남향,20250503,"['25년이상', '융자금적은', '역세권', '중층']",37.557451,126.952209,서대문구,북아현동
2523676813,일반상가,월세,1/10,150.0,"3,000",95,47,남서향,20250503,"['25년이상', '융자금없는', '테라스', '역세권']",37.557854,126.95777,서대문구,북아현동
2523527897,단지내상가,월세,1/1,160.0,"2,000",59,31,서향,20250502,"['10년이내', '1층', '관리비20만원이하', '주차가능']",37.560221,126.952102,서대문구,북아현동
2523551006,단지내상가,월세,1/1,270.0,"4,000",126,68,남향,20250502,"['10년이내', '역세권', '1층', '관리비20만원이하']",37.558163,126.950052,서대문구,북아현동
2523212235,단지내상가,매매,B1/18,,24억,61,61,남향,20250502,"['2년이내', '역세권', '지하층', '주차가능']",37.557554,126.955036,서대문구,북아현동
2523610941,일반상가,월세,B1/3,130.0,"2,000",89,89,,20250502,"['25년이상', '융자금없는', '역세권', '지하층']",37.557509,126.950263,서대문구,북아현동
2523526360,일반상가,월세,1/4,85.0,"1,000",23,23,북향,20250502,"['25년이상', '융자금없는', '역세권', '1층']",37.557452,126.949016,서대문구,북아현동
2523558418,단지내상가,월세,1/1,240.0,"3,000",127,69,남향,20250502,"['10년이내', '역세권', '1층', '관리비20만원이하']",37.558163,126.950052,서대문구,북아현동
2523403094,단지내상가,매매,1/2,,"7억 9,000",64,64,남향,20250502,"['10년이내', '역세권', '1층', '주차가능']",37.558163,126.950052,서대문구,북아현동
2523294198,단지내상가,월세,1/20,240.0,"3,000",69,69,남향,20250501,"['10년이내', '역세권', '1층', '남향']",37.558163,126.950052,서대문구,북아현동
2523263639,일반상가,월세,1/3,660.0,3억,78,63,남향,20250501,"['25년이상', '역세권', '1층', '관리비10만원이하']",37.557613,126.956565,서대문구,북아현동
2523290996,일반상가,월세,1/1,100.0,"1,000",28,20,남향,20250501,"['25년이상', '역세권', '1층', '남향']",37.55742,126.952596,서대문구,북아현동
2523114371,일반상가,월세,1/4,60.0,"1,000",51,51,북향,20250430,"['25년이상', '융자금없는', '1층', '총4층']",37.562424,126.956387,서대문구,북아현동
2523156544,일반상가,월세,1/2,170.0,"3,000",152,42,북향,20250430,"['25년이상', '역세권', '1층', '총2층']",37.557793,126.957375,서대문구,북아현동
2523145308,단지내상가,월세,B2/1,230.0,"2,000",75,75,,20250430,"['10년이내', '융자금없는', '역세권', '지하층']",37.558163,126.950052,서대문구,북아현동
2522805001,일반상가,월세,3/3,160.0,"2,000",67,59,남향,20250429,"['25년이상', '역세권', '고층', '총3층']",37.557559,126.95512,서대문구,북아현동
2522899168,복합상가,월세,5/6,250.0,"3,000",182,182,남동향,20250429,"['25년이상', '고층', '주차가능', '엘리베이터']",37.564334,126.953722,서대문구,북아현동
2522826080,일반상가,월세,1/3,120.0,"2,000",99,26,남향,20250429,"['25년이상', '융자금없는', '역세권', '1층']",37.557341,126.951177,서대문구,북아현동
2522804993,복합상가,월세,2/3,210.0,"3,000",67,59,남향,20250429,"['25년이상', '역세권', '중층', '총3층']",37.557559,126.95512,서대문구,북아현동
2522786091,일반상가,월세,1/4,100.0,"1,000",30,26,남향,20250429,"['4년이내', '1층', '관리비10만원이하', '총4층']",37.565209,126.95391,서대문구,북아현동
2522796751,단지내상가,매매,1/1,,"4억 3,000",63,33,동향,20250429,"['10년이내', '1층', '관리비10만원이하', '주차가능']",37.560221,126.952102,서대문구,북아현동
2522559448,일반상가,월세,B1/5,40.0,500,61,61,남동향,20250428,"['25년이상', '지하층', '총5층', '남동향']",37.563195,126.9578,서대문구,북아현동
2522687853,일반상가,월세,1/3,120.0,"2,000",46,26,남향,20250428,"['25년이상', '역세권', '1층', '관리비10만원이하']",37.557341,126.951177,서대문구,북아현동
2522722203,복합상가,월세,1/3,120.0,"2,000",26,26,남향,20250428,"['25년이상', '역세권', '1층', '관리비10만원이하']",37.557341,126.951177,서대문구,북아현동
2522585546,단지내상가,월세,1/1,320.0,"7,000",66,66,서향,20250428,"['10년이내', '융자금없는', '1층', '관리비20만원이하']",37.560221,126.952102,서대문구,북아현동
2522532496,일반상가,월세,1/7,150.0,"5,000",80,72,남향,20250428,"['25년이상', '융자금없는', '역세권', '1층']",37.557627,126.957959,서대문구,북아현동
2522443572,일반상가,월세,1/3,70.0,"1,000",63,63,서향,20250426,"['25년이상', '역세권', '1층', '총3층']",37.559408,126.957424,서대문구,북아현동
2522071376,복합상가,월세,3/6,250.0,"3,000",182,182,남동향,20250425,"['25년이상', '중층', '주차가능', '엘리베이터']",37.564334,126.953722,서대문구,북아현동
2522122732,일반상가,매매,1/12,,"32억 5,000",323,121,,20250425,"['10년이내', '역세권', '1층', '주차가능']",37.558163,126.950052,서대문구,북아현동
2522283894,단지내상가,매매,B1/2,,"8억 5,000",68,64,남향,20250425,"['10년이내', '역세권', '지하층', '관리비20만원이하']",37.558163,126.950052,서대문구,북아현동
2521905302,일반상가,월세,1/2,200.0,"5,000",42,42,북서향,20250424,"['25년이상', '역세권', '1층', '총2층']",37.557793,126.957375,서대문구,북아현동
2521974776,일반상가,월세,B1/3,180.0,"2,000",93,93,남동향,20250424,"['2년이내', '융자금적은', '지하층', '관리비10만원이하']",37.566277,126.952154,서대문구,북아현동
2522012733,단지내상가,매매,1/13,,"9억 5,000",29,29,서향,20250424,"['10년이내', '역세권', '1층', '서향']",37.558267,126.955864,서대문구,북아현동
2522009780,일반상가,월세,2/5,200.0,"3,000",100,100,북향,20250424,"['25년이내', '역세권', '중층', '관리비20만원이하']",37.557687,126.953089,서대문구,북아현동
2521910816,일반상가,월세,1/5,320.0,"5,000",94,74,서향,20250424,"['25년이상', '역세권', '1층', '관리비20만원이하']",37.557337,126.951045,서대문구,북아현동
2522047392,일반상가,월세,B1/3,170.0,"2,000",99,93,,20250424,"['2년이내', '지하층', '관리비10만원이하', '주차가능']",37.566277,126.952154,서대문구,북아현동
2521688130,단지내상가,매매,B1/1,,"3억 9,000",45,23,남동향,20250423,"['10년이내', '지하층', '주차가능', '천장에어컨']",37.560221,126.952102,서대문구,북아현동
2521637410,일반상가,월세,2/2,600.0,"5,000",147,147,남향,20250423,"['25년이상', '역세권', '고층', '주차가능']",37.557564,126.957529,서대문구,북아현동
2521572933,일반상가,월세,1/2,110.0,"1,500",49,49,남서향,20250422,"['25년이상', '역세권', '1층', '총2층']",37.558482,126.959893,서대문구,북아현동
2521165350,복합상가,매매,2/18,,5억,57,23,북향,20250421,"['2년이내', '테라스', '역세권', '지상층(1층제외)']",37.557662,126.954751,서대문구,북아현동
2521108201,복합상가,월세,1/4,100.0,"2,000",112,26,서향,20250421,"['25년이상', '1층', '주차가능', '총4층']",37.562258,126.955887,서대문구,북아현동
2520949112,일반상가,매매,1/1,,"3억 9,000",23,23,동향,20250419,"['10년이내', '1층', '관리비10만원이하', '주차가능']",37.560221,126.952102,서대문구,북아현동
2521007973,일반상가,월세,2/5,250.0,"3,000",155,155,동향,20250419,"['25년이상', '중층', '관리비20만원이하', '주차가능']",37.564529,126.95298,서대문구,북아현동
2520732238,복합상가,월세,B1/4,140.0,"3,000",169,169,서향,20250418,"['25년이상', '지하층', '주차가능', '총4층']",37.562258,126.955887,서대문구,북아현동
2520767924,복합상가,월세,5/5,50.0,500,41,41,동향,20250418,"['25년이상', '고층', '엘리베이터', '총5층']",37.562656,126.954968,서대문구,북아현동
2520839591,단지내상가,매매,1/1,,7억,75,75,남향,20250418,"['10년이내', '역세권', '1층', '관리비20만원이하']",37.558163,126.950052,서대문구,북아현동
2520867136,단지내상가,월세,B1/2,300.0,1억,710,35,동향,20250418,"['10년이내', '역세권', '지하층', '주차가능']",37.558267,126.955864,서대문구,북아현동
2520710656,단지내상가,월세,1/10,220.0,"2,200",80,65,북서향,20250418,"['4년이내', '역세권', '1층', '주차가능']",37.557854,126.95777,서대문구,북아현동
2520711099,단지내상가,월세,1/10,350.0,"3,500",117,95,북서향,20250418,"['4년이내', '역세권', '1층', '관리비10만원이하']",37.557854,126.95777,서대문구,북아현동
2520689850,일반상가,월세,B1/2,35.0,500,36,36,서향,20250418,"['25년이상', '융자금없는', '역세권', '지하층']",37.557508,126.951031,서대문구,북아현동
2520731511,복합상가,월세,전체층/2,100.0,"2,000",136,47,남동향,20250418,"['25년이상', '역세권', '총2층', '남동향']",37.558324,126.958508,서대문구,북아현동
2520577467,일반상가,월세,2/5,200.0,"3,000",110,86,북향,20250417,"['25년이내', '역세권', '중층', '관리비20만원이하']",37.557687,126.953089,서대문구,북아현동
2520597919,일반상가,월세,4/10,965.0,"1억 2,000",228,154,남향,20250417,"['4년이내', '역세권', '중층', '주차가능']",37.557718,126.95705,서대문구,북아현동
2520263113,일반상가,월세,1/1,180.0,"3,000",79,36,남향,20250416,"['25년이상', '마당', '역세권', '1층']",37.557278,126.950738,서대문구,북아현동
2520359596,일반상가,월세,1/5,320.0,"5,000",94,64,남향,20250416,"['25년이상', '역세권', '1층', '관리비20만원이하']",37.557337,126.951045,서대문구,북아현동
2520357916,일반상가,매매,B1/5,,13억,117,96,북향,20250416,"['25년이상', '역세권', '지하층', '총5층']",37.557456,126.951496,서대문구,북아현동
2520005622,단지내상가,월세,2/18,110.0,"2,000",29,23,북향,20250415,"['2년이내', '테라스', '역세권', '지상층(1층제외)']",37.55777,126.954804,서대문구,북아현동
