상가업소번호,상호명,지점명,TRDAR_CD,TRDAR_CD_N,상권업종소분류코드,상권업종소분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,신우편번호,동정보,층정보,호정보,경도,위도,가장가까운_지하철역,지하철역_거리(m),가장가까운_버스정류장,버스정류장_거리(m),반경500m내_카페수,밀집등급,총_유동인구_수,피크_유동인구_수_상권별,기준_년분기_코드,피크_유동인구_수_11~14,상권_코드,상권_코드_명,평균_평일_유동인구_수,평균_주말_유동인구_수,평일_대비_주말_유동인구_비율,전용면적,리뷰수,별점,카페_추정매출
MA0106202406A2464765,스타벅스,숭례문북창,3120022,북창동(시청역_6번),I21201,카페,11,서울특별시,11140,중구,11140520,소공동,1114011700,남대문로4가,1114011700100170019,1,대지,17.0,19.0,서울특별시 중구 남대문로4가 17-19,111404103188,서울특별시 중구 세종대로12길,12.0,,,,서울특별시 중구 세종대로12길 12,4526,,,,126.97692204702,37.5616251285765,2호선 시청,255,북창동.남대문시장,76,176,4,46753,11557.0,20244.0,11557,3120022,북창동(시청역_6번),186583.6,117963.5,0.6322286631836882,169.5609723765185,126.05636743215032,4.132901878914405,11166051600.175495
MA010120220808259480,로우커피스탠드,,3120051,뚝섬역,I21201,카페,11,서울특별시,11200,성동구,11200660,성수1가2동,1120011400,성수동1가,1120011400100080016,1,대지,8.0,16.0,서울특별시 성동구 성수동1가 8-16,112004109453,서울특별시 성동구 왕십리로4길,28.0,2.0,1120011400100080016008116,,서울특별시 성동구 왕십리로4길 28-2,4778,,1,,127.046610919764,37.5471211298377,2호선 뚝섬,67,상원,479,124,3,43931,7970.0,20244.0,7970,3120051,뚝섬역,405603.6,303966.5,0.7494176580286763,106.05871946040062,845.6666666666666,4.3,5018685503.971926
MA010120220807889215,일미오카페,,3110069,숙대입구,I21201,카페,11,서울특별시,11170,용산구,11170555,청파동,1117011100,청파동3가,1117011100101180280,1,대지,118.0,280.0,서울특별시 용산구 청파동3가 118-280,111704106359,서울특별시 용산구 청파로43길,71.0,,1117011100101180280020873,,서울특별시 용산구 청파로43길 71,4313,,1,,126.966709474305,37.5440352095838,4호선 숙대입구(갈월),479,숙대입구,340,74,2,53797,7852.0,20244.0,7852,3110069,숙대입구,360413.2,336271.5,0.9330166042753152,94.13566086144552,35.0,4.82,1015437209.348802
MA0101202306A0031655,카페일분,,3110755,동일여자고등학교,I21201,카페,11,서울특별시,11545,금천구,11545680,시흥2동,1154510300,시흥동,1154510300110130007,1,대지,1013.0,7.0,서울특별시 금천구 시흥동 1013-7,115453000024,서울특별시 금천구 금하로,763.0,,1154510300110130007015969,중심상가,서울특별시 금천구 금하로 763,8656,,1,,126.914594698757,37.4503494130316,경부선호선 금천구청,1911,탑동초등학교.청담종합사회복지관,180,10,0,62793,8029.0,20244.0,8029,3110755,동일여자고등학교,35906.2,35818.0,0.9975435997125844,1646.5903037476523,6.0,4.3,4374004196.145923
MA010120220806303860,커피101스트릿,,3110762,선유도역 1번,I21201,카페,11,서울특별시,11560,영등포구,11560620,양평2동,1156012900,양평동5가,1156012900100700001,1,대지,70.0,1.0,서울특별시 영등포구 양평동5가 70-1,115604154618,서울특별시 영등포구 양평로22나길,7.0,1.0,1156012900100700001020161,명칭없음,서울특별시 영등포구 양평로22나길 7-1,7205,,,,126.893595233828,37.5389553756974,9호선 선유도,104,선유도역1번출구.한신아파트,80,63,2,46008,5896.0,20244.0,5896,3110762,선유도역 1번,256083.4,233929.0,0.9134875591311268,174.45993313182476,35.666666666666664,4.0,884680201.831187
MA010120220805464121,가타커피,,3111013,송파나루역 1번(송리단길),I21201,카페,11,서울특별시,11710,송파구,11710580,송파1동,1171010400,송파동,1171010400100450011,1,대지,45.0,11.0,서울특별시 송파구 송파동 45-11,117104169197,서울특별시 송파구 백제고분로45길,5.0,18.0,1171010400100450011012589,명칭없음,서울특별시 송파구 백제고분로45길 5-18,5621,,1,,127.109901954306,37.5087235540649,9호선(연장)호선 송파나루,274,송파초등학교.송파동성당,130,127,3,41625,7800.0,20244.0,4951,3111013,송파나루역 1번(송리단길),336415.8,366055.5,1.088104363707055,120.8188161443598,59.0,4.3,622100530.4464817
MA0101202409A0080190,차이관,,3110507,명지대학교,I21201,카페,11,서울특별시,11410,서대문구,11410700,남가좌2동,1141012000,남가좌동,1141012000103400025,1,대지,340.0,25.0,서울특별시 서대문구 남가좌동 340-25,114104136363,서울특별시 서대문구 증가로8길,8.0,1.0,1141012000103400025031868,,서울특별시 서대문구 증가로8길 8-1,3666,,1,,126.924343725276,37.5777219492161,경의중앙선호선 가좌,1289,남가좌동현대아파트후문,609,53,1,60480,10058.0,20244.0,7617,3110507,명지대학교,236604.4,224907.0,0.9505613589603574,127.18933486737686,0.0,,1080772867.6928616
MA0106202201A0605239,커피니,약수역점,3120038,약수역,I21201,카페,11,서울특별시,11140,중구,11140635,약수동,1114016200,신당동,1114016200103660045,1,대지,366.0,45.0,서울특별시 중구 신당동 366-45,111403101014,서울특별시 중구 다산로,98.0,,1114016200103660045007195,,서울특별시 중구 다산로 98,4597,,,,127.009325165776,37.5528873413555,6호선 약수,178,동대문역사문화공원,1400,39,1,45711,6695.0,20244.0,6695,3120038,약수역,152476.6,144491.5,0.9476306528345988,56.0769685177991,23.0,4.233333333333333,2848627978.132374
MA010120220800735816,금성다방,,3110712,남구로역 5번,I21201,카페,11,서울특별시,11530,구로구,11530550,구로4동,1153010200,구로동,1153010200108070012,1,대지,807.0,12.0,서울특별시 구로구 구로동 807-12,115304148245,서울특별시 구로구 구로동로8길,1.0,,1153010200108070012021584,,서울특별시 구로구 구로동로8길 1,8319,,,,126.885766768181,37.486086172739,7호선 남구로,130,구로4동자치회관,12,27,0,576638,76429.0,20244.0,62350,3110712,남구로역 5번,329076.0,330574.0,1.0045521399312014,74.62892207787341,0.0,,2446775329.322642
MA0101202301A0059038,코이,,3110348,강북문화예술회관,I21201,카페,11,서울특별시,11305,강북구,11305660,인수동,1130510300,수유동,1130510300106050338,1,대지,605.0,338.0,서울특별시 강북구 수유동 605-338,113053108001,서울특별시 강북구 삼각산로,95.0,,1130510300106050338001129,,서울특별시 강북구 삼각산로 95,1036,,2,,127.014819967004,37.6406613533014,우이신설선호선 가오리,198,수유역(중),932,27,0,309615,29048.0,20244.0,29048,3110348,강북문화예술회관,305570.0,319731.5,1.0463445364400956,133.37799665231614,406.0,5.0,3039880140.351877
MA0101202406A0491781,애플망고,,3110293,삼선중학교,I21201,카페,11,서울특별시,11290,성북구,11290525,성북동,1129010700,동소문동4가,1129010700100070000,1,대지,7.0,,서울특별시 성북구 동소문동4가 7,112903107003,서울특별시 성북구 동소문로,31.0,1.0,1129010700100070000050198,,서울특별시 성북구 동소문로 31-1,2832,,1,,127.009363771942,37.5900804196859,4호선 한성대입구(삼선교),330,삼선교.한성대학교(중),26,69,2,119540,14731.0,20244.0,14731,3110293,삼선중학교,221922.6,222181.0,1.001164369919963,60.24887976254223,403.0,4.995,1793237429.363852
MA0106202410A1081907,커피차원,,3111059,강동역 4번(강풀만화거리),I21201,카페,11,서울특별시,11740,강동구,11740650,성내2동,1174010800,성내동,1174010800105070000,1,대지,507.0,,서울특별시 강동구 성내동 507,117404172418,서울특별시 강동구 풍성로37가길,66.0,,1174010800105070000006156,복지하이츠빌라,서울특별시 강동구 풍성로37가길 66,5388,,1,,127.129792532753,37.5324267657791,5호선 강동,444,강동역.강풀만화거리입구,420,42,1,115190,12491.0,20244.0,12491,3111059,강동역 4번(강풀만화거리),453386.2,479299.5,1.0571550258918334,120.44450432840055,6.0,5.0,1278310358.6735196
MA0101202409A0120241,인투커피,,3110855,신대방역 2번,I21201,카페,11,서울특별시,11620,관악구,11620725,조원동,1162010200,신림동,1162010200105300001,1,대지,530.0,1.0,서울특별시 관악구 신림동 530-1,116203120003,서울특별시 관악구 난곡로,331.0,,1162010200105300001007759,신대방노블루체,서울특별시 관악구 난곡로 331,8767,,1,,126.913810672311,37.4835691161061,2호선 신대방,436,난곡사거리,85,54,2,62164,12112.0,20244.0,6823,3110855,신대방역 2번,156129.8,169156.0,1.0834318624631558,169.0848756751106,495.0,4.345,6470474376.787366
MA0106202308A0703135,학산테라로사커피홍대,서교점,3120102,서교동(홍대),I21201,카페,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000104600025,1,대지,460.0,25.0,서울특별시 마포구 서교동 460-25,114404139553,서울특별시 마포구 월드컵북로5길,41.0,,1144012000104600025011217,,서울특별시 마포구 월드컵북로5길 41,4002,,1,,126.916805363359,37.556264171223,6호선 망원,595,서교동주민센터.마포신문사,153,149,4,36960,5957.0,20244.0,5957,3120102,서교동(홍대),362744.0,349806.0,0.9643329731160268,198.9156459717605,0.0,4.4,1013444399.9052624
MA0101202406A0287163,조앤도슨티룸,,3110562,연트럴파크(연남동주민센터),I21201,카페,11,서울특별시,11440,마포구,11440710,연남동,1144012400,연남동,1144012400102410031,1,대지,241.0,31.0,서울특별시 마포구 연남동 241-31,114404139319,서울특별시 마포구 성미산로29길,24.0,,1144012400102410031015637,조앤도슨티룸,서울특별시 마포구 성미산로29길 24,3980,,2,,126.922398371089,37.5650707167487,경의중앙선호선 가좌,718,연희104고지앞.구성산회관,195,157,4,39492,5566.0,20244.0,4772,3110562,연트럴파크(연남동주민센터),135367.4,155196.0,1.1464798762479005,105.71655655966912,65.0,5.0,163733583.1030616
MA0101202303A0031979,아이빅쓰리커피엔드케이스,,3110356,덕수교,I21201,카페,11,서울특별시,11305,강북구,11305625,수유2동,1130510300,수유동,1130510300102690022,1,대지,269.0,22.0,서울특별시 강북구 수유동 269-22,113053005038,서울특별시 강북구 한천로,1148.0,,1130510300102690022009677,우측,서울특별시 강북구 한천로 1148,1046,,1,,127.017710628751,37.646760617315,우이신설선호선 4.19민주묘지,467,수유3동우체국(중),1170,14,0,285147,,,29071,3110356,덕수교,121762.6,123313.0,1.0127329738359725,159.371426068361,0.0,4.56,791266954.9648956
MA0101202409A0250595,봄보리,,3120081,노원역,I21201,카페,11,서울특별시,11350,노원구,11350695,상계6.7동,1135010500,상계동,1135010500107250004,1,대지,725.0,4.0,서울특별시 노원구 상계동 725-4,113504130213,서울특별시 노원구 동일로218길,41.0,,1135010500107250004000881,영보빌딩,서울특별시 노원구 동일로218길 41,1751,,2,,127.063177588834,37.6541781397201,4호선 노원,191,상계주공6단지,212,82,2,123320,27662.0,20244.0,18874,3120081,노원역,702414.0,710321.5,1.0112576059133218,330.2057605205262,2920.0,4.3,55672878847.67075
MA0101202305A0021309,더벤티,,3120081,노원역,I21201,카페,11,서울특별시,11350,노원구,11350695,상계6.7동,1135010500,상계동,1135010500107250004,1,대지,725.0,4.0,서울특별시 노원구 상계동 725-4,113504130213,서울특별시 노원구 동일로218길,41.0,,1135010500107250004000881,영보빌딩,서울특별시 노원구 동일로218길 41,1751,,1,,127.063177588834,37.6541781397201,4호선 노원,191,상계주공6단지,212,82,2,123320,27662.0,20244.0,18874,3120081,노원역,702414.0,710321.5,1.0112576059133218,330.2057605205262,13.333333333333334,3.816666666666667,3227808733.636838
MA0101202409A0218364,영동커피,,3120214,영동대교남단교차로,I21201,카페,11,서울특별시,11680,강남구,11680565,청담동,1168010400,청담동,1168010400100530000,1,대지,53.0,,서울특별시 강남구 청담동 53,116802122001,서울특별시 강남구 도산대로,542.0,,1168010400100530000017792,빌딩,서울특별시 강남구 도산대로 542,6071,,1,,127.053022492054,37.5245844013288,7호선 청담,581,청담동주민센터,163,42,1,37690,8370.0,20244.0,6502,3120214,영동대교남단교차로,51669.2,40423.0,0.78234228515247,233.04373806733287,10.0,4.675,2638914801.3912816
MA0101202305A0094736,하하피,,3110907,방배초등학교,I21201,카페,11,서울특별시,11650,서초구,11650621,방배4동,1165010100,방배동,1165010100108680016,1,대지,868.0,16.0,서울특별시 서초구 방배동 868-16,116502121002,서울특별시 서초구 서초대로,55.0,10.0,1165010100108680016009800,,서울특별시 서초구 서초대로 55-10,6570,,1,,126.988523440154,37.4866904544757,7호선 내방,452,총신대입구역.남성사계시장입구앞(중),555,42,1,71378,8477.0,20244.0,8860,3110907,방배초등학교,122118.8,122970.0,1.0069702617451204,119.58176716894936,70.0,4.1,880995738.7233586
MA010120220812530497,텐퍼센트커피신방화역점,,3110639,신방화역 8번,I21201,카페,11,서울특별시,11500,강서구,11500630,방화1동,1150010900,방화동,1150010900109080000,1,대지,908.0,,서울특별시 강서구 방화동 908,115004145485,서울특별시 강서구 초원로16길,3.0,11.0,1150010900102470194004874,힐스테이트신방화역,서울특별시 강서구 초원로16길 3-11,7617,,1,,126.815928619115,37.5672142237183,9호선 신방화,68,신방화역7번출구,46,18,0,136969,16035.0,20244.0,16035,3110639,신방화역 8번,76428.6,82872.0,1.0843061367079865,346.24552583210817,8.0,3.7,1339835467.242106
MA010120220803135327,불도저,,3120207,선정릉역,I21201,카페,11,서울특별시,11680,강남구,11680590,삼성2동,1168010500,삼성동,1168010500100360000,1,대지,36.0,,서울특별시 강남구 삼성동 36,116804166447,서울특별시 강남구 선릉로116길,12.0,,1168010500100360000015973,트라움하우스,서울특별시 강남구 선릉로116길 12,6097,,1,,127.044123625131,37.5125146179981,분당선호선 선정릉,201,한국토지주택공사앞,99,61,2,39087,6188.0,20244.0,6188,3120207,선정릉역,299739.8,227762.5,0.7598673916510253,221.95996341272,0.0,,1586762506.139455
MA0101202209A0024000,바나프레소충무로점,,3120032,충무로역,I21201,카페,11,서울특별시,11140,중구,11140570,필동,1114013800,필동2가,1114013800100210001,1,대지,21.0,1.0,서울특별시 중구 필동2가 21-1,111403101012,서울특별시 중구 필동로,15.0,,1114013800100210001018100,탑필빌딩,서울특별시 중구 필동로 15,4624,,1,,126.996276353534,37.5603298899537,4호선 충무로,203,남산1호터널,485,99,3,28479,5380.0,20244.0,5380,3120032,충무로역,295059.6,187899.0,0.6368171040698218,145.97323082332315,18.0,4.3,1218303970.900844
MA0101202406A0475517,코어커피스탠드,,3120192,뱅뱅사거리,I21201,카페,11,서울특별시,11680,강남구,11680640,역삼1동,1168010100,역삼동,1168010100108370013,1,대지,837.0,13.0,서울특별시 강남구 역삼동 837-13,116804166033,서울특별시 강남구 강남대로66길,14.0,,1168010100108370013025993,와이즈플레이스,서울특별시 강남구 강남대로66길 14,6253,,1,,127.031853834184,37.4917323611453,신분당선호선 강남,656,래미안아파트.파이낸셜뉴스(중),104,115,3,177960,29755.0,20244.0,29755,3120192,뱅뱅사거리,356175.2,248515.0,0.6977324642479319,524.353069871915,84.0,5.0,4540418764.461225
MA0101202406A0194583,오프커피역삼,1호점,3120192,뱅뱅사거리,I21201,카페,11,서울특별시,11680,강남구,11680640,역삼1동,1168010100,역삼동,1168010100108370013,1,대지,837.0,13.0,서울특별시 강남구 역삼동 837-13,116804166033,서울특별시 강남구 강남대로66길,14.0,,1168010100108370013025993,와이즈플레이스,서울특별시 강남구 강남대로66길 14,6253,,1,,127.031853834184,37.4917323611453,신분당선호선 강남,656,래미안아파트.파이낸셜뉴스(중),104,115,3,177960,29755.0,20244.0,29755,3120192,뱅뱅사거리,356175.2,248515.0,0.6977324642479319,524.353069871915,0.0,1.0,2648678444.2034364
MA0101202406A0418072,메가엠지씨커피역삼와이즈플레이스점,,3120192,뱅뱅사거리,I21201,카페,11,서울특별시,11680,강남구,11680640,역삼1동,1168010100,역삼동,1168010100108370013,1,대지,837.0,13.0,서울특별시 강남구 역삼동 837-13,116804166033,서울특별시 강남구 강남대로66길,14.0,,1168010100108370013025993,와이즈플레이스,서울특별시 강남구 강남대로66길 14,6253,,1,,127.031853834184,37.4917323611453,신분당선호선 강남,656,래미안아파트.파이낸셜뉴스(중),104,115,3,177960,29755.0,20244.0,29755,3120192,뱅뱅사거리,356175.2,248515.0,0.6977324642479319,524.353069871915,0.0,5.0,2648678444.2034364
