articleNo,articleName,tradeTypeName,TRDAR_CD
2522066975,일반상가,매매,3110419
2521947532,일반상가,매매,3120081
2521959071,일반상가,월세,3120081
2521933404,단지내상가,월세,
2521948582,일반상가,월세,3120081
2521974049,일반상가,매매,
2521973700,일반상가,월세,3120080
2521962969,일반상가,매매,3110428
2521948856,단지내상가,월세,
2521959903,일반상가,월세,3120081
2521954292,일반상가,월세,3120081
2522011978,단지내상가,월세,
2521984228,일반상가,월세,3120081
2522007485,일반상가,월세,3120081
2521998672,일반상가,월세,3110428
2521902755,일반상가,월세,3110419
2521877884,일반상가,월세,3120082
2521898187,단지내상가,월세,
2521930637,일반상가,월세,
2521873814,일반상가,월세,3120081
2521876161,일반상가,월세,3110424
2521948006,일반상가,월세,3120081
2521956117,일반상가,월세,3120081
2522060807,일반상가,월세,3120082
2521876951,일반상가,월세,3120081
2521907297,일반상가,월세,3120081
2521872689,일반상가,월세,3120081
2521858414,일반상가,월세,
2521845150,일반상가,월세,3110424
2521859407,일반상가,월세,3110419
2521859923,일반상가,월세,
2521843220,복합상가,매매,
2521845145,일반상가,월세,3110424
2522030839,일반상가,월세,3110428
2522029400,단지내상가,월세,
2522025006,복합상가,월세,3110426
2521990707,일반상가,매매,3120081
2522024938,단지내상가,월세,3120081
2522008132,일반상가,월세,3120081
2522014859,일반상가,월세,3120081
2521989778,일반상가,월세,3110428
2522044248,일반상가,월세,3110419
2522025384,복합상가,월세,3120081
2521869925,일반상가,월세,3120081
2521661498,일반상가,월세,3110415
2521775268,일반상가,월세,3110428
2521727061,단지내상가,월세,
2521808156,복합상가,월세,3120081
2521747778,일반상가,월세,3110428
2521777073,일반상가,매매,
2521639776,일반상가,월세,3120081
2521662659,단지내상가,월세,
2521733924,일반상가,월세,3110424
2521625797,일반상가,월세,3120081
2521791868,일반상가,월세,3120081
2521786433,단지내상가,월세,
2521686394,단지내상가,월세,
2521687462,일반상가,월세,3120081
2521644750,복합상가,월세,3120081
2521774784,일반상가,월세,3110428
2521668450,일반상가,월세,3120081
2521656973,단지내상가,월세,3130157
2521818927,일반상가,월세,
2521648847,일반상가,월세,3120081
2521672051,일반상가,월세,3110415
2521777849,일반상가,월세,
2521638430,단지내상가,월세,
2521656410,일반상가,월세,3110416
2521801191,일반상가,월세,
2521797988,단지내상가,월세,
2521393125,일반상가,월세,
2521492250,일반상가,월세,3120082
2521478614,일반상가,매매,3120081
2521423506,일반상가,월세,3120081
2521507777,일반상가,월세,3120080
2521434621,단지내상가,월세,
2521419046,일반상가,월세,3120081
2521537934,일반상가,월세,3120081
2521532540,일반상가,월세,3120082
2521540448,일반상가,월세,3120081
2521555646,일반상가,월세,3120081
2521533714,일반상가,월세,3110419
2521508168,단지내상가,월세,
2521520509,일반상가,월세,3120081
2521550868,일반상가,월세,3120081
2521579701,일반상가,월세,
2521544152,일반상가,월세,3120082
2521515278,일반상가,월세,3120081
2521500751,일반상가,월세,3120082
2521418723,일반상가,월세,3120081
2521518672,일반상가,월세,3130157
2521394928,일반상가,월세,3120081
2521435162,일반상가,월세,3110415
2521475198,일반상가,월세,3120081
2521393546,일반상가,월세,3110419
2521560394,일반상가,월세,3120081
2521539315,일반상가,월세,3120082
2521578949,일반상가,월세,
2521568769,일반상가,월세,3130157
2521564732,일반상가,단기임대,3130157
2521579525,일반상가,월세,
2521588340,일반상가,매매,3120081
2521585714,일반상가,월세,3120081
2521579170,일반상가,월세,
2521579990,일반상가,월세,3120081
2521580098,일반상가,월세,
2521570276,일반상가,월세,3120081
2521537307,단지내상가,전세,
2521534686,일반상가,월세,3120081
2521455663,일반상가,월세,3110415
2521572577,일반상가,월세,3120081
2521573227,일반상가,월세,3130157
2521577903,일반상가,월세,3120081
2521617098,일반상가,월세,3120081
2521570887,일반상가,월세,3120081
2521537329,일반상가,월세,3110424
2521536411,일반상가,월세,3120081
2521532178,복합상가,매매,3120081
2521534975,일반상가,월세,3110422
2521551432,일반상가,월세,3120081
2521521473,복합상가,월세,
2521507864,복합상가,월세,3120081
2521536671,일반상가,월세,3120081
2521451507,일반상가,매매,3120081
2521418702,일반상가,월세,3120081
2521401447,복합상가,월세,3120082
2521423438,단지내상가,월세,3110416
2521445000,일반상가,월세,3110426
2521394397,일반상가,월세,
2521423076,일반상가,월세,3110425
2521423173,일반상가,월세,3110437
2521423223,일반상가,월세,3110424
2521612055,일반상가,월세,3110426
2521538058,단지내상가,매매,3110437
2521099029,복합상가,매매,3120081
2521165249,일반상가,월세,3120081
2521176511,단지내상가,매매,
2521168474,일반상가,월세,3120081
2521159313,일반상가,월세,3120081
2521249906,일반상가,월세,3120081
2521181917,단지내상가,월세,
2521179510,단지내상가,월세,
2521166082,일반상가,월세,3120081
2521186220,일반상가,월세,3110419
2521182988,일반상가,월세,3110428
2521253744,일반상가,월세,3120081
2521292788,일반상가,매매,3120081
2521312939,일반상가,월세,3120081
2521261348,일반상가,월세,
2521302990,일반상가,월세,3120081
2521258995,일반상가,월세,3120082
2521212621,일반상가,매매,
2521182449,일반상가,월세,3120081
2521247405,단지내상가,월세,3110419
2521180021,일반상가,매매,3120081
2521327460,단지내상가,월세,3120080
2521325316,일반상가,월세,3110422
2521327777,일반상가,월세,
2521317435,일반상가,월세,3130157
2521304439,일반상가,월세,3110428
2521097760,일반상가,월세,3120081
2521130056,일반상가,월세,
2521103400,일반상가,월세,
2521318929,일반상가,월세,3120080
2521317140,일반상가,월세,3120081
2521271898,일반상가,월세,3110425
2521274052,단지내상가,월세,3130154
2521378084,일반상가,월세,3120081
2521350985,단지내상가,매매,
2521342829,일반상가,월세,3110428
2521330799,복합상가,월세,3120081
2521334668,일반상가,월세,3110419
2521328202,일반상가,월세,3110419
2521324516,일반상가,월세,3110425
2521320034,일반상가,매매,3120081
2521208956,일반상가,월세,3120081
2521184467,단지내상가,매매,3130154
2521131352,일반상가,월세,
2521183738,일반상가,월세,3120081
2521324003,일반상가,월세,3110425
2521325787,일반상가,월세,3120081
2521329571,일반상가,월세,3110424
2521326624,일반상가,월세,3120081
2521326248,일반상가,월세,3120081
2521346401,일반상가,월세,3130157
2521380796,일반상가,월세,3120081
2521379320,단지내상가,월세,
2521345286,일반상가,월세,
2521388605,일반상가,월세,3120081
2521387358,일반상가,월세,3120081
2521098127,일반상가,월세,3120081
2521243403,일반상가,월세,3110424
2521261884,일반상가,월세,3110425
2521238437,일반상가,월세,3110428
2521243963,일반상가,월세,3130157
2521249312,일반상가,월세,3110424
2521252515,일반상가,월세,3120082
2521241969,복합상가,월세,3110428
2521246334,일반상가,월세,3110425
2521162012,일반상가,월세,3110419
2521099645,복합상가,매매,3120081
2521097786,일반상가,월세,3120081
2521256952,일반상가,월세,3130157
2521261906,일반상가,월세,3110422
2521104295,일반상가,월세,3110416
2521098799,일반상가,월세,3120081
2521082097,복합상가,매매,3120081
2521082377,일반상가,월세,3120080
2521268521,복합상가,매매,3120081
2521377292,일반상가,월세,3120081
2521333875,일반상가,월세,3110424
2521268099,일반상가,매매,3120081
2521328442,일반상가,월세,3110416
2521303446,일반상가,월세,3120081
2521269610,일반상가,매매,3130157
2521269224,일반상가,월세,3120081
2521311728,일반상가,월세,3110428
2521267235,일반상가,매매,3120080
2521289876,일반상가,월세,
2521340709,단지내상가,매매,
2521346724,일반상가,월세,3120081
2521147542,일반상가,월세,3110415
2521309591,일반상가,월세,3120081
2521338456,일반상가,매매,3120081
2521334680,일반상가,월세,3120081
2521341971,복합상가,월세,3110415
2521358802,일반상가,월세,3120081
2521333942,일반상가,월세,3110425
2521233805,일반상가,월세,3130157
2521258601,일반상가,월세,3120081
2521266230,일반상가,월세,
2521260390,일반상가,월세,3130157
2521265487,단지내상가,월세,3120082
2521201839,일반상가,월세,3110437
2521098404,일반상가,월세,3120081
2521125256,일반상가,월세,
2521096443,복합상가,매매,3120081
2521131801,일반상가,월세,
2521103476,일반상가,월세,3120081
2521178337,일반상가,월세,3120081
2521169067,일반상가,월세,3120081
2521169243,일반상가,월세,3110426
2521164279,일반상가,월세,3120081
2521165592,일반상가,월세,3120081
2521137660,일반상가,월세,3120081
2521164561,일반상가,월세,3110415
2521103379,일반상가,월세,3120081
2521104573,일반상가,매매,3120081
2521125064,일반상가,월세,3110415
2521205383,일반상가,월세,
2521096523,일반상가,월세,
2521104991,일반상가,월세,3120081
2521098088,단지내상가,월세,3120082
2521105003,일반상가,월세,3110416
2521105069,일반상가,월세,3120081
2520943051,일반상가,월세,3110415
2521016156,일반상가,월세,3120081
2521033358,일반상가,매매,
2521065675,단지내상가,월세,3110437
2521055654,일반상가,월세,3110422
2520966825,일반상가,월세,3110428
2520975284,복합상가,월세,3120081
2521065774,단지내상가,월세,3110437
2521069987,일반상가,월세,3120080
2521043266,단지내상가,월세,3120081
2521033133,일반상가,월세,3110424
2521032221,일반상가,월세,3120081
2521041405,일반상가,월세,3120081
2521026819,단지내상가,월세,3110424
2520977474,일반상가,월세,3130157
2520915363,일반상가,월세,3120081
2520968636,일반상가,월세,3110428
2520969897,일반상가,월세,3120081
2520958949,일반상가,월세,
2520974380,일반상가,월세,3120081
2520995720,일반상가,월세,
2521034489,일반상가,월세,3110425
2520906359,단지내상가,월세,
2520906518,일반상가,월세,3120081
2520907680,일반상가,월세,
2520973645,복합상가,매매,3120081
2520979512,단지내상가,월세,3120080
2520919723,일반상가,월세,
2520963004,단지내상가,월세,
2520969611,단지내상가,월세,
2520981234,일반상가,월세,
2521009752,일반상가,월세,3120082
2520977243,일반상가,월세,
2520968323,일반상가,월세,3110424
2520911438,단지내상가,월세,
2520836260,일반상가,월세,3110428
2520861722,일반상가,월세,3130157
2520862641,단지내상가,월세,
2520790403,일반상가,월세,3120081
2520850569,일반상가,월세,
2520760095,일반상가,월세,3120082
2520773103,단지내상가,월세,
2520825841,일반상가,월세,3110428
2520852601,일반상가,월세,3120081
2520762701,복합상가,월세,3110426
2520845679,일반상가,월세,3110428
2520660540,일반상가,월세,3120081
2520662362,일반상가,월세,3120081
2520659354,일반상가,월세,3120081
2520868836,일반상가,월세,3110415
2520872966,일반상가,월세,3110424
2520871280,일반상가,월세,3120081
2520789132,단지내상가,월세,
2520664188,일반상가,월세,
2520738401,일반상가,월세,3120081
2520742156,일반상가,월세,
2520680770,일반상가,월세,3110428
2520811782,일반상가,월세,3110428
2520737715,일반상가,월세,
2520864765,단지내상가,매매,
2520862551,일반상가,월세,
2520671514,복합상가,월세,3110415
2520763753,복합상가,월세,3120081
2520702202,일반상가,월세,3110416
2520656110,일반상가,월세,3120081
2520705033,일반상가,월세,
2520707038,일반상가,월세,3120081
2520790888,일반상가,매매,3120081
2520794921,일반상가,월세,3120081
2520856733,일반상가,월세,3110428
2520855326,단지내상가,월세,
2520770286,단지내상가,월세,
2520696999,단지내상가,월세,
2520673654,복합상가,월세,3110419
2520747487,일반상가,월세,3120081
2520844902,일반상가,월세,
2520738614,일반상가,월세,3120082
2520741903,일반상가,월세,3130157
2520445879,단지내상가,매매,
2520482721,일반상가,매매,3120081
2520455858,단지내상가,매매,
2520454935,일반상가,월세,
2520559672,일반상가,월세,3120081
2520483818,일반상가,매매,3120081
2520389188,일반상가,월세,3120081
2520419942,일반상가,월세,3110428
